typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:52,45.548714,-73.635796,16,,
T,01/01/2018 2:52,45.548206,-73.636421,14,,
T,01/01/2018 2:52,45.547485,-73.637115,14,,
T,01/01/2018 2:52,45.546928,-73.637604,13,,
T,01/01/2018 2:52,45.546429,-73.638084,12,,
T,01/01/2018 2:52,45.545765,-73.638649,11,,
T,01/01/2018 2:52,45.545109,-73.639244,11,,
T,01/01/2018 2:52,45.544472,-73.639778,9,,
T,01/01/2018 2:52,45.543808,-73.640343,7,,
T,01/01/2018 2:52,45.543266,-73.640701,9,,
T,01/01/2018 2:52,45.542534,-73.641159,11,,
T,01/01/2018 2:52,45.542011,-73.641487,12,,
T,01/01/2018 2:52,45.541473,-73.641815,13,,
T,01/01/2018 2:52,45.540947,-73.642159,12,,
T,01/01/2018 2:52,45.540237,-73.642616,12,,
T,01/01/2018 2:52,45.53949,-73.643051,8,,
T,01/01/2018 2:52,45.538761,-73.643547,7,,
T,01/01/2018 2:53,45.538029,-73.64399,8,,
T,01/01/2018 2:53,45.537468,-73.644363,9,,
T,01/01/2018 2:53,45.536678,-73.644859,10,,
T,01/01/2018 2:53,45.536121,-73.645226,7,,
T,01/01/2018 2:53,45.535534,-73.645615,4,,
T,01/01/2018 2:53,45.53471,-73.64608,2,,
T,01/01/2018 2:53,45.534176,-73.646477,3,,
T,01/01/2018 2:53,45.533463,-73.64695,4,,
T,01/01/2018 2:53,45.532944,-73.647324,3,,
T,01/01/2018 2:53,45.532257,-73.64782,4,,
T,01/01/2018 2:53,45.531521,-73.64827,6,,
T,01/01/2018 2:53,45.530769,-73.648758,4,,
T,01/01/2018 2:53,45.530037,-73.649292,9,,
T,01/01/2018 2:53,45.529327,-73.649887,2,,
T,01/01/2018 2:53,45.528862,-73.650398,1,,
T,01/01/2018 2:53,45.528381,-73.650887,1,,
T,01/01/2018 2:54,45.527771,-73.651474,3,,
T,01/01/2018 2:54,45.52705,-73.651794,3,,
T,01/01/2018 2:54,45.526478,-73.651924,3,,
