type,time,latitude,longitude,altitude (m),name,des
T,30/12/2017 21:12,45.50466,-73.555783,35.2,,
T,30/12/2017 21:12,45.504551,-73.555543,38.2,,
T,30/12/2017 21:12,45.504513,-73.555351,35.2,,
T,30/12/2017 21:12,45.504503,-73.555117,30.2,,
T,30/12/2017 21:12,45.504435,-73.554916,30.2,,
T,30/12/2017 21:12,45.504406,-73.554756,27.2,,
T,30/12/2017 21:13,45.504403,-73.55464,24.2,,
T,30/12/2017 21:13,45.504372,-73.554524,25.2,,
T,30/12/2017 21:13,45.50432,-73.55437,23.2,,
T,30/12/2017 21:13,45.504265,-73.554096,23.2,,
T,30/12/2017 21:13,45.504205,-73.553892,22.2,,
T,30/12/2017 21:13,45.504195,-73.553787,19.2,,
T,30/12/2017 21:13,45.504194,-73.553659,19.2,,
T,30/12/2017 21:13,45.504551,-73.55351,18.2,,
T,30/12/2017 21:13,45.504981,-73.553333,18.2,,
T,30/12/2017 21:13,45.505174,-73.553244,17.2,,
T,30/12/2017 21:14,45.505251,-73.553215,16.2,,
T,30/12/2017 21:14,45.505348,-73.553202,14.2,,
T,30/12/2017 21:14,45.505416,-73.553284,13.2,,
T,30/12/2017 21:14,45.505441,-73.553397,12.2,,
T,30/12/2017 21:14,45.505469,-73.553515,14.2,,
T,30/12/2017 21:14,45.505495,-73.553611,14.2,,
T,30/12/2017 21:14,45.505531,-73.553725,15.2,,
T,30/12/2017 21:15,45.505651,-73.554031,18.2,,
T,30/12/2017 21:15,45.505734,-73.554266,18.2,,
T,30/12/2017 21:15,45.505841,-73.554383,17.2,,
T,30/12/2017 21:15,45.505956,-73.554346,17.2,,
T,30/12/2017 21:15,45.506027,-73.554273,21.2,,
T,30/12/2017 21:15,45.506065,-73.554181,21.2,,
T,30/12/2017 21:15,45.505933,-73.553973,22.2,,
T,30/12/2017 21:15,45.50584,-73.553827,24.2,,
T,30/12/2017 21:15,45.505793,-73.553904,28.2,,
T,30/12/2017 21:15,45.505856,-73.55375,24.2,,
T,30/12/2017 21:16,45.505783,-73.553697,24.2,,
T,30/12/2017 21:16,45.505703,-73.553656,22.2,,
T,30/12/2017 21:16,45.505626,-73.553721,17.2,,
T,30/12/2017 21:16,45.505693,-73.554058,18.2,,
T,30/12/2017 21:16,45.505805,-73.554369,18.2,,
T,30/12/2017 21:16,45.50589,-73.554682,18.2,,
T,30/12/2017 21:16,45.505984,-73.554966,20.2,,
T,30/12/2017 21:16,45.506043,-73.555145,20.2,,
T,30/12/2017 21:17,45.506022,-73.55525,21.2,,
T,30/12/2017 21:17,45.506046,-73.555469,23.2,,
T,30/12/2017 21:17,45.506139,-73.555616,25.2,,
T,30/12/2017 21:17,45.506294,-73.555682,36.2,,
T,30/12/2017 21:17,45.506526,-73.55548,32.2,,
T,30/12/2017 21:17,45.506799,-73.555281,32.2,,
T,30/12/2017 21:17,45.506993,-73.5551,31.2,,
T,30/12/2017 21:17,45.507273,-73.554865,31.2,,
T,30/12/2017 21:17,45.507469,-73.554673,32.2,,
T,30/12/2017 21:18,45.50766,-73.554487,26.2,,
T,30/12/2017 21:18,45.507634,-73.554297,27.2,,
T,30/12/2017 21:18,45.507524,-73.554064,26.2,,
T,30/12/2017 21:18,45.507366,-73.553836,27.2,,
T,30/12/2017 21:18,45.507279,-73.553772,27.2,,
T,30/12/2017 21:18,45.507202,-73.553732,27.2,,
T,30/12/2017 21:18,45.507177,-73.553621,27.2,,
T,30/12/2017 21:18,45.50715,-73.553535,25.2,,
T,30/12/2017 21:18,45.507094,-73.553415,25.2,,
T,30/12/2017 21:18,45.507104,-73.553258,21.2,,
T,30/12/2017 21:18,45.507074,-73.553154,21.2,,
T,30/12/2017 21:18,45.506982,-73.552948,22.2,,
T,30/12/2017 21:19,45.50693,-73.552852,23.2,,
T,30/12/2017 21:19,45.506795,-73.552895,20.2,,
T,30/12/2017 21:19,45.506705,-73.552957,18.2,,
T,30/12/2017 21:19,45.506659,-73.553037,21.2,,
T,30/12/2017 21:19,45.50671,-73.553177,21.2,,
T,30/12/2017 21:19,45.506739,-73.553293,19.2,,
T,30/12/2017 21:19,45.506797,-73.553398,18.2,,
T,30/12/2017 21:19,45.50686,-73.553488,21.2,,
T,30/12/2017 21:19,45.506865,-73.553591,22.2,,
T,30/12/2017 21:19,45.506875,-73.553715,30.2,,
T,30/12/2017 21:19,45.506709,-73.553853,27.2,,
T,30/12/2017 21:19,45.50659,-73.55393,30.2,,
T,30/12/2017 21:20,45.506577,-73.554045,26.2,,
T,30/12/2017 21:20,45.506635,-73.554186,24.2,,
T,30/12/2017 21:20,45.506685,-73.554327,21.2,,
T,30/12/2017 21:20,45.506754,-73.554505,20.2,,
T,30/12/2017 21:20,45.506835,-73.554605,20.2,,
T,30/12/2017 21:20,45.506898,-73.554769,20.2,,
T,30/12/2017 21:20,45.506919,-73.554916,20.2,,
T,30/12/2017 21:20,45.50704,-73.554919,18.2,,
T,30/12/2017 21:20,45.507109,-73.55497,21.2,,
T,30/12/2017 21:20,45.507342,-73.554785,20.2,,
T,30/12/2017 21:20,45.507615,-73.554576,19.2,,
T,30/12/2017 21:20,45.5079,-73.554337,22.2,,
T,30/12/2017 21:20,45.508092,-73.554176,24.2,,
T,30/12/2017 21:21,45.50815,-73.554087,28.2,,
T,30/12/2017 21:21,45.508132,-73.553974,29.2,,
T,30/12/2017 21:21,45.50805,-73.553731,27.2,,
T,30/12/2017 21:21,45.507993,-73.553599,26.2,,
T,30/12/2017 21:21,45.507955,-73.553484,26.2,,
T,30/12/2017 21:21,45.507885,-73.553312,25.2,,
T,30/12/2017 21:21,45.507819,-73.553165,24.2,,
T,30/12/2017 21:21,45.507734,-73.552986,23.2,,
T,30/12/2017 21:21,45.507679,-73.552834,22.2,,
T,30/12/2017 21:21,45.507615,-73.552644,22.2,,
T,30/12/2017 21:22,45.507578,-73.552546,20.2,,
T,30/12/2017 21:22,45.507481,-73.5523,18.2,,
T,30/12/2017 21:22,45.507464,-73.552174,15.2,,
T,30/12/2017 21:22,45.507394,-73.552126,15.2,,
T,30/12/2017 21:22,45.507317,-73.552132,12.2,,
T,30/12/2017 21:22,45.507219,-73.552164,12.2,,
T,30/12/2017 21:22,45.507075,-73.552224,13.2,,
T,30/12/2017 21:22,45.50693,-73.55231,14.2,,
T,30/12/2017 21:22,45.506674,-73.552479,14.2,,
T,30/12/2017 21:22,45.506402,-73.552687,16.2,,
T,30/12/2017 21:22,45.506197,-73.552821,16.2,,
T,30/12/2017 21:23,45.505924,-73.553013,12.2,,
T,30/12/2017 21:23,45.505692,-73.553121,12.2,,
T,30/12/2017 21:23,45.505497,-73.553174,13.2,,
T,30/12/2017 21:23,45.50541,-73.553191,13.2,,
T,30/12/2017 21:23,45.50533,-73.553218,12.2,,
T,30/12/2017 21:23,45.505073,-73.553325,12.2,,
T,30/12/2017 21:23,45.504832,-73.553436,12.2,,
T,30/12/2017 21:23,45.504604,-73.55353,12.2,,
T,30/12/2017 21:23,45.504382,-73.5536,13.2,,
T,30/12/2017 21:23,45.504263,-73.55364,14.2,,
T,30/12/2017 21:23,45.504177,-73.553671,14.2,,
T,30/12/2017 21:23,45.503969,-73.553715,15.2,,
T,30/12/2017 21:23,45.503623,-73.553823,15.2,,
T,30/12/2017 21:24,45.503374,-73.553892,13.2,,
T,30/12/2017 21:24,45.503001,-73.553916,14.2,,
T,30/12/2017 21:24,45.502668,-73.553909,14.2,,
T,30/12/2017 21:24,45.502461,-73.553887,13.2,,
T,30/12/2017 21:24,45.50239,-73.553883,14.2,,
T,30/12/2017 21:24,45.502113,-73.553845,15.2,,
T,30/12/2017 21:24,45.501813,-73.553812,14.2,,
T,30/12/2017 21:24,45.501427,-73.553743,15.2,,
T,30/12/2017 21:24,45.501018,-73.553591,15.2,,
T,30/12/2017 21:24,45.500614,-73.553509,13.2,,
T,30/12/2017 21:24,45.500449,-73.553455,13.2,,
T,30/12/2017 21:24,45.500327,-73.553429,13.2,,
T,30/12/2017 21:24,45.500082,-73.553273,12.2,,
T,30/12/2017 21:25,45.499806,-73.553063,13.2,,
T,30/12/2017 21:25,45.499524,-73.552991,13.2,,
T,30/12/2017 21:25,45.499224,-73.552949,14.2,,
T,30/12/2017 21:25,45.498829,-73.552932,15.2,,
T,30/12/2017 21:25,45.49841,-73.552881,18.2,,
T,30/12/2017 21:25,45.497974,-73.552888,20.2,,
T,30/12/2017 21:25,45.497532,-73.552937,22.2,,
T,30/12/2017 21:25,45.497121,-73.552994,21.2,,
T,30/12/2017 21:25,45.496785,-73.553038,19.2,,
T,30/12/2017 21:25,45.496585,-73.553048,20.2,,
T,30/12/2017 21:26,45.496496,-73.553042,19.2,,
T,30/12/2017 21:26,45.49629,-73.553069,16.2,,
T,30/12/2017 21:26,45.496094,-73.553132,13.2,,
T,30/12/2017 21:26,45.495767,-73.553411,13.2,,
T,30/12/2017 21:26,45.495599,-73.553533,13.2,,
T,30/12/2017 21:26,45.495481,-73.553623,13.2,,
T,30/12/2017 21:26,45.49527,-73.553904,13.2,,
T,30/12/2017 21:26,45.49515,-73.554103,14.2,,
T,30/12/2017 21:26,45.495033,-73.554127,16.2,,
T,30/12/2017 21:26,45.494917,-73.553861,16.2,,
T,30/12/2017 21:26,45.494805,-73.553549,16.2,,
T,30/12/2017 21:26,45.494708,-73.553308,16.2,,
T,30/12/2017 21:26,45.494618,-73.553094,15.2,,
T,30/12/2017 21:27,45.494567,-73.553009,16.2,,
T,30/12/2017 21:27,45.49434,-73.553035,14.2,,
T,30/12/2017 21:27,45.494015,-73.553116,14.2,,
T,30/12/2017 21:27,45.49355,-73.553246,15.2,,
T,30/12/2017 21:27,45.493355,-73.553304,16.2,,
T,30/12/2017 21:27,45.493255,-73.553359,15.2,,
T,30/12/2017 21:27,45.493168,-73.55366,15.2,,
T,30/12/2017 21:27,45.493148,-73.554157,14.2,,
T,30/12/2017 21:27,45.493133,-73.554789,16.2,,
T,30/12/2017 21:27,45.493097,-73.555265,16.2,,
T,30/12/2017 21:27,45.493087,-73.555473,17.2,,
T,30/12/2017 21:27,45.493065,-73.555731,18.2,,
T,30/12/2017 21:27,45.493022,-73.556116,18.2,,
T,30/12/2017 21:28,45.493027,-73.556205,20.2,,
T,30/12/2017 21:28,45.493068,-73.556663,21.2,,
T,30/12/2017 21:28,45.493166,-73.557074,18.2,,
T,30/12/2017 21:28,45.493265,-73.557438,19.2,,
T,30/12/2017 21:28,45.493157,-73.557655,18.2,,
T,30/12/2017 21:28,45.492863,-73.557774,22.2,,
T,30/12/2017 21:28,45.492822,-73.557862,23.2,,
T,30/12/2017 21:28,45.492905,-73.558108,22.2,,
T,30/12/2017 21:28,45.493016,-73.558416,18.2,,
T,30/12/2017 21:28,45.493099,-73.558708,18.2,,
T,30/12/2017 21:28,45.493227,-73.558963,18.2,,
T,30/12/2017 21:28,45.493356,-73.559313,16.2,,
T,30/12/2017 21:28,45.493421,-73.559587,16.2,,
T,30/12/2017 21:28,45.493467,-73.559691,14.2,,
T,30/12/2017 21:29,45.493549,-73.55986,14.2,,
T,30/12/2017 21:29,45.493645,-73.560109,11.2,,
T,30/12/2017 21:29,45.493745,-73.560394,12.2,,
T,30/12/2017 21:29,45.493834,-73.560646,12.2,,
T,30/12/2017 21:29,45.493906,-73.56091,14.2,,
T,30/12/2017 21:29,45.494008,-73.561247,18.2,,
T,30/12/2017 21:29,45.494138,-73.561493,18.2,,
T,30/12/2017 21:29,45.494206,-73.561661,18.2,,
T,30/12/2017 21:29,45.494153,-73.561779,19.2,,
T,30/12/2017 21:29,45.493953,-73.561964,19.2,,
T,30/12/2017 21:29,45.493758,-73.562105,18.2,,
T,30/12/2017 21:29,45.493586,-73.562207,20.2,,
T,30/12/2017 21:29,45.493399,-73.562334,20.2,,
T,30/12/2017 21:29,45.493164,-73.56252,19.2,,
T,30/12/2017 21:30,45.493084,-73.562711,18.2,,
T,30/12/2017 21:30,45.493215,-73.56304,17.2,,
T,30/12/2017 21:30,45.493305,-73.563302,17.2,,
T,30/12/2017 21:30,45.49327,-73.56339,17.2,,
T,30/12/2017 21:35,45.493344,-73.563325,22.2,,
T,30/12/2017 21:36,45.493297,-73.563431,30.2,,
T,30/12/2017 21:36,45.493223,-73.563495,31.2,,
T,30/12/2017 21:36,45.493164,-73.563617,23.2,,
T,30/12/2017 21:39,45.493074,-73.563619,41.2,,
T,30/12/2017 21:42,45.492992,-73.56357,40.2,,
T,30/12/2017 21:42,45.492831,-73.56356,39.2,,
T,30/12/2017 21:42,45.492584,-73.563728,44.2,,
T,30/12/2017 21:42,45.492471,-73.563829,51.2,,
T,30/12/2017 21:42,45.492431,-73.563809,51.2,,
T,30/12/2017 21:43,45.492364,-73.563761,50.2,,
T,30/12/2017 21:43,45.492614,-73.563567,56.2,,
T,30/12/2017 21:43,45.492723,-73.56358,59.2,,
T,30/12/2017 21:43,45.49286,-73.563386,60.2,,
T,30/12/2017 21:43,45.492876,-73.56329,62.2,,
T,30/12/2017 21:46,45.492857,-73.563326,67.2,,
T,30/12/2017 21:46,45.492783,-73.563676,82.2,,
T,30/12/2017 21:48,45.492857,-73.563625,77.2,,
T,30/12/2017 21:51,45.492858,-73.563545,79.2,,
T,30/12/2017 21:51,45.492858,-73.563545,79.2,,
