typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:10,45.493083,-73.563781,33,,
T,31/12/2017 20:28,45.49289,-73.563899,34,,
T,31/12/2017 20:29,45.492609,-73.564085,30,,
T,31/12/2017 20:29,45.492855,-73.564637,24,,
T,31/12/2017 20:30,45.492815,-73.564888,23,,
T,31/12/2017 20:30,45.491896,-73.565657,25,,
T,31/12/2017 20:30,45.490927,-73.566489,21,,
T,31/12/2017 20:30,45.490168,-73.567155,18,,
T,31/12/2017 20:30,45.490581,-73.568201,17,,
T,31/12/2017 20:31,45.491141,-73.569374,14,,
T,31/12/2017 20:31,45.49139,-73.569898,17,,
T,31/12/2017 20:31,45.491888,-73.570945,21,,
T,31/12/2017 20:32,45.492584,-73.572392,25,,
T,31/12/2017 20:32,45.493286,-73.573875,31,,
T,31/12/2017 20:32,45.493687,-73.574764,42,,
T,31/12/2017 20:32,45.494083,-73.575716,43,,
T,31/12/2017 20:33,45.4945,-73.576692,43,,
T,31/12/2017 20:33,45.494976,-73.577686,49,,
T,31/12/2017 20:34,45.495469,-73.578868,47,,
T,31/12/2017 20:34,45.4961,-73.580394,54,,
T,31/12/2017 20:34,45.49652,-73.581687,60,,
T,31/12/2017 20:34,45.496507,-73.582458,61,,
T,31/12/2017 20:34,45.49645,-73.583384,64,,
T,31/12/2017 20:35,45.496395,-73.584125,64,,
T,31/12/2017 20:35,45.496303,-73.585572,71,,
T,31/12/2017 20:35,45.496351,-73.586537,75,,
T,31/12/2017 20:36,45.496378,-73.587732,83,,
T,31/12/2017 20:36,45.495764,-73.58887,98,,
T,31/12/2017 20:36,45.495114,-73.59019,104,,
T,31/12/2017 20:36,45.49508,-73.591881,107,,
T,31/12/2017 20:36,45.495161,-73.593597,115,,
T,31/12/2017 20:36,45.49536,-73.595181,123,,
T,31/12/2017 20:37,45.495405,-73.596809,126,,
T,31/12/2017 20:37,45.495551,-73.598373,138,,
T,31/12/2017 20:37,45.495583,-73.599893,139,,
T,31/12/2017 20:37,45.495538,-73.601693,143,,
T,31/12/2017 20:37,45.495217,-73.603412,145,,
T,31/12/2017 20:37,45.495293,-73.605273,144,,
T,31/12/2017 20:38,45.495431,-73.606714,138,,
T,31/12/2017 20:38,45.495515,-73.606984,135,,
T,31/12/2017 20:38,45.495771,-73.608057,134,,
T,31/12/2017 20:38,45.495955,-73.609499,135,,
T,31/12/2017 20:38,45.495681,-73.611143,133,,
T,31/12/2017 20:39,45.495418,-73.612883,130,,
T,31/12/2017 20:39,45.495393,-73.614479,124,,
T,31/12/2017 20:39,45.495508,-73.615016,128,,
T,31/12/2017 20:39,45.495765,-73.615751,130,,
T,31/12/2017 20:39,45.496418,-73.617025,128,,
T,31/12/2017 20:39,45.496798,-73.617709,122,,
T,31/12/2017 20:40,45.497381,-73.618853,123,,
T,31/12/2017 20:40,45.498004,-73.620159,122,,
T,31/12/2017 20:40,45.498649,-73.621361,125,,
T,31/12/2017 20:40,45.499181,-73.622351,129,,
T,31/12/2017 20:41,45.499293,-73.622627,129,,
T,31/12/2017 20:41,45.499828,-73.623812,122,,
T,31/12/2017 20:41,45.500382,-73.625021,118,,
T,31/12/2017 20:41,45.500737,-73.625552,120,,
T,31/12/2017 20:41,45.501384,-73.625003,121,,
T,31/12/2017 20:42,45.502249,-73.624188,121,,
T,31/12/2017 20:42,45.503219,-73.62332,126,,
T,31/12/2017 20:42,45.503921,-73.622713,112,,
T,31/12/2017 20:42,45.504211,-73.622977,107,,
T,31/12/2017 20:44,45.504257,-73.623243,109,,
T,31/12/2017 20:45,45.504109,-73.62287,109,,
T,31/12/2017 20:45,45.503954,-73.622698,106,,
T,31/12/2017 20:45,45.503302,-73.623276,110,,
T,31/12/2017 20:45,45.502559,-73.623952,114,,
T,31/12/2017 20:45,45.501972,-73.624505,118,,
T,31/12/2017 20:46,45.501423,-73.624968,107,,
T,31/12/2017 20:46,45.500941,-73.625344,107,,
T,31/12/2017 20:46,45.500543,-73.625457,104,,
T,31/12/2017 20:46,45.500146,-73.624568,104,,
T,31/12/2017 20:46,45.499632,-73.623385,110,,
T,31/12/2017 20:47,45.499052,-73.622133,115,,
T,31/12/2017 20:47,45.498533,-73.621214,115,,
T,31/12/2017 20:47,45.497989,-73.620261,119,,
T,31/12/2017 20:47,45.497871,-73.62004,117,,
T,31/12/2017 20:47,45.497352,-73.61899,117,,
T,31/12/2017 20:48,45.496775,-73.617864,114,,
T,31/12/2017 20:48,45.496136,-73.616691,117,,
T,31/12/2017 20:48,45.495513,-73.615745,118,,
T,31/12/2017 20:48,45.49532,-73.614728,119,,
T,31/12/2017 20:48,45.495323,-73.613386,123,,
T,31/12/2017 20:48,45.49541,-73.611976,125,,
T,31/12/2017 20:49,45.495746,-73.610318,127,,
T,31/12/2017 20:49,45.495941,-73.60904,134,,
T,31/12/2017 20:50,45.495929,-73.608776,136,,
T,31/12/2017 20:51,45.49636,-73.608629,133,,
T,31/12/2017 20:51,45.496738,-73.608391,133,,
T,31/12/2017 20:51,45.497156,-73.608322,133,,
T,31/12/2017 20:51,45.497354,-73.608411,133,,
T,31/12/2017 20:51,45.497605,-73.608214,130,,
T,31/12/2017 20:52,45.497809,-73.607637,131,,
T,31/12/2017 20:52,45.498036,-73.607254,131,,
T,31/12/2017 20:52,45.498339,-73.607075,139,,
T,31/12/2017 20:52,45.498747,-73.607175,145,,
T,31/12/2017 20:52,45.499084,-73.607331,148,,
T,31/12/2017 20:52,45.499171,-73.607802,149,,
T,31/12/2017 20:53,45.499214,-73.608252,149,,
