typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:41,45.509547,-73.560824,35,,
T,31/12/2017 21:41,45.510377,-73.560135,36,,
T,31/12/2017 21:41,45.511051,-73.559603,36,,
T,31/12/2017 21:41,45.511046,-73.559263,35,,
T,31/12/2017 21:41,45.510832,-73.558798,31,,
T,31/12/2017 21:42,45.51061,-73.558318,30,,
T,31/12/2017 21:42,45.510331,-73.557742,22,,
T,31/12/2017 21:42,45.510141,-73.557329,21,,
T,31/12/2017 21:43,45.510013,-73.557057,20,,
T,31/12/2017 21:43,45.50972,-73.55722,27,,
T,31/12/2017 21:43,45.508944,-73.557598,26,,
T,31/12/2017 21:43,45.508137,-73.558164,21,,
T,31/12/2017 21:44,45.507565,-73.558805,20,,
T,31/12/2017 21:44,45.507887,-73.559545,20,,
T,31/12/2017 21:44,45.508216,-73.560298,23,,
T,31/12/2017 21:44,45.508484,-73.56088,24,,
T,31/12/2017 21:45,45.508738,-73.56143,20,,
T,31/12/2017 21:45,45.509148,-73.562267,20,,
T,31/12/2017 21:45,45.509591,-73.563217,21,,
T,31/12/2017 21:45,45.509846,-73.563777,22,,
T,31/12/2017 21:46,45.510207,-73.56455,24,,
T,31/12/2017 21:46,45.510521,-73.565156,31,,
T,31/12/2017 21:46,45.511017,-73.566225,31,,
T,31/12/2017 21:46,45.511481,-73.567238,30,,
T,31/12/2017 21:47,45.51203,-73.568426,30,,
T,31/12/2017 21:47,45.512387,-73.569199,31,,
T,31/12/2017 21:47,45.512683,-73.569369,36,,
T,31/12/2017 21:47,45.512965,-73.569079,22,,
T,31/12/2017 21:48,45.512706,-73.56852,20,,
T,31/12/2017 21:48,45.512453,-73.567975,28,,
T,31/12/2017 21:48,45.512163,-73.567369,30,,
T,31/12/2017 21:48,45.511932,-73.566851,34,,
T,31/12/2017 21:49,45.511865,-73.566554,33,,
T,31/12/2017 21:49,45.512605,-73.566319,32,,
T,31/12/2017 21:49,45.513199,-73.566133,34,,
T,31/12/2017 21:49,45.513998,-73.565877,36,,
T,31/12/2017 21:49,45.514752,-73.565628,37,,
T,31/12/2017 21:49,45.515442,-73.565403,36,,
T,31/12/2017 21:50,45.515841,-73.565263,43,,
T,31/12/2017 21:50,45.516597,-73.565014,40,,
T,31/12/2017 21:50,45.516846,-73.564329,35,,
T,31/12/2017 21:50,45.516146,-73.562821,33,,
T,31/12/2017 21:51,45.515528,-73.561512,31,,
T,31/12/2017 21:51,45.515004,-73.561377,29,,
T,31/12/2017 21:51,45.514442,-73.561903,31,,
T,31/12/2017 21:51,45.513744,-73.562519,31,,
T,31/12/2017 21:51,45.513486,-73.562746,39,,
T,31/12/2017 21:52,45.513804,-73.563538,43,,
T,31/12/2017 21:52,45.514049,-73.564302,41,,
T,31/12/2017 21:52,45.513825,-73.564378,42,,
T,31/12/2017 21:52,45.513546,-73.564066,40,,
T,31/12/2017 21:52,45.513525,-73.564492,38,,
T,31/12/2017 21:53,45.513234,-73.564872,34,,
T,31/12/2017 21:53,45.51319,-73.565476,34,,
T,31/12/2017 21:53,45.513366,-73.565855,37,,
T,31/12/2017 21:54,45.513209,-73.56613,17,,
T,31/12/2017 21:54,45.512844,-73.566377,19,,
T,31/12/2017 21:54,45.513016,-73.566765,19,,
T,31/12/2017 21:54,45.513259,-73.567287,18,,
T,31/12/2017 21:54,45.513573,-73.567976,16,,
T,31/12/2017 21:55,45.513816,-73.568531,20,,
T,31/12/2017 21:55,45.513933,-73.568799,27,,
T,31/12/2017 21:55,45.514475,-73.569868,25,,
T,31/12/2017 21:55,45.514969,-73.570843,24,,
T,31/12/2017 21:55,45.51523,-73.571358,26,,
T,31/12/2017 21:56,45.515578,-73.572145,33,,
T,31/12/2017 21:56,45.516055,-73.573175,35,,
T,31/12/2017 21:56,45.516347,-73.573791,36,,
T,31/12/2017 21:56,45.516129,-73.574198,34,,
T,31/12/2017 21:56,45.515904,-73.574217,42,,
T,31/12/2017 21:57,45.515737,-73.573852,43,,
T,31/12/2017 22:00,45.515619,-73.573595,50,,
T,31/12/2017 22:00,45.515304,-73.572909,51,,
T,31/12/2017 22:01,45.514986,-73.572212,48,,
T,31/12/2017 22:01,45.514812,-73.571797,43,,
T,31/12/2017 22:01,45.514516,-73.571144,36,,
T,31/12/2017 22:01,45.514122,-73.570286,38,,
T,31/12/2017 22:01,45.513754,-73.569483,40,,
T,31/12/2017 22:02,45.513577,-73.569099,46,,
T,31/12/2017 22:03,45.514226,-73.56867,42,,
T,31/12/2017 22:03,45.51453,-73.568635,41,,
T,31/12/2017 22:03,45.515095,-73.568324,27,,
T,31/12/2017 22:04,45.515833,-73.567935,46,,
T,31/12/2017 22:05,45.516821,-73.56751,55,,
T,31/12/2017 22:05,45.517798,-73.567101,54,,
T,31/12/2017 22:05,45.518015,-73.56696,48,,
T,31/12/2017 22:05,45.518716,-73.566634,46,,
T,31/12/2017 22:05,45.519293,-73.566378,47,,
T,31/12/2017 22:06,45.520315,-73.565912,49,,
T,31/12/2017 22:06,45.521618,-73.565525,49,,
T,31/12/2017 22:06,45.522454,-73.565528,,,
T,31/12/2017 22:06,45.522715,-73.565502,43,,
T,31/12/2017 22:07,45.523861,-73.565102,40,,
T,31/12/2017 22:07,45.524929,-73.564811,41,,
T,31/12/2017 22:07,45.525245,-73.564672,48,,
T,31/12/2017 22:07,45.525507,-73.564604,38,,
T,31/12/2017 22:08,45.526495,-73.564302,32,,
T,31/12/2017 22:08,45.52748,-73.563999,34,,
T,31/12/2017 22:08,45.527782,-73.563545,36,,
T,31/12/2017 22:08,45.527339,-73.562578,33,,
T,31/12/2017 22:08,45.527164,-73.562216,35,,
T,31/12/2017 22:08,45.527016,-73.561971,36,,
T,31/12/2017 22:09,45.52669,-73.561224,36,,
T,31/12/2017 22:09,45.526549,-73.561031,24,,
T,31/12/2017 22:09,45.526263,-73.560372,23,,
