 93.2004714875, 91.9118219036, 87.0302321712, 87.0302321712, 87.0302321712, 97.1551662667, 88.6971395274, 93.2835454043, 91.9118219036, 87.0302321712
 93.6177378602, 93.356837274, 77.9879114493, 71.5201298749, 86.8890556996, 93.8309749445, 93.356837274, 88.9461692272, 93.356837274, 72.8153653483
 95.0319418657, 95.0319418657, 94.0390368853, 96.9156769634, 95.239624824, 95.239624824, 95.239624824, 92.1553017875, 92.1553017875, 95.239624824
 89.6215965487, 80.8443704882, 86.6309107337, 86.9764890574, 91.2371070945, 90.2531119344, 88.8650311153, 88.8650311153, 80.8443704882, 82.4155192257
 97.4616609266, 89.3341615088, 97.4616609266, 97.4616609266, 96.8691279756, 96.8691279756, 96.8691279756, 96.8691279756, 96.8691279756, 97.4616609266
 82.1414765349, 81.1102239807, 83.480759276, 81.1102239807, 82.1414765349, 81.1102239807, 81.1102239807, 80.8743086689, 83.480759276, 83.480759276
 96.9864214589, 96.9864214589, 94.9838003635, 94.9838003635, 100.0, 96.9864214589, 96.9864214589, 94.9838003635, 96.9864214589, 42.8859023145
 99.0167115465, 99.0167115465, 99.0167115465, 99.0167115465, 99.0167115465, 92.4011149339, 99.0167115465, 99.0167115465, 99.0167115465, 99.421732791
 82.0287773811, 94.1909387818, 95.1778569418, 95.1778569418, 94.1909387818, 94.1909387818, 94.1909387818, 98.574760406, 94.1909387818, 94.1909387818
 97.7914403899, 93.731240947, 97.7914403899, 97.7914403899, 97.7914403899, 93.6237992189, 97.7914403899, 97.7914403899, 97.7914403899, 97.7914403899
 91.9023340612, 99.2935448856, 94.5771208771, 98.8764565383, 91.9023340612, 99.2935448856, 99.2935448856, 97.7141837737, 98.8764565383, 98.8764565383
 99.3570906054, 100.0, 89.8682589122, 100.0, 99.6734014012, 97.3209908672, 100.0, 100.0, 100.0, 99.1983567384
