typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 22:24,45.522341,-73.546746,9,,
T,31/12/2017 22:24,45.521196,-73.547488,15,,
T,31/12/2017 22:25,45.520894,-73.547705,16,,
T,31/12/2017 22:25,45.520071,-73.548297,12,,
T,31/12/2017 22:25,45.518879,-73.54915,13,,
T,31/12/2017 22:25,45.517542,-73.55012,17,,
T,31/12/2017 22:25,45.516146,-73.551269,12,,
T,31/12/2017 22:25,45.514672,-73.552715,7,,
T,31/12/2017 22:26,45.512972,-73.553947,6,,
T,31/12/2017 22:26,45.509245,-73.557173,,,
T,31/12/2017 22:26,45.507285,-73.558586,23,,
T,31/12/2017 22:27,45.505068,-73.560601,22,,
T,31/12/2017 22:27,45.49767,-73.562907,12,,
T,31/12/2017 22:28,45.49761,-73.563862,14,,
T,31/12/2017 22:28,45.497919,-73.563676,13,,
T,31/12/2017 22:29,45.498844,-73.562793,15,,
T,31/12/2017 22:29,45.498463,-73.562056,17,,
T,31/12/2017 22:29,45.497705,-73.560885,13,,
T,31/12/2017 22:29,45.496997,-73.559322,11,,
T,31/12/2017 22:29,45.496232,-73.559972,9,,
T,31/12/2017 22:30,45.495898,-73.56031,12,,
T,31/12/2017 22:30,45.49538,-73.560865,16,,
T,31/12/2017 22:31,45.494839,-73.561287,13,,
T,31/12/2017 22:31,45.494088,-73.561801,24,,
T,31/12/2017 22:31,45.493439,-73.562253,22,,
T,31/12/2017 22:31,45.493077,-73.562833,18,,
T,31/12/2017 22:31,45.493299,-73.563449,16,,
T,31/12/2017 22:31,45.493093,-73.563599,20,,
T,31/12/2017 22:37,45.492867,-73.563402,32,,
T,31/12/2017 22:38,45.49292,-73.563422,35,,
