 5.33073988816, 13.7288583319, 3.97459218423, 5.95859755166, 7.00966671757, 1.83900640462, 3.68918596745, 7.13214830031, 5.86374725218, 1.21114874112
 24.0918814131, 19.8440436104, 24.960134692, 25.018252827, 20.1470621973, 22.5560235987, 19.7716258901, 22.6568800604, 19.8440436104, 33.5370355783
 10.4447128565, 11.3640532709, 10.3567264801, 14.615415982, 4.24971198045, 6.86055964846, 6.86055964846, 12.9592410528, 6.35087420281, 8.29276319554
 5.04295378182, 3.63225969817, 3.63225969817, 7.40355997393, 22.1425872381, 2.70877867814, 11.0107754, 1.61551054584, 3.63225969817, 12.9718316385
 15.8907810232, 16.0006657217, 16.6175836501, 13.1946164874, 7.15281105822, 10.7738363577, 10.7738363577, 9.61412000184, 9.60178367394, 4.34934246865
 22.1797248903, 36.0656942372, 23.8144599066, 21.8465918551, 10.50053581, 7.23712012738, 7.23712012738, 5.464641083, 21.5808815739, 34.8259525763
 32.6433147593, 12.0272551689, 21.6398568615, 18.1128385652, 19.1191471086, 12.0736420182, 12.0736420182, 12.4955682168, 10.4929471214, 30.966014651
 6.91332037649, 8.70435848959, 8.77998716652, 13.6728910674, 11.3417600551, 6.87115891428, 2.37793885154, 9.70570333672, 6.34932191086, 4.50228729258
 21.8441304389, 23.3184348371, 21.2966105467, 24.454970286, 23.244396254, 2.38658921227, 2.38658921227, 17.9498236779, 2.02203715289, 4.72972317296
 19.227525357, 28.466910091, 25.5311066968, 24.5911771957, 25.5102578735, 17.7073976545, 20.9031975571, 17.5165556833, 16.6051126443, 15.535729374
 12.9435210079, 11.6076012286, 13.2948617529, 11.4575570996, 17.7461283554, 3.54344748606, 2.66617912196, 4.53842526725, 4.97381072756, 6.11432131241
 4.63780812713, 4.82437882715, 17.7639391183, 9.3211842869, 16.133426191, 3.63232638038, 2.1485273053, 1.55210318459, 1.19807044406, 2.58363522128
