typ,time,latitude,longitude,altitude (m),name,desc
T,30/12/2017 21:15,45.505893,-73.553832,18.8,,
T,30/12/2017 21:15,45.505848,-73.553722,18.1,,
T,30/12/2017 21:16,45.505762,-73.553711,17.5,,
T,30/12/2017 21:16,45.505697,-73.553756,16.8,,
T,30/12/2017 21:16,45.505626,-73.553839,16.6,,
T,30/12/2017 21:16,45.505689,-73.554105,15.1,,
T,30/12/2017 21:16,45.505792,-73.554411,14.6,,
T,30/12/2017 21:16,45.505905,-73.554714,14.6,,
T,30/12/2017 21:16,45.506029,-73.555046,14.6,,
T,30/12/2017 21:16,45.506084,-73.555192,14.6,,
T,30/12/2017 21:17,45.506122,-73.555305,15.3,,
T,30/12/2017 21:17,45.506202,-73.555508,16.8,,
T,30/12/2017 21:17,45.506258,-73.55559,16.8,,
T,30/12/2017 21:17,45.506434,-73.555502,17.6,,
T,30/12/2017 21:17,45.506682,-73.555314,18.2,,
T,30/12/2017 21:17,45.506858,-73.555177,18.4,,
T,30/12/2017 21:17,45.507106,-73.554965,18.2,,
T,30/12/2017 21:17,45.50732,-73.554772,18.2,,
T,30/12/2017 21:17,45.507468,-73.554638,18.1,,
T,30/12/2017 21:18,45.507566,-73.554541,18.1,,
T,30/12/2017 21:18,45.507593,-73.554438,18.1,,
T,30/12/2017 21:18,45.507511,-73.554229,17.9,,
T,30/12/2017 21:18,45.507362,-73.553926,17.1,,
T,30/12/2017 21:18,45.507297,-73.553763,16.9,,
T,30/12/2017 21:18,45.507258,-73.553655,16.7,,
T,30/12/2017 21:18,45.507211,-73.553553,16.5,,
T,30/12/2017 21:18,45.507163,-73.553432,16.2,,
T,30/12/2017 21:18,45.5071,-73.553284,16,,
T,30/12/2017 21:18,45.507072,-73.553204,15.7,,
T,30/12/2017 21:18,45.507001,-73.553014,15,,
T,30/12/2017 21:18,45.506948,-73.552879,14.7,,
T,30/12/2017 21:19,45.506861,-73.552852,14.4,,
T,30/12/2017 21:19,45.506787,-73.552895,14.1,,
T,30/12/2017 21:19,45.506712,-73.552971,13.9,,
T,30/12/2017 21:19,45.506713,-73.553075,13.6,,
T,30/12/2017 21:19,45.506773,-73.553188,13.5,,
T,30/12/2017 21:19,45.506833,-73.553338,13.3,,
T,30/12/2017 21:19,45.506883,-73.553455,13.3,,
T,30/12/2017 21:19,45.506933,-73.55356,13.3,,
T,30/12/2017 21:19,45.506938,-73.553665,13.3,,
T,30/12/2017 21:19,45.506776,-73.553791,13.1,,
T,30/12/2017 21:19,45.506623,-73.553908,13.2,,
T,30/12/2017 21:19,45.506578,-73.553982,13.6,,
T,30/12/2017 21:20,45.5066,-73.554115,14,,
T,30/12/2017 21:20,45.506668,-73.554278,14.5,,
T,30/12/2017 21:20,45.506727,-73.554412,14.8,,
T,30/12/2017 21:20,45.506794,-73.554554,15.2,,
T,30/12/2017 21:20,45.50686,-73.554683,15.8,,
T,30/12/2017 21:20,45.506937,-73.554838,16.7,,
T,30/12/2017 21:20,45.506987,-73.554943,17.6,,
T,30/12/2017 21:20,45.507063,-73.554959,18.8,,
T,30/12/2017 21:20,45.507278,-73.554745,23.4,,
T,30/12/2017 21:20,45.507513,-73.554526,24.9,,
T,30/12/2017 21:20,45.50788,-73.554208,24.2,,
T,30/12/2017 21:20,45.508038,-73.554106,23.3,,
T,30/12/2017 21:21,45.508029,-73.553981,21.8,,
T,30/12/2017 21:21,45.507956,-73.553747,20.3,,
T,30/12/2017 21:21,45.507902,-73.553631,20.2,,
T,30/12/2017 21:21,45.507865,-73.553536,20.1,,
T,30/12/2017 21:21,45.507815,-73.553396,20,,
T,30/12/2017 21:21,45.507746,-73.55321,19.9,,
T,30/12/2017 21:21,45.507671,-73.553028,19.7,,
T,30/12/2017 21:21,45.507609,-73.552835,19.5,,
T,30/12/2017 21:21,45.507559,-73.552688,19.3,,
T,30/12/2017 21:22,45.507526,-73.552592,19,,
T,30/12/2017 21:22,45.507456,-73.55239,18,,
T,30/12/2017 21:22,45.507396,-73.552233,17.8,,
T,30/12/2017 21:22,45.507339,-73.552143,17.4,,
T,30/12/2017 21:22,45.507258,-73.552157,17.2,,
T,30/12/2017 21:22,45.507189,-73.552178,17.2,,
T,30/12/2017 21:22,45.507074,-73.552242,16.8,,
T,30/12/2017 21:22,45.506901,-73.552373,16,,
T,30/12/2017 21:22,45.506684,-73.552529,15.2,,
T,30/12/2017 21:22,45.506396,-73.552731,14.6,,
T,30/12/2017 21:22,45.50618,-73.552869,14.4,,
T,30/12/2017 21:23,45.505909,-73.553022,14.3,,
T,30/12/2017 21:23,45.505684,-73.553125,14,,
T,30/12/2017 21:23,45.505518,-73.553188,13.7,,
T,30/12/2017 21:23,45.505437,-73.553222,13.6,,
T,30/12/2017 21:23,45.505384,-73.553245,13.5,,
T,30/12/2017 21:23,45.50513,-73.553347,12.4,,
T,30/12/2017 21:23,45.504912,-73.553428,11.8,,
T,30/12/2017 21:23,45.504615,-73.55355,11.3,,
T,30/12/2017 21:23,45.504399,-73.553635,11.2,,
T,30/12/2017 21:23,45.504263,-73.553691,11.1,,
T,30/12/2017 21:23,45.504193,-73.553718,11.1,,
T,30/12/2017 21:23,45.503926,-73.553826,10.7,,
T,30/12/2017 21:23,45.503663,-73.553937,10.5,,
T,30/12/2017 21:24,45.503356,-73.554014,10.4,,
T,30/12/2017 21:24,45.502954,-73.55397,10.2,,
T,30/12/2017 21:24,45.502619,-73.553935,9.6,,
T,30/12/2017 21:24,45.502438,-73.553909,9.3,,
T,30/12/2017 21:24,45.502311,-73.553897,9.2,,
T,30/12/2017 21:24,45.501956,-73.553861,9.3,,
T,30/12/2017 21:24,45.501645,-73.553819,9.5,,
T,30/12/2017 21:24,45.501242,-73.553727,9.7,,
T,30/12/2017 21:24,45.50091,-73.553624,9.5,,
T,30/12/2017 21:24,45.500589,-73.553532,9.2,,
T,30/12/2017 21:24,45.500403,-73.553473,9.5,,
T,30/12/2017 21:24,45.50028,-73.55342,10,,
T,30/12/2017 21:24,45.500046,-73.553236,10.1,,
T,30/12/2017 21:24,45.499833,-73.553055,9.5,,
T,30/12/2017 21:25,45.499546,-73.552961,9.2,,
T,30/12/2017 21:25,45.499247,-73.552918,8.6,,
T,30/12/2017 21:25,45.49894,-73.552887,8.5,,
T,30/12/2017 21:25,45.498512,-73.552866,8.9,,
T,30/12/2017 21:25,45.498183,-73.552847,9.3,,
T,30/12/2017 21:25,45.497724,-73.552908,10.4,,
T,30/12/2017 21:25,45.49728,-73.552989,11.9,,
T,30/12/2017 21:25,45.496795,-73.553049,12.5,,
T,30/12/2017 21:25,45.496573,-73.553071,12,,
T,30/12/2017 21:26,45.49649,-73.553073,11.8,,
T,30/12/2017 21:26,45.49624,-73.553077,11.2,,
T,30/12/2017 21:26,45.496023,-73.553142,11.4,,
T,30/12/2017 21:26,45.495732,-73.553374,12.1,,
T,30/12/2017 21:26,45.495541,-73.55355,12.4,,
T,30/12/2017 21:26,45.495484,-73.5536,13,,
T,30/12/2017 21:26,45.495267,-73.553884,14.8,,
T,30/12/2017 21:26,45.495125,-73.554113,16,,
T,30/12/2017 21:26,45.495032,-73.554187,16,,
T,30/12/2017 21:26,45.49489,-73.553933,16,,
T,30/12/2017 21:26,45.494816,-73.553675,16.1,,
T,30/12/2017 21:26,45.494728,-73.553416,15.1,,
T,30/12/2017 21:26,45.494637,-73.553178,14,,
T,30/12/2017 21:27,45.494583,-73.553036,13.5,,
T,30/12/2017 21:27,45.494519,-73.552971,13.1,,
T,30/12/2017 21:27,45.494169,-73.553041,12,,
T,30/12/2017 21:27,45.493792,-73.553141,11.4,,
T,30/12/2017 21:27,45.493379,-73.553245,10.9,,
T,30/12/2017 21:27,45.4933,-73.553273,10.8,,
T,30/12/2017 21:27,45.493161,-73.553426,10.7,,
T,30/12/2017 21:27,45.49309,-73.553912,11.1,,
T,30/12/2017 21:27,45.493056,-73.554364,11,,
T,30/12/2017 21:27,45.493037,-73.555032,10.5,,
T,30/12/2017 21:27,45.493023,-73.555465,10.3,,
T,30/12/2017 21:27,45.49302,-73.555582,10.3,,
T,30/12/2017 21:27,45.493011,-73.555959,9.6,,
T,30/12/2017 21:27,45.493,-73.556203,9.4,,
T,30/12/2017 21:28,45.49299,-73.556432,9.4,,
T,30/12/2017 21:28,45.493032,-73.556838,9.3,,
T,30/12/2017 21:28,45.493157,-73.557225,9.2,,
T,30/12/2017 21:28,45.493231,-73.557497,9,,
T,30/12/2017 21:28,45.493124,-73.557692,9.2,,
T,30/12/2017 21:28,45.492841,-73.557881,11.2,,
T,30/12/2017 21:28,45.492789,-73.557966,11.5,,
T,30/12/2017 21:28,45.492881,-73.558288,13.6,,
T,30/12/2017 21:28,45.493033,-73.558682,14.3,,
T,30/12/2017 21:28,45.493148,-73.558957,13.9,,
T,30/12/2017 21:28,45.493284,-73.559298,13.8,,
T,30/12/2017 21:28,45.493379,-73.559561,14.1,,
T,30/12/2017 21:28,45.493441,-73.559729,14.1,,
T,30/12/2017 21:29,45.49348,-73.559846,14,,
T,30/12/2017 21:29,45.493573,-73.560105,14,,
T,30/12/2017 21:29,45.49366,-73.560311,13.6,,
T,30/12/2017 21:29,45.493789,-73.560626,12.5,,
T,30/12/2017 21:29,45.493886,-73.560879,11.6,,
T,30/12/2017 21:29,45.493986,-73.561118,11,,
T,30/12/2017 21:29,45.494115,-73.561405,10.6,,
T,30/12/2017 21:29,45.494203,-73.561606,10.5,,
T,30/12/2017 21:29,45.494227,-73.561724,10.5,,
T,30/12/2017 21:29,45.49404,-73.561899,10.9,,
T,30/12/2017 21:29,45.493807,-73.562059,11.5,,
T,30/12/2017 21:29,45.493584,-73.56221,12.1,,
T,30/12/2017 21:29,45.493386,-73.562361,12.8,,
T,30/12/2017 21:29,45.49313,-73.562529,13.5,,
T,30/12/2017 21:30,45.493066,-73.562733,13.7,,
T,30/12/2017 21:30,45.493181,-73.563053,13.7,,
T,30/12/2017 21:30,45.49329,-73.563314,13.6,,
T,30/12/2017 21:34,45.493326,-73.56339,17.7,,
T,30/12/2017 21:36,45.493287,-73.563416,20,,
T,30/12/2017 21:36,45.493027,-73.563483,20.9,,
T,30/12/2017 21:36,45.493123,-73.563386,21.9,,
T,30/12/2017 21:36,45.493103,-73.563499,23,,
T,30/12/2017 21:36,45.493079,-73.563613,23.6,,
T,30/12/2017 21:36,45.493065,-73.563735,24.8,,
T,30/12/2017 21:36,45.493095,-73.563852,31.4,,
T,30/12/2017 21:36,45.493075,-73.563963,31.6,,
T,30/12/2017 21:37,45.493128,-73.564042,31.7,,
T,30/12/2017 21:37,45.493094,-73.564238,31.8,,
T,30/12/2017 21:37,45.493108,-73.564126,31.9,,
T,30/12/2017 21:37,45.493223,-73.563928,31.9,,
T,30/12/2017 21:37,45.493166,-73.56385,32,,
T,30/12/2017 21:38,45.493186,-73.563735,32,,
T,30/12/2017 21:38,45.49311,-73.563729,32.3,,
T,30/12/2017 21:38,45.49309,-73.563715,32.4,,
T,30/12/2017 21:38,45.493165,-73.563818,32.5,,
T,30/12/2017 21:38,45.493198,-73.563861,32.7,,
T,30/12/2017 21:38,45.493115,-73.563876,32.9,,
T,30/12/2017 21:39,45.49308,-73.563773,33,,
T,30/12/2017 21:39,45.493146,-73.563608,33,,
T,30/12/2017 21:39,45.493187,-73.563435,33.2,,
T,30/12/2017 21:39,45.493104,-73.56345,33.3,,
T,30/12/2017 21:39,45.493079,-73.563437,33.4,,
T,30/12/2017 21:41,45.492953,-73.563627,36.3,,
T,30/12/2017 21:41,45.492947,-73.563716,36.4,,
T,30/12/2017 21:41,45.492863,-73.563709,36.5,,
T,30/12/2017 21:41,45.492915,-73.563595,36.6,,
T,30/12/2017 21:41,45.492866,-73.563688,36.7,,
T,30/12/2017 21:41,45.492963,-73.563689,36.8,,
T,30/12/2017 21:41,45.493026,-73.563583,36.8,,
T,30/12/2017 21:42,45.493048,-73.563482,36.9,,
T,30/12/2017 21:42,45.492983,-73.563451,37.8,,
T,30/12/2017 21:43,45.492993,-73.563353,37.9,,
T,30/12/2017 21:43,45.492968,-73.563154,37.9,,
T,30/12/2017 21:43,45.492982,-73.563223,38.1,,
T,30/12/2017 21:44,45.492982,-73.563223,38.1,,
