type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:09,45.493054,-73.56364,37,,
T,31/12/2017 20:09,45.493054,-73.56364,37,,
T,31/12/2017 20:28,45.492854,-73.56393,39,,
T,31/12/2017 20:29,45.492656,-73.56413,26,,
T,31/12/2017 20:29,45.492886,-73.564688,22,,
T,31/12/2017 20:30,45.492635,-73.565033,23,,
T,31/12/2017 20:30,45.491556,-73.56595,19,,
T,31/12/2017 20:30,45.490622,-73.566755,19,,
T,31/12/2017 20:30,45.49021,-73.56742,18,,
T,31/12/2017 20:30,45.490785,-73.56863,16,,
T,31/12/2017 20:31,45.491287,-73.569682,14,,
T,31/12/2017 20:31,45.491405,-73.56993,27,,
T,31/12/2017 20:31,45.491958,-73.571091,27,,
T,31/12/2017 20:32,45.492662,-73.572551,21,,
T,31/12/2017 20:32,45.493303,-73.57391,24,,
T,31/12/2017 20:32,45.493686,-73.574721,35,,
T,31/12/2017 20:32,45.494078,-73.575609,35,,
T,31/12/2017 20:33,45.49451,-73.576613,36,,
T,31/12/2017 20:33,45.494962,-73.577642,42,,
T,31/12/2017 20:34,45.495467,-73.578862,50,,
T,31/12/2017 20:34,45.496104,-73.580405,50,,
T,31/12/2017 20:34,45.4965,-73.581581,52,,
T,31/12/2017 20:34,45.496518,-73.582262,54,,
T,31/12/2017 20:34,45.496452,-73.583343,63,,
T,31/12/2017 20:35,45.496396,-73.584113,66,,
T,31/12/2017 20:35,45.496287,-73.58577,71,,
T,31/12/2017 20:35,45.496329,-73.586452,80,,
T,31/12/2017 20:36,45.496383,-73.587719,85,,
T,31/12/2017 20:36,45.495788,-73.588827,96,,
T,31/12/2017 20:36,45.495126,-73.590145,103,,
T,31/12/2017 20:36,45.495085,-73.592025,113,,
T,31/12/2017 20:36,45.495181,-73.59378,123,,
T,31/12/2017 20:36,45.495369,-73.595329,130,,
T,31/12/2017 20:37,45.495411,-73.596931,134,,
T,31/12/2017 20:37,45.495512,-73.598457,138,,
T,31/12/2017 20:37,45.495578,-73.600039,141,,
T,31/12/2017 20:37,45.495463,-73.601827,143,,
T,31/12/2017 20:37,45.495191,-73.603586,144,,
T,31/12/2017 20:37,45.495268,-73.605454,143,,
T,31/12/2017 20:38,45.495456,-73.606781,143,,
T,31/12/2017 20:38,45.495545,-73.607103,144,,
T,31/12/2017 20:38,45.4959,-73.60834,145,,
T,31/12/2017 20:38,45.495956,-73.609749,143,,
T,31/12/2017 20:38,45.495672,-73.611474,139,,
T,31/12/2017 20:39,45.495462,-73.613229,135,,
T,31/12/2017 20:39,45.495449,-73.614662,133,,
T,31/12/2017 20:39,45.495452,-73.615111,135,,
T,31/12/2017 20:39,45.496012,-73.616357,134,,
T,31/12/2017 20:39,45.496409,-73.617114,129,,
T,31/12/2017 20:39,45.496882,-73.618058,124,,
T,31/12/2017 20:40,45.49743,-73.61916,119,,
T,31/12/2017 20:40,45.498072,-73.620371,115,,
T,31/12/2017 20:40,45.498739,-73.621574,111,,
T,31/12/2017 20:40,45.49914,-73.622311,108,,
T,31/12/2017 20:41,45.499291,-73.622606,106,,
T,31/12/2017 20:41,45.499838,-73.623797,103,,
T,31/12/2017 20:41,45.50039,-73.62503,101,,
T,31/12/2017 20:41,45.500779,-73.625536,102,,
T,31/12/2017 20:41,45.501462,-73.624911,103,,
T,31/12/2017 20:42,45.502337,-73.62411,103,,
T,31/12/2017 20:42,45.503323,-73.623226,103,,
T,31/12/2017 20:42,45.50408,-73.622822,102,,
T,31/12/2017 20:42,45.504191,-73.62307,99,,
T,31/12/2017 20:44,45.504271,-73.622796,81,,
T,31/12/2017 20:45,45.504091,-73.622458,79,,
T,31/12/2017 20:45,45.503432,-73.623129,73,,
T,31/12/2017 20:45,45.502644,-73.623833,78,,
T,31/12/2017 20:45,45.502026,-73.624394,82,,
T,31/12/2017 20:46,45.501479,-73.624896,84,,
T,31/12/2017 20:46,45.501034,-73.625301,86,,
T,31/12/2017 20:46,45.50083,-73.625489,84,,
T,31/12/2017 20:46,45.500308,-73.624853,81,,
T,31/12/2017 20:46,45.499719,-73.623533,86,,
T,31/12/2017 20:46,45.499153,-73.622336,90,,
T,31/12/2017 20:47,45.498599,-73.621321,94,,
T,31/12/2017 20:47,45.498026,-73.62029,98,,
T,31/12/2017 20:47,45.497828,-73.619932,100,,
T,31/12/2017 20:47,45.497266,-73.618841,100,,
T,31/12/2017 20:48,45.496703,-73.617685,101,,
T,31/12/2017 20:48,45.496035,-73.6164,102,,
T,31/12/2017 20:48,45.495475,-73.615829,105,,
T,31/12/2017 20:48,45.495299,-73.61435,109,,
T,31/12/2017 20:48,45.495341,-73.612986,114,,
T,31/12/2017 20:48,45.49551,-73.611546,117,,
T,31/12/2017 20:49,45.495735,-73.61019,118,,
T,31/12/2017 20:49,45.495864,-73.608927,120,,
T,31/12/2017 20:50,45.496094,-73.608692,105,,
T,31/12/2017 20:51,45.496405,-73.60863,107,,
T,31/12/2017 20:51,45.496691,-73.608369,109,,
T,31/12/2017 20:51,45.497079,-73.608309,111,,
T,31/12/2017 20:51,45.497471,-73.608401,113,,
T,31/12/2017 20:51,45.497659,-73.608019,114,,
T,31/12/2017 20:52,45.497877,-73.607457,116,,
T,31/12/2017 20:52,45.498089,-73.607142,116,,
T,31/12/2017 20:52,45.498422,-73.607009,124,,
T,31/12/2017 20:52,45.498772,-73.607218,125,,
T,31/12/2017 20:52,45.499027,-73.60747,123,,
T,31/12/2017 20:53,45.499168,-73.608045,126,,
T,31/12/2017 20:53,45.499331,-73.608198,130,,
T,31/12/2017 20:53,45.499538,-73.607942,134,,
T,31/12/2017 20:53,45.499912,-73.607346,133,,
T,31/12/2017 20:53,45.500243,-73.607173,131,,
