.081,.264,.140,.066,.107,.191,.207,.235,.242,.291
.119,.216,.071,.108,.062,.212,.277,.246,.162,.234
.144,.102,.065,.059,.090,.190,.189,.172,.140,.172
.093,.156,.102,.073,.171,.241,.241,.199,.247,.266
.099,.104,.115,.117,.088,.185,.149,.157,.178,.307
.059,.040,.050,.067,.070,.108,.067,.112,.117,.120
.028,.030,.028,.028,.027,.083,.047,.059,.043,.049
.075,.084,.069,.118,.103,.186,.209,.181,.200,.254
.084,.080,.074,.111,.054,.237,.207,.215,.180,.346
.153,.083,.092,.072,.065,.162,.214,.182,.224,.298
.062,.179,.101,.069,.083,.222,.190,.238,.380,.223
.074,.102,.110,.095,.088,.285,.311,.278,.292,.359
