0.203,0.179,0.198,0.225,0.196,0.202,,0.2,0.211,0.235
0.726,0.369,0.279,0.211,0.767,0.316,,0.33,0.611,0.532
0.159,0.216,0.192,0.178,0.223,0.177,0.204,0.196,0.198,0.211
0.12,0.136,0.112,0.201,0.187,,0.308,0.187,0.162,0.199
0.245,0.188,0.23,0.252,0.261,0.186,0.317,0.219,0.225,0.193
0.307,0.344,0.276,0.511,0.315,0.307,0.396,0.318,0.264,0.3
0.122,0.096,0.144,0.16,0.103,0.107,0.131,0.123,0.15,0.152
1.903,1.788,2.113,2.712,2.857,1.954,2.382,2.148,2.726,1.869
0.347,0.3,0.292,0.358,0.443,0.372,,0.295,0.3,0.357
1.498,1.646,1.339,1.774,1.829,1.487,1.204,1.392,1.097,2.12
1.854,1.586,2.271,3.258,3.622,2.026,3.668,2.426,3.254,2.286
1.936,2.575,2.149,3.029,2.446,2.225,2.475,2.341,2.343,2.67
