0.096,0.244,0.112,0.066,0.068,0.121,0.151,0.129,0.13,0.148
0.099,0.185,0.065,0.126,0.15,0.142,0.275,0.113,0.162,0.099
0.101,0.094,0.12,0.086,0.062,0.12,0.101,0.132,0.092,0.116
0.071,0.077,0.076,0.059,0.294,0.094,0.207,0.082,0.115,0.113
0.088,0.059,0.076,0.06,0.055,0.134,0.119,0.092,0.167,0.129
0.05,0.109,0.137,0.051,0.053,0.221,0.111,0.151,0.132,0.197
0.022,0.021,0.019,0.012,0.019,0.047,0.034,0.045,0.048,0.033
0.152,0.167,0.217,0.262,0.149,0.381,0.512,0.459,0.489,0.459
0.06,0.063,0.067,0.066,0.078,0.18,0.181,0.167,0.172,0.172
0.139,0.152,0.229,0.148,0.184,0.373,0.468,0.388,0.413,0.976
0.176,0.228,0.223,0.275,0.191,0.397,0.545,0.859,0.711,0.562
0.159,0.157,0.171,0.381,0.252,0.447,0.651,0.653,0.587,0.835
