type,time,latitude,longitude,altitude (m),name,desc
T,30/12/2017 19:19,45.492895,-73.563846,23.2,
T,30/12/2017 19:19,45.49298,-73.563871,28.2,,
T,30/12/2017 19:33,45.493035,-73.563796,40.2,,
T,30/12/2017 19:46,45.492951,-73.563808,48.2,,
T,30/12/2017 19:46,45.49289,-73.563919,31.2,,
T,30/12/2017 19:46,45.492789,-73.563973,27.2,,
T,30/12/2017 19:46,45.492694,-73.564053,27.2,,
T,30/12/2017 19:46,45.492633,-73.564146,25.2,,
T,30/12/2017 19:47,45.49276,-73.564379,24.3,,
T,30/12/2017 19:47,45.492863,-73.564539,23.3,,
T,30/12/2017 19:47,45.492911,-73.564636,21.3,,
T,30/12/2017 19:47,45.492964,-73.564703,26.3,,
T,30/12/2017 19:47,45.493115,-73.56463,28.3,,
T,30/12/2017 19:47,45.493424,-73.564366,30.3,,
T,30/12/2017 19:47,45.493559,-73.564204,39.3,,
T,30/12/2017 19:48,45.493922,-73.564025,29.2,,
T,30/12/2017 19:48,45.494124,-73.563893,31.2,,
T,30/12/2017 19:48,45.494214,-73.563765,31.2,,
T,30/12/2017 19:48,45.494173,-73.563577,39.2,,
T,30/12/2017 19:48,45.494015,-73.563265,64.2,,
T,30/12/2017 19:48,45.494069,-73.563023,31.2,,
T,30/12/2017 19:48,45.493986,-73.562765,26.2,,
T,30/12/2017 19:48,45.493928,-73.56264,23.2,,
T,30/12/2017 19:48,45.493846,-73.562521,38.2,,
T,30/12/2017 19:48,45.493752,-73.562373,36.2,,
T,30/12/2017 19:48,45.493749,-73.562249,29.2,,
T,30/12/2017 19:48,45.49366,-73.562224,26.2,,
T,30/12/2017 19:49,45.493455,-73.562336,24.2,,
T,30/12/2017 19:49,45.493259,-73.562481,25.2,,
T,30/12/2017 19:49,45.493171,-73.56252,27.2,,
T,30/12/2017 19:49,45.493124,-73.562392,27.2,,
T,30/12/2017 19:49,45.493052,-73.562248,26.2,,
T,30/12/2017 19:49,45.492963,-73.562051,25.2,,
T,30/12/2017 19:49,45.492888,-73.561891,23.2,,
T,30/12/2017 19:49,45.492794,-73.561685,23.2,,
T,30/12/2017 19:49,45.492728,-73.561483,22.2,,
T,30/12/2017 19:49,45.49266,-73.561302,21.2,,
T,30/12/2017 19:49,45.492601,-73.561124,19.2,,
T,30/12/2017 19:49,45.492545,-73.560962,18.2,,
T,30/12/2017 19:49,45.492487,-73.560831,18.2,,
T,30/12/2017 19:50,45.492463,-73.560713,17.2,,
T,30/12/2017 19:50,45.492555,-73.560584,18.2,,
T,30/12/2017 19:50,45.492724,-73.560454,18.2,,
T,30/12/2017 19:50,45.492883,-73.560322,19.2,,
T,30/12/2017 19:50,45.492949,-73.560277,19.2,,
T,30/12/2017 19:50,45.493062,-73.560201,18.2,,
T,30/12/2017 19:50,45.493216,-73.560077,18.2,,
T,30/12/2017 19:50,45.49335,-73.559965,16.2,,
T,30/12/2017 19:50,45.493461,-73.559859,15.2,,
T,30/12/2017 19:50,45.493517,-73.559802,17.2,,
T,30/12/2017 19:50,45.493672,-73.559705,18.2,,
T,30/12/2017 19:50,45.493792,-73.559616,18.2,,
T,30/12/2017 19:51,45.493878,-73.559579,24.2,,
T,30/12/2017 19:51,45.493938,-73.559542,23.2,,
T,30/12/2017 19:51,45.494071,-73.559431,23.2,,
T,30/12/2017 19:51,45.494263,-73.559277,22.2,,
T,30/12/2017 19:51,45.49444,-73.559142,22.2,,
T,30/12/2017 19:51,45.494557,-73.559041,21.2,,
T,30/12/2017 19:51,45.494627,-73.558988,21.2,,
T,30/12/2017 19:51,45.494747,-73.558903,20.2,,
T,30/12/2017 19:51,45.494954,-73.558745,23.2,,
T,30/12/2017 19:51,45.495096,-73.558657,27.2,,
T,30/12/2017 19:51,45.495158,-73.558592,26.2,,
T,30/12/2017 19:52,45.495173,-73.558405,29.2,,
T,30/12/2017 19:52,45.495091,-73.558166,27.2,,
T,30/12/2017 19:52,45.494968,-73.557826,28.2,,
T,30/12/2017 19:52,45.49486,-73.557532,24.2,,
T,30/12/2017 19:52,45.494759,-73.557258,23.2,,
T,30/12/2017 19:52,45.49463,-73.556987,22.2,,
T,30/12/2017 19:52,45.494555,-73.556824,22.2,,
T,30/12/2017 19:52,45.494494,-73.556736,21.2,,
T,30/12/2017 19:52,45.494366,-73.556781,22.2,,
T,30/12/2017 19:52,45.494195,-73.556906,23.2,,
T,30/12/2017 19:52,45.494034,-73.557018,23.2,,
T,30/12/2017 19:52,45.493884,-73.557107,23.2,,
T,30/12/2017 19:52,45.493719,-73.557199,24.2,,
T,30/12/2017 19:53,45.493517,-73.557351,23.2,,
T,30/12/2017 19:53,45.493303,-73.557506,24.2,,
T,30/12/2017 19:53,45.493042,-73.557693,24.2,,
