1,45.50644,-73.579023,133806978
2,45.506703,-73.579584,475873782
3,45.506939,-73.580162,475873782
4,45.507035,-73.580387,475873782
5,45.507206,-73.580487,475873782
6,45.507566,-73.580372,453989313
7,45.507978,-73.580218,453989311
8,45.508499,-73.579984,4886378
9,45.508831,-73.579749,453989308
10,45.50924,-73.579508,453989308
11,45.50957,-73.579235,4886375
12,45.509884,-73.578944,4886375
13,45.5102,-73.578666,13502053
14,45.510403,-73.57846,13502053
15,45.510585,-73.578327,13502053
16,45.51069,-73.578279,13502053
17,45.510974,-73.578158,13502053
18,45.511293,-73.578032,13502053
19,45.51137,-73.578002,13502053
20,45.511375,-73.577786,465417747
21,45.511092,-73.577172,562481870
22,45.510954,-73.576769,562481866
23,45.510837,-73.576534,465420824
24,45.510689,-73.576232,465420824
25,45.510547,-73.575939,465420824
26,45.510387,-73.575605,465420823
27,45.510343,-73.575512,465420823
28,45.510301,-73.575419,465420823
29,45.510165,-73.575125,465420823
30,45.510048,-73.574873,465420823
31,45.509935,-73.574628,465420823
32,45.509788,-73.574311,465420823
33,45.509662,-73.574038,465420823
34,45.509587,-73.573875,465420823
35,45.509541,-73.573778,465420823
36,45.509414,-73.573737,479146253
37,45.509228,-73.573906,479146253
38,45.509095,-73.574028,479146253
39,45.509011,-73.574105,479146253
40,45.50894,-73.57417,479146253
41,45.508763,-73.574331,34287120
42,45.508588,-73.574489,34287120
43,45.508438,-73.574624,34287120
44,45.508318,-73.574731,34287120
45,45.508182,-73.574853,34287120
46,45.508037,-73.574983,34287120
47,45.507882,-73.575123,34287120
48,45.507712,-73.575276,34287120
49,45.507656,-73.575327,34287120
50,45.50751,-73.575458,34287120
51,45.507302,-73.575644,34287120
52,45.507177,-73.575757,34287120
53,45.507127,-73.575966,13501731
54,45.507262,-73.576246,13501731
55,45.507392,-73.576515,13501731
56,45.507503,-73.576748,13501731
57,45.507645,-73.577041,13501731
58,45.507793,-73.57735,13501731
59,45.50796,-73.577697,13501731
60,45.508038,-73.577859,13501731
61,45.508125,-73.577904,479146252
62,45.508355,-73.577684,479146252
63,45.508564,-73.577483,479146252
64,45.508761,-73.577293,479146252
65,45.508928,-73.577133,479146252
66,45.509018,-73.577047,479146252
67,45.509151,-73.576919,479146252
68,45.509351,-73.576727,479146252
69,45.509631,-73.576458,479146252
70,45.509755,-73.576339,479146252
71,45.50977,-73.576186,13502054
72,45.509609,-73.575845,13502054
73,45.509442,-73.575494,13502054
74,45.509284,-73.575164,13502054
75,45.509104,-73.574785,13502054
76,45.509006,-73.574574,13502054
77,45.508868,-73.574276,13502054
78,45.508658,-73.573815,107583323
79,45.508429,-73.573312,107583323
80,45.508259,-73.572941,107583323
81,45.508108,-73.57261,107583323
82,45.50796,-73.572283,107583323
83,45.507845,-73.572032,107583323
84,45.507843,-73.572026,107583323
85,45.507731,-73.57178,107583323
86,45.507821,-73.571603,465585475
87,45.508018,-73.571487,465585475
88,45.508154,-73.571408,465585475
89,45.508224,-73.571367,465585475
90,45.508303,-73.571131,4686990
91,45.50816,-73.570835,4686990
92,45.507996,-73.570499,4686990
93,45.50784,-73.570184,4686990
94,45.507766,-73.570034,4686990
95,45.507726,-73.569952,4686990
96,45.50766,-73.569816,4686990
97,45.507567,-73.569625,4686990
98,45.507365,-73.569634,329384210
99,45.507183,-73.569807,329384210
100,45.506909,-73.570067,329384210
101,45.506741,-73.570236,329384210
102,45.506493,-73.570725,19897492
103,45.506291,-73.570695,465414042
104,45.506017,-73.570966,465414045
105,45.505778,-73.571204,465414045
106,45.505664,-73.571317,465414045
107,45.505688,-73.571294,465414045
108,45.505668,-73.571313,465414045
109,45.505685,-73.571684,19891896
110,45.505804,-73.571935,19891896
111,45.505972,-73.57229,19891896
112,45.506066,-73.57249,19891896
113,45.506051,-73.572666,465413246
114,45.505776,-73.572842,465413246
115,45.505667,-73.572911,465413246
116,45.505407,-73.572645,19891259
117,45.505231,-73.572275,19891259
118,45.505142,-73.572085,19891259
119,45.505107,-73.572013,19891259
120,45.504893,-73.571565,329384204
121,45.504777,-73.571321,329384204
122,45.504728,-73.571218,329384204
123,45.504688,-73.571132,329384204
124,45.504584,-73.571115,329384211
125,45.504422,-73.571263,329384211
126,45.504321,-73.571355,329384211
127,45.504258,-73.571413,329384211
128,45.504092,-73.571565,329384211
129,45.503739,-73.571907,465416577
130,45.50337,-73.572278,465416577
131,45.503155,-73.572495,465416577
132,45.50297,-73.57268,465416577
133,45.502902,-73.572749,465416577
134,45.502739,-73.572624,165265052
135,45.502653,-73.572153,
136,45.502525,-73.572181,
137,45.50235,-73.571817,165265052
138,45.502167,-73.571709,465416566
139,45.50206,-73.571492,465416566
140,45.502014,-73.571396,465416566
141,45.501968,-73.571303,465416566
142,45.501774,-73.570901,465416565
143,45.501623,-73.57058,465416565
144,45.501569,-73.570465,465416565
145,45.50153,-73.570382,465416565
146,45.501784,-73.569945,19894751
147,45.502056,-73.569681,19894751
148,45.502638,-73.569135,19894751
149,45.502709,-73.569071,19894751
150,45.502919,-73.568877,551006099
151,45.503069,-73.568736,551006099
152,45.503222,-73.568592,551006099
153,45.503323,-73.568498,551006099
154,45.503619,-73.568218,551006099
155,45.503706,-73.568135,551006099
156,45.503725,-73.567933,108603837
157,45.503579,-73.567629,108603837
158,45.503372,-73.567196,108603837
159,45.503273,-73.566989,108603837
160,45.503239,-73.566918,108603837
161,45.503076,-73.566634,108599846
162,45.503008,-73.566248,24221231
163,45.502833,-73.565855,24221231
164,45.502707,-73.565593,24221231
165,45.502612,-73.565394,455083987
166,45.501066,-73.565533,479572754
167,45.501059,-73.565521,479572754
168,45.501086,-73.565571,479572754
169,45.501225,-73.565831,479572754
170,45.50128,-73.565933,479572754
171,45.501234,-73.565848,479572754
172,45.501269,-73.565913,479572754
173,45.501481,-73.566336,479572754
174,45.501735,-73.566855,479572754
175,45.501824,-73.567036,479572754
176,45.501877,-73.567144,479572754
177,45.501923,-73.567238,479572754
178,45.502077,-73.567108,453981160
179,45.502369,-73.566557,455083965
180,45.503015,-73.566272,24221231
181,45.503466,-73.566009,546096657
182,45.503807,-73.565733,453959371
183,45.504159,-73.56544,453959371
184,45.504574,-73.565102,455083977
185,45.504929,-73.565058,455083974
186,45.505063,-73.564951,455083974
187,45.505118,-73.564907,455083974
188,45.5054,-73.564442,456314148
189,45.505788,-73.564147,456314150
190,45.505954,-73.564022,456314150
191,45.506028,-73.563966,456314150
192,45.506085,-73.563923,456314150
193,45.506215,-73.564139,41258626
194,45.506479,-73.564707,41258626
195,45.50666,-73.565099,41258626
196,45.506875,-73.565561,41258626
197,45.507014,-73.565863,41258626
198,45.507095,-73.56604,415626772
199,45.507143,-73.566143,415626772
200,45.50723,-73.566113,4320454
201,45.507453,-73.56592,4320454
202,45.507618,-73.565777,4320454
203,45.507771,-73.565646,4320454
204,45.507951,-73.565491,4320454
205,45.508108,-73.565355,4320454
206,45.508284,-73.565204,4320454
207,45.508373,-73.565128,4320454
208,45.508449,-73.565063,4320454
209,45.508592,-73.56494,4320454
210,45.508667,-73.564876,4320454
211,45.508697,-73.564764,34144392
212,45.508566,-73.564471,34144392
213,45.508364,-73.564017,34144392
214,45.508173,-73.563592,34144392
215,45.508032,-73.563277,34144392
216,45.50783,-73.562825,34144392
217,45.507741,-73.562474,464943210
218,45.507906,-73.562322,464943210
219,45.508199,-73.562052,464943210
220,45.508431,-73.56184,464936534
221,45.508522,-73.561761,464936534
222,45.508568,-73.561721,464936534
223,45.508813,-73.56151,454215276
224,45.509045,-73.561301,454215276
225,45.509272,-73.561096,454215276
226,45.509615,-73.560784,454215274
227,45.509995,-73.560439,454215274
228,45.51032,-73.560207,15915825
229,45.510665,-73.559976,15915825
230,45.510961,-73.559717,454238786
231,45.511099,-73.559593,454238786
232,45.511113,-73.559452,454238788
233,45.511033,-73.559277,454238788
234,45.510949,-73.559092,454238788
235,45.510845,-73.558865,454238788
236,45.51075,-73.558656,454238788
237,45.510669,-73.558478,454238788

