 8.67168004816, 14.4981794528, 0.0, 0.0, 7.65000671533, 11.920016534, 0.0, 8.44129152359, 0.0, 23.6127657288
 11.3768986061, 18.7518300803, 2.80510195767, 19.0769244336, 27.0538591703, 28.7991291796, 29.2391712708, 29.2148447651, 15.5606994999, 16.4846713702
 0.0, 28.1597545596, 5.77679000531, 10.7624521462, 14.1312402512, 23.4517924942, 6.85107665017, 13.6529823568, 15.1576756483, 26.1835465061
 2.41370050995, 2.41370050995, 4.34020148088, 6.74949149629, 73.3903502962, 17.3690495552, 11.3865620182, 9.5538382946, 37.0141053045, 8.53691633528
 71.0217245483, 3.67979381024, 0.0567650249898, 3.06555598083, 29.6081288066, 6.21467508855, 3.06861519311, 6.04776398265, 1.4402178484, 21.5440438458
 11.9190438566, 43.0255387347, 5.82570700372, 5.072451281, 42.2369239391, 5.072451281, 5.072451281, 9.41708820904, 0.0, 43.0255387347
 22.5445152084, 7.37635922088, 0.0, 0.0, 3.01504519211, 0.0, 0.0, 6.76772403902, 0.0, 7.37635922088
 39.2891197458, 25.1397681447, 24.9957395633, 14.8106762142, 52.0213646501, 24.7766389391, 41.7186191537, 48.3280440932, 12.1528095586, 12.1528095586
 3.41995947454, 13.1736226838, 0.0, 4.43740849824, 12.8995637712, 3.86904396744, 8.02786121036, 12.0393444283, 5.07327579093, 19.4953718905
 27.0293716974, 15.2399432461, 26.8934318284, 11.5522480451, 36.8076910714, 17.8446742158, 14.1505167163, 13.1768861439, 10.4317799509, 20.5907282468
 4.76249893552, 0.982566312351, 0.0, 0.0, 40.9626894236, 1.91448706043, 0.0, 3.3529155871, 2.2134857117, 10.8035087154
 0.0, 15.9606137038, 27.387927836, 3.67126517382, 69.3321409469, 16.2359418422, 0.0, 5.66056033305, 2.91089328436, 0.0
