typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:53,45.499235,-73.608333,111.9,,
T,31/12/2017 20:53,45.499314,-73.608382,114,,
T,31/12/2017 20:53,45.499379,-73.60828,116.4,,
T,31/12/2017 20:53,45.499427,-73.608165,117.5,,
T,31/12/2017 20:53,45.499523,-73.607989,118.6,,
T,31/12/2017 20:53,45.499623,-73.607826,119.3,,
T,31/12/2017 20:53,45.49973,-73.607662,121.9,,
T,31/12/2017 20:53,45.499853,-73.607495,123,,
T,31/12/2017 20:53,45.499987,-73.607303,124.1,,
T,31/12/2017 20:53,45.500127,-73.607105,124.8,,
T,31/12/2017 20:53,45.500201,-73.607083,126.3,,
T,31/12/2017 20:53,45.500267,-73.607168,125.8,,
T,31/12/2017 20:53,45.500332,-73.607297,126.5,,
T,31/12/2017 20:54,45.500418,-73.607487,126.8,,
T,31/12/2017 20:54,45.500488,-73.607642,125,,
T,31/12/2017 20:54,45.50055,-73.607778,123.9,,
T,31/12/2017 20:54,45.500548,-73.607902,124.4,,
T,31/12/2017 20:54,45.500459,-73.607985,123,,
T,31/12/2017 20:54,45.500355,-73.608082,121.4,,
T,31/12/2017 20:54,45.500243,-73.608216,120,,
T,31/12/2017 20:54,45.500218,-73.608332,118.2,,
T,31/12/2017 20:54,45.500325,-73.608426,118,,
T,31/12/2017 20:54,45.500444,-73.60846,119.4,,
T,31/12/2017 20:54,45.500557,-73.608451,120.2,,
T,31/12/2017 20:54,45.50069,-73.608396,121.4,,
T,31/12/2017 20:54,45.500784,-73.608342,122,,
T,31/12/2017 20:54,45.500888,-73.608339,123,,
T,31/12/2017 20:55,45.500996,-73.608491,121,,
T,31/12/2017 20:55,45.501065,-73.608675,120.5,,
T,31/12/2017 20:55,45.501107,-73.608878,119.4,,
T,31/12/2017 20:55,45.501134,-73.609054,119,,
T,31/12/2017 20:55,45.501199,-73.609124,118.5,,
T,31/12/2017 20:55,45.501343,-73.609097,120.2,,
T,31/12/2017 20:55,45.501486,-73.609048,122.1,,
T,31/12/2017 20:55,45.501604,-73.608977,122.6,,
T,31/12/2017 20:55,45.501697,-73.608908,123.2,,
T,31/12/2017 20:55,45.501727,-73.60881,123.1,,
T,31/12/2017 20:55,45.501654,-73.608626,123.8,,
T,31/12/2017 20:55,45.501576,-73.608445,123.5,,
T,31/12/2017 20:55,45.501476,-73.608199,123.8,,
T,31/12/2017 20:56,45.501427,-73.608074,124.5,,
T,31/12/2017 20:56,45.50147,-73.607983,124,,
T,31/12/2017 20:56,45.501673,-73.607935,125.3,,
T,31/12/2017 20:56,45.501866,-73.60792,125.3,,
T,31/12/2017 20:56,45.501977,-73.607918,126.2,,
T,31/12/2017 20:56,45.502088,-73.607827,126.9,,
T,31/12/2017 20:56,45.502101,-73.607676,127.7,,
T,31/12/2017 20:56,45.502105,-73.607487,128.4,,
T,31/12/2017 20:56,45.502179,-73.607304,129.5,,
T,31/12/2017 20:56,45.502279,-73.607178,130.4,,
T,31/12/2017 20:56,45.502382,-73.607065,131,,
T,31/12/2017 20:56,45.502494,-73.607008,131,,
T,31/12/2017 20:56,45.502567,-73.606921,132.9,,
T,31/12/2017 20:56,45.502586,-73.606702,132.5,,
T,31/12/2017 20:57,45.502578,-73.606501,134.9,,
T,31/12/2017 20:57,45.502581,-73.606292,134.8,,
T,31/12/2017 20:57,45.502597,-73.60615,134.6,,
T,31/12/2017 20:57,45.502664,-73.605962,134.8,,
T,31/12/2017 20:57,45.502686,-73.605793,133.6,,
T,31/12/2017 20:57,45.502638,-73.605624,133.5,,
T,31/12/2017 20:57,45.502544,-73.605479,132.2,,
T,31/12/2017 20:57,45.502421,-73.60543,131.3,,
T,31/12/2017 20:57,45.502271,-73.605406,130.8,,
T,31/12/2017 20:57,45.502101,-73.605321,129.4,,
