typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:08,45.508093,-73.662619,40,,
T,01/01/2018 2:08,45.509623,-73.661649,39,,
T,01/01/2018 2:08,45.511141,-73.660682,38,,
T,01/01/2018 2:08,45.512604,-73.659764,40,,
T,01/01/2018 2:08,45.514252,-73.658667,38,,
T,01/01/2018 2:08,45.515675,-73.657693,39,,
T,01/01/2018 2:09,45.517272,-73.656615,40,,
T,01/01/2018 2:09,45.51877,-73.655651,41,,
T,01/01/2018 2:09,45.520233,-73.654697,38,,
T,01/01/2018 2:09,45.521717,-73.653814,42,,
T,01/01/2018 2:09,45.523252,-73.652926,43,,
T,01/01/2018 2:09,45.524786,-73.652191,43,,
T,01/01/2018 2:10,45.52631,-73.651594,44,,
T,01/01/2018 2:10,45.527886,-73.650991,44,,
T,01/01/2018 2:10,45.529225,-73.649917,41,,
T,01/01/2018 2:10,45.530647,-73.648699,40,,
T,01/01/2018 2:10,45.532185,-73.647712,40,,
T,01/01/2018 2:10,45.533779,-73.646609,40,,
T,01/01/2018 2:11,45.535453,-73.645471,40,,
T,01/01/2018 2:11,45.536955,-73.644515,41,,
T,01/01/2018 2:11,45.538571,-73.643481,42,,
T,01/01/2018 2:11,45.540035,-73.642551,41,,
T,01/01/2018 2:11,45.541392,-73.641684,42,,
T,01/01/2018 2:11,45.542696,-73.640856,42,,
T,01/01/2018 2:12,45.543953,-73.639934,41,,
T,01/01/2018 2:12,45.545243,-73.638845,42,,
T,01/01/2018 2:12,45.546603,-73.637666,44,,
T,01/01/2018 2:12,45.547896,-73.636525,44,,
T,01/01/2018 2:12,45.549034,-73.635062,43,,
T,01/01/2018 2:12,45.549565,-73.633448,45,,
T,01/01/2018 2:13,45.549158,-73.632257,44,,
T,01/01/2018 2:13,45.549461,-73.630838,45,,
T,01/01/2018 2:13,45.550043,-73.629733,45,,
T,01/01/2018 2:14,45.550171,-73.629495,45,,
T,01/01/2018 2:14,45.549697,-73.628374,46,,
T,01/01/2018 2:14,45.549155,-73.627154,47,,
T,01/01/2018 2:15,45.548394,-73.625438,50,,
T,01/01/2018 2:15,45.547785,-73.624081,51,,
T,01/01/2018 2:15,45.547097,-73.622534,53,,
T,01/01/2018 2:15,45.546471,-73.621113,53,,
T,01/01/2018 2:15,45.545869,-73.61964,54,,
T,01/01/2018 2:15,45.54529,-73.618332,54,,
T,01/01/2018 2:16,45.544735,-73.61709,54,,
T,01/01/2018 2:16,45.5442,-73.615895,54,,
T,01/01/2018 2:18,45.544083,-73.615634,56,,
T,01/01/2018 2:18,45.543735,-73.614847,56,,
T,01/01/2018 2:18,45.543171,-73.613568,56,,
T,01/01/2018 2:19,45.542529,-73.612124,55,,
T,01/01/2018 2:19,45.541903,-73.612477,54,,
T,01/01/2018 2:19,45.5417,-73.61262,56,,
T,01/01/2018 2:19,45.54097,-73.613001,55,,
T,01/01/2018 2:20,45.540765,-73.613333,55,,
T,01/01/2018 2:20,45.541113,-73.614099,54,,
T,01/01/2018 2:20,45.541565,-73.615089,56,,
T,01/01/2018 2:20,45.542026,-73.616087,54,,
T,01/01/2018 2:20,45.542545,-73.617211,53,,
T,01/01/2018 2:21,45.542864,-73.617904,54,,
T,01/01/2018 2:21,45.543394,-73.619057,54,,
T,01/01/2018 2:21,45.543888,-73.620134,53,,
T,01/01/2018 2:21,45.544448,-73.621358,52,,
T,01/01/2018 2:22,45.544882,-73.622568,52,,
T,01/01/2018 2:22,45.545277,-73.623766,52,,
T,01/01/2018 2:22,45.545866,-73.625141,52,,
T,01/01/2018 2:22,45.546402,-73.626357,50,,
T,01/01/2018 2:22,45.546852,-73.627726,49,,
T,01/01/2018 2:22,45.547176,-73.628738,46,,
T,01/01/2018 2:23,45.547597,-73.630064,46,,
T,01/01/2018 2:23,45.547755,-73.630561,46,,
T,01/01/2018 2:23,45.548176,-73.631914,45,,
T,01/01/2018 2:23,45.54861,-73.6333,45,,
T,01/01/2018 2:23,45.54903,-73.634392,44,,
T,01/01/2018 2:24,45.54943,-73.633707,42,,
T,01/01/2018 2:24,45.549956,-73.631887,45,,
T,01/01/2018 2:24,45.550325,-73.630051,48,,
T,01/01/2018 2:24,45.550904,-73.628545,48,,
T,01/01/2018 2:24,45.551797,-73.626771,48,,
T,01/01/2018 2:24,45.552821,-73.624901,50,,
T,01/01/2018 2:25,45.553955,-73.622784,50,,
T,01/01/2018 2:25,45.554863,-73.62069,52,,
T,01/01/2018 2:25,45.555726,-73.618638,55,,
T,01/01/2018 2:25,45.556657,-73.616451,53,,
T,01/01/2018 2:25,45.557606,-73.61414,53,,
T,01/01/2018 2:25,45.558545,-73.611832,52,,
T,01/01/2018 2:26,45.559549,-73.609914,52,,
T,01/01/2018 2:26,45.560888,-73.608207,53,,
T,01/01/2018 2:26,45.562363,-73.606784,54,,
T,01/01/2018 2:26,45.563809,-73.605481,54,,
T,01/01/2018 2:26,45.565216,-73.604213,52,,
T,01/01/2018 2:26,45.566634,-73.602975,53,,
T,01/01/2018 2:27,45.568126,-73.601711,51,,
T,01/01/2018 2:27,45.569623,-73.600365,52,,
T,01/01/2018 2:27,45.571042,-73.599064,52,,
T,01/01/2018 2:27,45.572564,-73.597657,47,,
T,01/01/2018 2:27,45.574137,-73.596245,42,,
T,01/01/2018 2:27,45.575688,-73.594849,45,,
T,01/01/2018 2:28,45.577448,-73.593265,43,,
T,01/01/2018 2:28,45.579117,-73.591728,42,,
T,01/01/2018 2:28,45.580979,-73.590064,46,,
T,01/01/2018 2:28,45.582812,-73.588432,50,,
T,01/01/2018 2:28,45.584694,-73.586736,52,,
T,01/01/2018 2:28,45.58654,-73.58508,49,,
T,01/01/2018 2:29,45.588172,-73.58362,50,,
T,01/01/2018 2:29,45.589677,-73.582275,52,,
T,01/01/2018 2:29,45.590952,-73.580929,51,,
T,01/01/2018 2:29,45.591986,-73.579924,50,,
T,01/01/2018 2:29,45.593201,-73.578365,46,,
T,01/01/2018 2:29,45.594342,-73.576621,44,,
T,01/01/2018 2:30,45.595512,-73.574871,39,,
T,01/01/2018 2:30,45.596721,-73.573222,38,,
T,01/01/2018 2:30,45.598097,-73.571954,36,,
T,01/01/2018 2:30,45.599585,-73.570627,34,,
T,01/01/2018 2:30,45.60044,-73.569531,44,,
