type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:38,45.495508,-73.60697,132,,
T,31/12/2017 20:38,45.495809,-73.608001,131,,
T,31/12/2017 20:38,45.495977,-73.609477,131,,
T,31/12/2017 20:38,45.495698,-73.611323,130,,
T,31/12/2017 20:39,45.495465,-73.613078,131,,
T,31/12/2017 20:39,45.495449,-73.614676,127,,
T,31/12/2017 20:39,45.495451,-73.614954,125,,
T,31/12/2017 20:39,45.495901,-73.616102,121,,
T,31/12/2017 20:39,45.496498,-73.617282,120,,
T,31/12/2017 20:40,45.497021,-73.618347,118,,
T,31/12/2017 20:40,45.497583,-73.619458,116,,
T,31/12/2017 20:40,45.498302,-73.620774,115,,
T,31/12/2017 20:40,45.498954,-73.621971,116,,
T,31/12/2017 20:41,45.499172,-73.622371,115,,
T,31/12/2017 20:41,45.499613,-73.623304,114,,
T,31/12/2017 20:41,45.500223,-73.624672,109,,
T,31/12/2017 20:41,45.500574,-73.625422,106,,
T,31/12/2017 20:41,45.501182,-73.625166,109,,
T,31/12/2017 20:41,45.501995,-73.624423,115,,
T,31/12/2017 20:42,45.502954,-73.623556,110,,
T,31/12/2017 20:42,45.503851,-73.622759,109,,
T,31/12/2017 20:42,45.504128,-73.62293,109,,
T,31/12/2017 20:45,45.503908,-73.622714,111,,
T,31/12/2017 20:45,45.503199,-73.623337,110,,
T,31/12/2017 20:45,45.502474,-73.623984,118,,
T,31/12/2017 20:45,45.501911,-73.6245,123,,
T,31/12/2017 20:46,45.501336,-73.625027,120,,
T,31/12/2017 20:46,45.500922,-73.625404,114,,
T,31/12/2017 20:46,45.500471,-73.625202,111,,
T,31/12/2017 20:46,45.499983,-73.624131,114,,
T,31/12/2017 20:46,45.49942,-73.622886,114,,
T,31/12/2017 20:47,45.498862,-73.6218,115,,
T,31/12/2017 20:47,45.498258,-73.620695,116,,
T,31/12/2017 20:47,45.497894,-73.620053,115,,
T,31/12/2017 20:47,45.497395,-73.619092,116,,
T,31/12/2017 20:48,45.496813,-73.617914,117,,
T,31/12/2017 20:48,45.496223,-73.61676,120,,
T,31/12/2017 20:48,45.495582,-73.615869,122,,
T,31/12/2017 20:48,45.495301,-73.614708,121,,
T,31/12/2017 20:48,45.495318,-73.613373,121,,
T,31/12/2017 20:48,45.49545,-73.611961,122,,
T,31/12/2017 20:49,45.495686,-73.610478,121,,
T,31/12/2017 20:49,45.495865,-73.609149,126,,
T,31/12/2017 20:50,45.495859,-73.608865,128,,
T,31/12/2017 20:51,45.496275,-73.608656,131,,
T,31/12/2017 20:51,45.496749,-73.608334,130,,
T,31/12/2017 20:51,45.497087,-73.608313,131,,
T,31/12/2017 20:51,45.497223,-73.608489,133,,
T,31/12/2017 20:51,45.497593,-73.608188,133,,
T,31/12/2017 20:52,45.497829,-73.607559,137,,
T,31/12/2017 20:52,45.498046,-73.607192,139,,
T,31/12/2017 20:52,45.498336,-73.607026,143,,
T,31/12/2017 20:52,45.498695,-73.607176,145,,
T,31/12/2017 20:52,45.499045,-73.607525,146,,
T,31/12/2017 20:53,45.499175,-73.608084,148,,
T,31/12/2017 20:53,45.499323,-73.608312,149,,
T,31/12/2017 20:53,45.499445,-73.608098,152,,
T,31/12/2017 20:53,45.49971,-73.607653,152,,
T,31/12/2017 20:53,45.500021,-73.607159,150,,
