typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:52,45.548078,-73.636559,45,,
T,01/01/2018 2:52,45.546265,-73.638153,41,,
T,01/01/2018 2:52,45.544586,-73.63958,41,,
T,01/01/2018 2:52,45.542874,-73.640913,43,,
T,01/01/2018 2:52,45.541106,-73.642047,41,,
T,01/01/2018 2:52,45.53927,-73.643194,37,,
T,01/01/2018 2:53,45.537454,-73.644398,38,,
T,01/01/2018 2:53,45.535532,-73.645659,34,,
T,01/01/2018 2:53,45.533595,-73.646855,35,,
T,01/01/2018 2:53,45.531864,-73.64811,35,,
T,01/01/2018 2:53,45.530038,-73.649359,32,,
T,01/01/2018 2:53,45.528356,-73.65088,39,,
T,01/01/2018 2:54,45.526669,-73.651927,40,,
T,01/01/2018 2:54,45.52469,-73.65239,40,,
T,01/01/2018 2:54,45.522746,-73.653354,42,,
T,01/01/2018 2:54,45.521112,-73.654333,44,,
T,01/01/2018 2:54,45.519645,-73.655289,48,,
T,01/01/2018 2:54,45.51793,-73.65645,44,,
T,01/01/2018 2:55,45.516259,-73.657581,40,,
T,01/01/2018 2:55,45.514615,-73.65867,39,,
T,01/01/2018 2:55,45.513003,-73.659689,38,,
T,01/01/2018 2:55,45.511391,-73.660698,37,,
T,01/01/2018 2:55,45.509686,-73.661801,39,,
T,01/01/2018 2:55,45.508369,-73.662626,42,,
T,01/01/2018 2:56,45.506939,-73.663493,44,,
T,01/01/2018 2:56,45.505557,-73.664326,43,,
T,01/01/2018 2:56,45.504405,-73.66534,42,,
T,01/01/2018 2:56,45.503491,-73.665844,39,,
T,01/01/2018 2:56,45.502644,-73.665104,35,,
T,01/01/2018 2:56,45.501877,-73.663993,37,,
T,01/01/2018 2:57,45.500757,-73.662947,38,,
T,01/01/2018 2:57,45.499888,-73.661915,36,,
T,01/01/2018 2:57,45.499028,-73.660657,38,,
T,01/01/2018 2:57,45.497698,-73.658506,43,,
T,01/01/2018 2:57,45.496454,-73.656558,43,,
T,01/01/2018 2:57,45.495215,-73.654636,45,,
T,01/01/2018 2:58,45.493908,-73.652513,47,,
T,01/01/2018 2:58,45.492813,-73.650228,47,,
T,01/01/2018 2:58,45.491925,-73.648017,47,,
T,01/01/2018 2:58,45.490908,-73.645635,46,,
T,01/01/2018 2:58,45.489828,-73.643257,50,,
T,01/01/2018 2:58,45.488756,-73.640801,49,,
T,01/01/2018 2:59,45.487682,-73.638466,52,,
T,01/01/2018 2:59,45.486736,-73.636326,53,,
T,01/01/2018 2:59,45.48576,-73.634113,56,,
T,01/01/2018 2:59,45.484734,-73.631777,60,,
T,01/01/2018 2:59,45.483774,-73.62958,67,,
T,01/01/2018 2:59,45.48269,-73.627235,71,,
T,01/01/2018 3:00,45.481668,-73.624936,74,,
T,01/01/2018 3:00,45.480863,-73.623072,80,,
T,01/01/2018 3:00,45.479786,-73.621152,87,,
T,01/01/2018 3:00,45.478299,-73.619665,87,,
T,01/01/2018 3:00,45.475836,-73.616563,83,,
T,01/01/2018 3:01,45.474812,-73.614369,70,,
T,01/01/2018 3:01,45.47389,-73.612344,62,,
T,01/01/2018 3:01,45.473048,-73.610541,53,,
T,01/01/2018 3:01,45.472116,-73.608346,47,,
T,01/01/2018 3:01,45.471264,-73.606346,43,,
T,01/01/2018 3:01,45.470397,-73.604385,39,,
T,01/01/2018 3:02,45.469638,-73.602262,31,,
T,01/01/2018 3:02,45.469618,-73.600236,24,,
T,01/01/2018 3:02,45.470139,-73.598588,18,,
T,01/01/2018 3:02,45.470964,-73.597412,20,,
T,01/01/2018 3:02,45.472105,-73.596568,25,,
T,01/01/2018 3:02,45.473453,-73.596096,28,,
T,01/01/2018 3:03,45.475006,-73.595443,31,,
T,01/01/2018 3:03,45.476597,-73.594794,32,,
T,01/01/2018 3:03,45.478185,-73.59356,30,,
T,01/01/2018 3:03,45.479492,-73.591733,28,,
T,01/01/2018 3:03,45.480737,-73.58989,28,,
T,01/01/2018 3:03,45.481897,-73.588077,33,,
T,01/01/2018 3:04,45.483154,-73.586123,38,,
T,01/01/2018 3:04,45.484346,-73.584184,40,,
T,01/01/2018 3:04,45.485446,-73.582302,39,,
T,01/01/2018 3:04,45.486459,-73.580615,33,,
T,01/01/2018 3:04,45.487408,-73.579401,27,,
T,01/01/2018 3:04,45.488293,-73.578222,35,,
T,01/01/2018 3:05,45.48926,-73.57696,44,,
T,01/01/2018 3:05,45.490389,-73.57692,48,,
T,01/01/2018 3:05,45.49102,-73.57727,46,,
T,01/01/2018 3:06,45.491201,-73.577425,46,,
T,01/01/2018 3:06,45.491862,-73.576787,45,,
T,01/01/2018 3:06,45.49203,-73.576634,44,,
T,01/01/2018 3:07,45.492572,-73.576118,43,,
T,01/01/2018 3:07,45.493164,-73.57555,41,,
T,01/01/2018 3:08,45.493681,-73.575069,39,,
T,01/01/2018 3:08,45.493528,-73.574386,39,,
T,01/01/2018 3:08,45.492962,-73.573202,29,,
T,01/01/2018 3:09,45.492667,-73.57256,23,,
T,01/01/2018 3:09,45.492226,-73.571661,20,,
T,01/01/2018 3:09,45.491607,-73.570353,12,,
T,01/01/2018 3:09,45.491048,-73.569181,11,,
T,01/01/2018 3:09,45.490475,-73.567981,13,,
T,01/01/2018 3:10,45.490225,-73.567453,14,,
T,01/01/2018 3:10,45.490201,-73.567125,15,,
T,01/01/2018 3:10,45.490247,-73.567082,15,,
T,01/01/2018 3:15,45.490405,-73.566945,15,,
T,01/01/2018 3:16,45.491381,-73.566101,16,,
T,01/01/2018 3:16,45.492289,-73.56532,14,,
T,01/01/2018 3:16,45.492703,-73.564977,13,,
T,01/01/2018 3:16,45.493453,-73.564398,13,,
T,01/01/2018 3:16,45.494207,-73.563822,12,,
T,01/01/2018 3:16,45.494098,-73.563255,11,,
T,01/01/2018 3:17,45.493744,-73.562282,10,,
T,01/01/2018 3:17,45.493204,-73.562423,10,,
T,01/01/2018 3:17,45.493166,-73.563037,10,,
T,01/01/2018 3:17,45.493124,-73.563576,9,,
T,01/01/2018 3:23,45.492949,-73.563703,12,,
T,01/01/2018 3:42,45.493172,-73.563541,11,,
T,01/01/2018 3:43,45.492986,-73.563676,12,,
T,01/01/2018 3:48,45.492759,-73.563841,11,,
T,01/01/2018 3:49,45.492591,-73.563963,11,,
T,01/01/2018 3:49,45.492776,-73.563829,12,,
T,01/01/2018 3:49,45.492958,-73.563696,12,,
T,01/01/2018 3:53,45.492874,-73.563383,11,,
T,01/01/2018 3:54,45.492956,-73.563698,11,,
T,01/01/2018 4:15,45.493121,-73.563578,12,,
T,01/01/2018 4:15,45.492929,-73.563717,12,,
T,01/01/2018 4:16,45.49276,-73.56384,13,,
T,01/01/2018 4:19,45.49296,-73.563695,12,,
T,01/01/2018 4:23,45.492791,-73.563818,13,,
T,01/01/2018 4:24,45.49296,-73.563695,13,,
T,01/01/2018 4:45,45.492771,-73.563833,14,,
T,01/01/2018 4:46,45.492939,-73.563711,14,,
T,01/01/2018 5:26,45.49313,-73.563572,79,,
T,01/01/2018 5:27,45.492937,-73.563712,70,,
T,01/01/2018 6:02,45.493151,-73.563557,52,,
T,01/01/2018 6:03,45.493335,-73.563423,57,,
T,01/01/2018 6:04,45.493145,-73.56356,66,,
T,01/01/2018 6:05,45.49294,-73.563709,56,,
T,01/01/2018 6:07,45.493101,-73.563593,61,,
T,01/01/2018 6:09,45.493282,-73.563461,61,,
T,01/01/2018 6:10,45.49322,-73.56316,62,,
T,01/01/2018 6:11,45.493117,-73.562924,55,,
T,01/01/2018 6:12,45.493252,-73.563232,59,,
T,01/01/2018 6:12,45.493135,-73.562966,45,,
T,01/01/2018 6:13,45.493042,-73.563636,61,,
T,01/01/2018 6:15,45.492959,-73.563696,62,,
T,01/01/2018 6:16,45.493128,-73.563573,62,,
T,01/01/2018 6:17,45.492924,-73.563721,53,,
T,01/01/2018 6:20,45.493121,-73.563578,56,,
T,01/01/2018 6:23,45.492943,-73.563707,49,,
T,01/01/2018 6:24,45.493112,-73.563584,59,,
T,01/01/2018 6:25,45.492873,-73.563758,44,,
T,01/01/2018 6:26,45.493057,-73.563625,55,,
T,01/01/2018 6:26,45.49287,-73.563761,56,,
T,01/01/2018 6:27,45.493058,-73.563624,59,,
T,01/01/2018 6:27,45.493242,-73.56349,56,,
T,01/01/2018 6:29,45.492952,-73.563701,37,,
T,01/01/2018 6:30,45.493132,-73.56357,54,,
T,01/01/2018 6:31,45.492954,-73.5637,41,,
T,01/01/2018 6:31,45.493145,-73.563561,57,,
T,01/01/2018 6:33,45.493279,-73.563295,54,,
T,01/01/2018 6:33,45.493169,-73.563043,58,,
T,01/01/2018 6:34,45.49322,-73.56316,60,,
T,01/01/2018 6:37,45.493119,-73.562929,46,,
T,01/01/2018 6:38,45.493269,-73.563271,60,,
T,01/01/2018 6:39,45.493166,-73.563037,59,,
T,01/01/2018 6:40,45.493214,-73.563146,55,,
