typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:30,45.595623,-73.574646,37,,
T,01/01/2018 2:30,45.59684,-73.573055,33,,
T,01/01/2018 2:30,45.598255,-73.571785,33,,
T,01/01/2018 2:30,45.599707,-73.570462,34,,
T,01/01/2018 2:30,45.600432,-73.569504,48,,
T,01/01/2018 2:30,45.599748,-73.56887,48,,
T,01/01/2018 2:31,45.599393,-73.569384,48,,
T,01/01/2018 2:31,45.599994,-73.57075,48,,
T,01/01/2018 2:31,45.600691,-73.57238,47,,
T,01/01/2018 2:31,45.601336,-73.573868,48,,
T,01/01/2018 2:31,45.601905,-73.575178,48,,
T,01/01/2018 2:32,45.602481,-73.57652,48,,
T,01/01/2018 2:32,45.603086,-73.577912,48,,
T,01/01/2018 2:32,45.603419,-73.578692,48,,
T,01/01/2018 2:32,45.604005,-73.580063,47,,
T,01/01/2018 2:32,45.604618,-73.581467,47,,
T,01/01/2018 2:32,45.605107,-73.582592,47,,
T,01/01/2018 2:33,45.605671,-73.583902,46,,
T,01/01/2018 2:33,45.606033,-73.583879,45,,
T,01/01/2018 2:33,45.606663,-73.583394,46,,
T,01/01/2018 2:33,45.606889,-73.583412,46,,
T,01/01/2018 2:37,45.606563,-73.58342,46,,
T,01/01/2018 2:37,45.60588,-73.584019,45,,
T,01/01/2018 2:37,45.606101,-73.584917,45,,
T,01/01/2018 2:37,45.606639,-73.586156,43,,
T,01/01/2018 2:37,45.607383,-73.585399,43,,
T,01/01/2018 2:38,45.608243,-73.583985,44,,
T,01/01/2018 2:38,45.608892,-73.583166,44,,
T,01/01/2018 2:38,45.609336,-73.582784,44,,
T,01/01/2018 2:38,45.610348,-73.581786,45,,
T,01/01/2018 2:38,45.610658,-73.581351,45,,
T,01/01/2018 2:38,45.610246,-73.579835,47,,
T,01/01/2018 2:39,45.609651,-73.577696,47,,
T,01/01/2018 2:39,45.608995,-73.575452,47,,
T,01/01/2018 2:39,45.608081,-73.572963,47,,
T,01/01/2018 2:39,45.607017,-73.570622,47,,
T,01/01/2018 2:39,45.605574,-73.569147,47,,
T,01/01/2018 2:39,45.60382,-73.568584,47,,
T,01/01/2018 2:40,45.602139,-73.569117,48,,
T,01/01/2018 2:40,45.60061,-73.570306,48,,
T,01/01/2018 2:40,45.598886,-73.571707,48,,
T,01/01/2018 2:40,45.597118,-73.573353,46,,
T,01/01/2018 2:40,45.59591,-73.575021,45,,
T,01/01/2018 2:40,45.595184,-73.576078,47,,
T,01/01/2018 2:41,45.594301,-73.577448,52,,
T,01/01/2018 2:41,45.593329,-73.578783,55,,
T,01/01/2018 2:41,45.592279,-73.580239,58,,
T,01/01/2018 2:41,45.591006,-73.581516,59,,
T,01/01/2018 2:41,45.589598,-73.582668,58,,
T,01/01/2018 2:41,45.5881,-73.583977,57,,
T,01/01/2018 2:42,45.58654,-73.585366,58,,
T,01/01/2018 2:42,45.585288,-73.586623,59,,
