type,time,latitude,longitude,altitude (m),name,des
T,30/12/2017 21:15,45.506009,-73.554306,44,,
T,30/12/2017 21:15,45.505893,-73.553876,42,,
T,30/12/2017 21:16,45.505656,-73.553743,42,,
T,30/12/2017 21:16,45.505796,-73.554545,44,,
T,30/12/2017 21:17,45.506033,-73.555242,49,,
T,30/12/2017 21:17,45.506287,-73.555578,50,,
T,30/12/2017 21:17,45.506764,-73.55521,51,,
T,30/12/2017 21:17,45.507305,-73.554771,51,,
T,30/12/2017 21:18,45.50756,-73.554351,50,,
T,30/12/2017 21:18,45.507326,-73.553813,48,,
T,30/12/2017 21:18,45.507221,-73.553572,45,,
T,30/12/2017 21:18,45.507007,-73.553037,43,,
T,30/12/2017 21:19,45.506909,-73.5528,42,,
T,30/12/2017 21:19,45.506662,-73.553155,42,,
T,30/12/2017 21:19,45.506809,-73.55352,43,,
T,30/12/2017 21:19,45.506792,-73.55384,45,,
T,30/12/2017 21:20,45.506591,-73.554179,46,,
T,30/12/2017 21:20,45.506779,-73.554563,48,,
T,30/12/2017 21:20,45.506959,-73.554932,50,,
T,30/12/2017 21:20,45.507162,-73.55489,51,,
T,30/12/2017 21:20,45.507842,-73.554326,51,,
T,30/12/2017 21:21,45.508099,-73.55395,51,,
T,30/12/2017 21:21,45.507946,-73.553548,48,,
T,30/12/2017 21:21,45.507777,-73.55312,45,,
T,30/12/2017 21:22,45.507581,-73.552634,42,,
T,30/12/2017 21:22,45.507423,-73.552217,39,,
T,30/12/2017 21:22,45.50724,-73.552096,38,,
T,30/12/2017 21:22,45.506822,-73.552315,38,,
T,30/12/2017 21:22,45.506273,-73.552704,38,,
T,30/12/2017 21:23,45.505729,-73.553029,38,,
T,30/12/2017 21:23,45.505372,-73.553168,38,,
T,30/12/2017 21:23,45.504777,-73.553402,38,,
T,30/12/2017 21:23,45.504224,-73.553613,38,,
T,30/12/2017 21:23,45.503727,-73.553777,38,,
T,30/12/2017 21:24,45.503037,-73.553877,39,,
T,30/12/2017 21:24,45.502329,-73.553838,38,,
T,30/12/2017 21:24,45.501408,-73.553717,39,,
T,30/12/2017 21:24,45.500494,-73.553456,38,,
T,30/12/2017 21:24,45.500115,-73.553279,38,,
T,30/12/2017 21:25,45.499498,-73.552953,38,,
T,30/12/2017 21:25,45.498722,-73.552868,38,,
T,30/12/2017 21:25,45.497872,-73.552862,39,,
T,30/12/2017 21:25,45.496847,-73.552957,39,,
T,30/12/2017 21:26,45.496462,-73.552974,39,,
T,30/12/2017 21:26,45.495972,-73.553151,39,,
T,30/12/2017 21:26,45.495518,-73.553558,39,,
T,30/12/2017 21:26,45.495105,-73.554213,39,,
T,30/12/2017 21:26,45.494851,-73.553773,39,,
T,30/12/2017 21:26,45.494603,-73.55311,39,,
T,30/12/2017 21:27,45.494267,-73.553029,39,,
T,30/12/2017 21:27,45.493417,-73.553249,39,,
T,30/12/2017 21:27,45.493167,-73.553618,39,,
T,30/12/2017 21:27,45.493069,-73.554792,40,,
T,30/12/2017 21:27,45.493036,-73.555516,40,,
T,30/12/2017 21:28,45.493012,-73.556242,39,,
T,30/12/2017 21:28,45.493173,-73.557158,39,,
T,30/12/2017 21:28,45.492995,-73.557685,39,,
T,30/12/2017 21:28,45.492908,-73.558107,39,,
T,30/12/2017 21:28,45.493171,-73.55882,38,,
T,30/12/2017 21:28,45.493426,-73.55951,38,,
T,30/12/2017 21:29,45.493616,-73.560027,38,,
T,30/12/2017 21:29,45.493859,-73.560688,38,,
T,30/12/2017 21:29,45.494091,-73.561299,38,,
T,30/12/2017 21:29,45.494209,-73.561718,38,,
T,30/12/2017 21:29,45.49373,-73.562045,38,,
T,30/12/2017 21:29,45.493197,-73.562429,38,,
T,30/12/2017 21:30,45.493199,-73.563113,38,,
T,30/12/2017 21:36,45.493254,-73.563471,40,,
T,30/12/2017 21:37,45.492935,-73.563518,33,,
T,30/12/2017 21:38,45.493126,-73.563583,40,,
T,30/12/2017 21:38,45.492911,-73.563512,39,,
T,30/12/2017 21:39,45.492618,-73.56417,40,,
T,30/12/2017 21:46,45.492711,-73.563926,40,,
T,30/12/2017 21:49,45.492829,-73.563722,40,,
T,30/12/2017 21:52,45.492884,-73.563463,35,,
