type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:34,45.495822,-73.579752,50.3,,
T,31/12/2017 20:34,45.496102,-73.580465,55.3,,
T,31/12/2017 20:34,45.496334,-73.581059,59.3,,
T,31/12/2017 20:34,45.496491,-73.581566,61.3,,
T,31/12/2017 20:34,45.496559,-73.581934,62.3,,
T,31/12/2017 20:34,45.496543,-73.582221,63.3,,
T,31/12/2017 20:34,45.496529,-73.582575,65.3,,
T,31/12/2017 20:34,45.496506,-73.582981,67.3,,
T,31/12/2017 20:34,45.496477,-73.583334,68.3,,
T,31/12/2017 20:34,45.496439,-73.583824,72.3,,
T,31/12/2017 20:35,45.496421,-73.584031,72.3,,
T,31/12/2017 20:35,45.496415,-73.584103,70.3,,
T,31/12/2017 20:35,45.496385,-73.584577,72.3,,
T,31/12/2017 20:35,45.496346,-73.585329,77.3,,
T,31/12/2017 20:35,45.49631,-73.585871,82.3,,
T,31/12/2017 20:35,45.496291,-73.586263,85.3,,
T,31/12/2017 20:35,45.496314,-73.586466,88.3,,
T,31/12/2017 20:35,45.496389,-73.586819,89.3,,
T,31/12/2017 20:35,45.496428,-73.587388,93.3,,
T,31/12/2017 20:36,45.496309,-73.587838,99.3,,
T,31/12/2017 20:36,45.496058,-73.588313,103.3,,
T,31/12/2017 20:36,45.495827,-73.588737,106.3,,
T,31/12/2017 20:36,45.495579,-73.589211,108.4,,
T,31/12/2017 20:36,45.495232,-73.589876,111.4,,
T,31/12/2017 20:36,45.49507,-73.590494,115.4,,
T,31/12/2017 20:36,45.495032,-73.59133,119.4,,
T,31/12/2017 20:36,45.495063,-73.592036,122.4,,
T,31/12/2017 20:36,45.49509,-73.592743,126.4,,
T,31/12/2017 20:36,45.495159,-73.593604,131.4,,
T,31/12/2017 20:36,45.495251,-73.594256,136.4,,
T,31/12/2017 20:36,45.495334,-73.594862,140.4,,
T,31/12/2017 20:36,45.495351,-73.595682,143.4,,
T,31/12/2017 20:36,45.495364,-73.596467,146.4,,
T,31/12/2017 20:37,45.495403,-73.597117,148.4,,
T,31/12/2017 20:37,45.495436,-73.597698,150.4,,
T,31/12/2017 20:37,45.495476,-73.598338,152.4,,
T,31/12/2017 20:37,45.495516,-73.598892,154.4,,
T,31/12/2017 20:37,45.495545,-73.599516,156.4,,
T,31/12/2017 20:37,45.495567,-73.600453,158.4,,
T,31/12/2017 20:37,45.49555,-73.601161,157.4,,
T,31/12/2017 20:37,45.495421,-73.602023,155.4,,
T,31/12/2017 20:37,45.49527,-73.602688,153.4,,
T,31/12/2017 20:37,45.495197,-73.60361,149.4,,
T,31/12/2017 20:37,45.495219,-73.604347,146.4,,
T,31/12/2017 20:37,45.495255,-73.605285,142.4,,
T,31/12/2017 20:37,45.495295,-73.606022,138.4,,
T,31/12/2017 20:38,45.495383,-73.606533,135.4,,
T,31/12/2017 20:38,45.495434,-73.606726,135.4,,
T,31/12/2017 20:38,45.495467,-73.606835,136.4,,
T,31/12/2017 20:38,45.495583,-73.607261,134.4,,
T,31/12/2017 20:38,45.495701,-73.607686,133.4,,
T,31/12/2017 20:38,45.495833,-73.608167,133.4,,
T,31/12/2017 20:38,45.495971,-73.608789,131.4,,
T,31/12/2017 20:38,45.495975,-73.609346,129.4,,
T,31/12/2017 20:38,45.495909,-73.609937,128.4,,
T,31/12/2017 20:38,45.49578,-73.610771,128.4,,
T,31/12/2017 20:38,45.495652,-73.611512,128.4,,
T,31/12/2017 20:38,45.495532,-73.612232,127.4,,
T,31/12/2017 20:39,45.495462,-73.612932,124.4,,
T,31/12/2017 20:39,45.495441,-73.613585,124.4,,
T,31/12/2017 20:39,45.495439,-73.614355,122.4,,
T,31/12/2017 20:39,45.495462,-73.614742,122.5,,
T,31/12/2017 20:39,45.495466,-73.614878,122.5,,
T,31/12/2017 20:39,45.495475,-73.614952,122.5,,
T,31/12/2017 20:39,45.495567,-73.615316,120.5,,
T,31/12/2017 20:39,45.495808,-73.615816,120.5,,
T,31/12/2017 20:39,45.496068,-73.616338,120.5,,
T,31/12/2017 20:39,45.496349,-73.616908,119.5,,
T,31/12/2017 20:39,45.496469,-73.61714,119.5,,
T,31/12/2017 20:39,45.496596,-73.617401,118.5,,
T,31/12/2017 20:39,45.496801,-73.617805,117.5,,
T,31/12/2017 20:39,45.497051,-73.618312,116.5,,
T,31/12/2017 20:40,45.497262,-73.618731,115.5,,
T,31/12/2017 20:40,45.497496,-73.619202,115.5,,
T,31/12/2017 20:40,45.497785,-73.619772,114.5,,
T,31/12/2017 20:40,45.498066,-73.620279,113.5,,
T,31/12/2017 20:40,45.498396,-73.620863,113.5,,
T,31/12/2017 20:40,45.498727,-73.621442,114.5,,
T,31/12/2017 20:40,45.498991,-73.621926,114.5,,
T,31/12/2017 20:40,45.499181,-73.622293,113.5,,
T,31/12/2017 20:41,45.499238,-73.622346,115.5,,
T,31/12/2017 20:41,45.499385,-73.62267,114.5,,
T,31/12/2017 20:41,45.499652,-73.623269,114.5,,
T,31/12/2017 20:41,45.49987,-73.623776,112.5,,
T,31/12/2017 20:41,45.500154,-73.624417,110.5,,
T,31/12/2017 20:41,45.500335,-73.624835,107.5,,
T,31/12/2017 20:41,45.50051,-73.625191,105.5,,
T,31/12/2017 20:41,45.500639,-73.625436,103.5,,
T,31/12/2017 20:41,45.500788,-73.625492,103.5,,
T,31/12/2017 20:41,45.501037,-73.6253,104.5,,
T,31/12/2017 20:41,45.501332,-73.625034,106.5,,
T,31/12/2017 20:41,45.501732,-73.624675,109.5,,
T,31/12/2017 20:41,45.502081,-73.624349,110.5,,
T,31/12/2017 20:42,45.502454,-73.62401,109.5,,
T,31/12/2017 20:42,45.502943,-73.623565,107.5,,
T,31/12/2017 20:42,45.503242,-73.623293,106.5,,
T,31/12/2017 20:42,45.50372,-73.622866,104.5,,
T,31/12/2017 20:42,45.503925,-73.622687,104.5,,
T,31/12/2017 20:42,45.503984,-73.622653,104.5,,
T,31/12/2017 20:42,45.504131,-73.622881,104.5,,
T,31/12/2017 20:42,45.504249,-73.623145,103.5,,
T,31/12/2017 20:44,45.504192,-73.623076,109.5,,
T,31/12/2017 20:44,45.504112,-73.622899,110.5,,
T,31/12/2017 20:45,45.504066,-73.62281,111.5,,
T,31/12/2017 20:45,45.503932,-73.622758,111.5,,
T,31/12/2017 20:45,45.503706,-73.622934,111.5,,
T,31/12/2017 20:45,45.503429,-73.623182,112.5,,
T,31/12/2017 20:45,45.503095,-73.623487,112.5,,
T,31/12/2017 20:45,45.502761,-73.623793,114.5,,
T,31/12/2017 20:45,45.502494,-73.624039,115.5,,
T,31/12/2017 20:45,45.502189,-73.624337,115.5,,
T,31/12/2017 20:45,45.501978,-73.624535,114.5,,
T,31/12/2017 20:45,45.501719,-73.624784,115.5,,
T,31/12/2017 20:46,45.501518,-73.624969,113.5,,
T,31/12/2017 20:46,45.501258,-73.62518,112.5,,
T,31/12/2017 20:46,45.501055,-73.625332,111.5,,
T,31/12/2017 20:46,45.501,-73.625381,110.5,,
T,31/12/2017 20:46,45.500855,-73.625519,109.5,,
T,31/12/2017 20:46,45.500649,-73.625523,107.5,,
T,31/12/2017 20:46,45.500472,-73.625175,109.5,,
T,31/12/2017 20:46,45.500298,-73.624779,109.5,,
T,31/12/2017 20:46,45.500048,-73.624231,113.5,,
T,31/12/2017 20:46,45.499832,-73.623747,113.5,,
T,31/12/2017 20:46,45.499549,-73.623123,115.5,,
T,31/12/2017 20:46,45.499281,-73.622525,116.5,,
T,31/12/2017 20:46,45.499079,-73.622115,117.5,,
T,31/12/2017 20:47,45.498844,-73.6217,116.5,,
T,31/12/2017 20:47,45.49862,-73.621312,117.5,,
T,31/12/2017 20:47,45.498327,-73.620799,117.5,,
T,31/12/2017 20:47,45.498123,-73.620438,115.5,,
T,31/12/2017 20:47,45.497989,-73.620202,115.5,,
T,31/12/2017 20:47,45.497941,-73.62012,116.5,,
T,31/12/2017 20:47,45.497809,-73.619869,117.5,,
T,31/12/2017 20:47,45.497551,-73.619347,118.5,,
T,31/12/2017 20:47,45.497309,-73.618863,119.5,,
T,31/12/2017 20:47,45.497013,-73.618274,120.5,,
T,31/12/2017 20:48,45.496791,-73.617843,120.5,,
T,31/12/2017 20:48,45.496582,-73.617421,121.5,,
T,31/12/2017 20:48,45.496329,-73.616914,120.5,,
T,31/12/2017 20:48,45.496061,-73.616402,120.5,,
T,31/12/2017 20:48,45.495792,-73.615981,122.5,,
T,31/12/2017 20:48,45.495479,-73.615709,123.5,,
T,31/12/2017 20:48,45.49536,-73.615294,124.5,,
T,31/12/2017 20:48,45.495343,-73.614738,125.5,,
T,31/12/2017 20:48,45.495347,-73.6141,125.4,,
T,31/12/2017 20:48,45.495353,-73.613643,126.4,,
T,31/12/2017 20:48,45.495375,-73.612988,128.4,,
T,31/12/2017 20:48,45.495431,-73.612256,129.4,,
T,31/12/2017 20:48,45.495505,-73.6117,129.4,,
T,31/12/2017 20:48,45.495616,-73.611034,132.4,,
T,31/12/2017 20:49,45.495741,-73.610514,133.4,,
T,31/12/2017 20:49,45.495855,-73.609946,134.4,,
T,31/12/2017 20:49,45.49595,-73.609282,133.4,,
T,31/12/2017 20:49,45.495959,-73.608988,133.4,,
T,31/12/2017 20:50,45.495935,-73.608869,133.4,,
T,31/12/2017 20:50,45.496027,-73.608699,133.4,,
T,31/12/2017 20:50,45.496181,-73.608667,134.4,,
T,31/12/2017 20:51,45.496384,-73.608638,133.4,,
T,31/12/2017 20:51,45.49656,-73.608589,133.4,,
T,31/12/2017 20:51,45.496676,-73.608476,133.4,,
T,31/12/2017 20:51,45.496825,-73.608351,133.4,,
T,31/12/2017 20:51,45.496942,-73.608311,132.4,,
T,31/12/2017 20:51,45.49711,-73.608338,132.4,,
T,31/12/2017 20:51,45.497232,-73.608404,133.4,,
T,31/12/2017 20:51,45.497307,-73.608442,133.4,,
T,31/12/2017 20:51,45.497425,-73.608421,134.4,,
T,31/12/2017 20:51,45.497526,-73.608332,134.4,,
T,31/12/2017 20:51,45.497634,-73.608139,136.4,,
T,31/12/2017 20:51,45.497715,-73.607943,135.4,,
T,31/12/2017 20:51,45.497818,-73.607669,134.4,,
T,31/12/2017 20:52,45.497906,-73.607453,135.4,,
T,31/12/2017 20:52,45.498026,-73.607262,137.4,,
T,31/12/2017 20:52,45.49811,-73.607168,139.4,,
T,31/12/2017 20:52,45.49821,-73.607099,140.4,,
T,31/12/2017 20:52,45.498361,-73.607042,141.4,,
T,31/12/2017 20:52,45.498489,-73.607046,142.4,,
T,31/12/2017 20:52,45.498653,-73.607115,143.4,,
T,31/12/2017 20:52,45.498843,-73.607197,144.4,,
T,31/12/2017 20:52,45.49899,-73.607265,146.4,,
T,31/12/2017 20:52,45.499099,-73.607375,147.4,,
T,31/12/2017 20:52,45.499139,-73.607555,148.4,,
T,31/12/2017 20:52,45.499168,-73.607812,148.4,,
T,31/12/2017 20:52,45.499196,-73.608012,149.4,,
T,31/12/2017 20:53,45.499229,-73.608234,149.4,,
T,31/12/2017 20:53,45.499253,-73.608351,148.4,,
T,31/12/2017 20:53,45.499332,-73.608353,150.4,,
T,31/12/2017 20:53,45.499388,-73.608256,149.4,,
T,31/12/2017 20:53,45.499429,-73.608177,148.4,,
T,31/12/2017 20:53,45.499524,-73.608019,149.4,,
T,31/12/2017 20:53,45.499653,-73.607827,151.4,,
T,31/12/2017 20:53,45.499761,-73.607664,153.4,,
T,31/12/2017 20:53,45.499918,-73.60744,155.4,,
T,31/12/2017 20:53,45.500049,-73.60724,156.4,,
T,31/12/2017 20:53,45.500141,-73.607107,157.4,,
T,31/12/2017 20:53,45.500229,-73.607113,157.4,,
T,31/12/2017 20:53,45.500314,-73.607253,157.4,,
