typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:03,45.493118,-73.563766,-20,masir4_7dec31,
T,31/12/2017 20:03,45.493073,-73.563744,-4,,
T,31/12/2017 20:06,45.493065,-73.563896,0,,
T,31/12/2017 20:06,45.493092,-73.563972,-8,,
T,31/12/2017 20:06,45.493065,-73.563911,-11,,
T,31/12/2017 20:12,45.493046,-73.563828,-7,,
T,31/12/2017 20:12,45.493038,-73.563766,-6,,
T,31/12/2017 20:14,45.493065,-73.563698,10,,
T,31/12/2017 20:28,45.492954,-73.563751,10,,
T,31/12/2017 20:28,45.492813,-73.563904,5,,
T,31/12/2017 20:28,45.492752,-73.56395,0,,
T,31/12/2017 20:28,45.492615,-73.564026,-3,,
T,31/12/2017 20:29,45.492645,-73.564194,-8,,
T,31/12/2017 20:29,45.492817,-73.56459,-12,,
T,31/12/2017 20:29,45.492901,-73.564636,-8,,
T,31/12/2017 20:29,45.492954,-73.564659,-6,,
T,31/12/2017 20:29,45.493008,-73.564682,-11,,
T,31/12/2017 20:30,45.492981,-73.564842,-10,,
T,31/12/2017 20:30,45.49271,-73.565041,-11,,
T,31/12/2017 20:30,45.492508,-73.565239,-11,,
T,31/12/2017 20:30,45.491962,-73.565666,-8,,
T,31/12/2017 20:30,45.49155,-73.565979,-8,,
T,31/12/2017 20:30,45.491184,-73.566338,-4,,
T,31/12/2017 20:30,45.490822,-73.56662,-7,,
T,31/12/2017 20:30,45.490566,-73.566849,-10,,
T,31/12/2017 20:30,45.490364,-73.56707,-9,,
T,31/12/2017 20:30,45.490215,-73.567268,-11,,
T,31/12/2017 20:30,45.490246,-73.567551,-10,,
T,31/12/2017 20:30,45.490402,-73.567833,-13,,
T,31/12/2017 20:30,45.490696,-73.568474,-13,,
T,31/12/2017 20:30,45.490944,-73.568825,-12,,
T,31/12/2017 20:31,45.491165,-73.569397,-10,,
T,31/12/2017 20:31,45.491322,-73.569595,-11,,
T,31/12/2017 20:31,45.491337,-73.569702,-10,,
T,31/12/2017 20:31,45.491402,-73.569778,-8,,
T,31/12/2017 20:31,45.491505,-73.569916,-10,,
T,31/12/2017 20:31,45.491566,-73.570236,-13,,
T,31/12/2017 20:31,45.49181,-73.570595,-13,,
T,31/12/2017 20:31,45.492046,-73.571182,-11,,
T,31/12/2017 20:32,45.492306,-73.57177,-12,,
T,31/12/2017 20:32,45.4925,-73.572166,-7,,
T,31/12/2017 20:32,45.492722,-73.572594,-9,,
T,31/12/2017 20:32,45.492981,-73.573151,-4,,
T,31/12/2017 20:32,45.493195,-73.573517,-2,,
T,31/12/2017 20:32,45.493477,-73.574005,5,,
T,31/12/2017 20:32,45.493652,-73.574417,6,,
T,31/12/2017 20:32,45.493752,-73.574562,6,,
T,31/12/2017 20:32,45.493744,-73.574677,8,,
T,31/12/2017 20:32,45.493813,-73.575066,14,,
T,31/12/2017 20:32,45.494076,-73.575302,20,,
T,31/12/2017 20:32,45.49419,-73.575691,21,,
T,31/12/2017 20:33,45.494289,-73.575951,21,,
T,31/12/2017 20:33,45.494522,-73.576271,23,,
T,31/12/2017 20:33,45.494701,-73.576752,24,,
T,31/12/2017 20:33,45.494919,-73.577324,21,,
T,31/12/2017 20:33,45.495045,-73.577507,21,,
T,31/12/2017 20:33,45.495083,-73.577599,24,,
T,31/12/2017 20:33,45.495037,-73.577637,19,,
T,31/12/2017 20:34,45.495117,-73.577759,20,,
T,31/12/2017 20:34,45.495228,-73.578156,22,,
T,31/12/2017 20:34,45.495445,-73.578712,17,,
T,31/12/2017 20:34,45.495667,-73.579163,22,,
T,31/12/2017 20:34,45.495838,-73.579781,27,,
T,31/12/2017 20:34,45.49614,-73.580292,25,,
T,31/12/2017 20:34,45.496391,-73.58075,30,,
T,31/12/2017 20:34,45.49646,-73.581383,32,,
T,31/12/2017 20:34,45.496593,-73.581696,37,,
T,31/12/2017 20:34,45.496696,-73.581848,42,,
T,31/12/2017 20:34,45.496662,-73.582146,43,,
T,31/12/2017 20:34,45.496613,-73.582375,42,,
T,31/12/2017 20:34,45.496616,-73.582718,44,,
T,31/12/2017 20:34,45.496586,-73.583046,39,,
T,31/12/2017 20:34,45.496597,-73.583305,37,,
T,31/12/2017 20:34,45.496521,-73.583702,37,,
T,31/12/2017 20:34,45.496506,-73.583977,37,,
T,31/12/2017 20:35,45.496498,-73.584045,39,,
T,31/12/2017 20:35,45.496456,-73.584435,41,,
T,31/12/2017 20:35,45.496429,-73.584969,46,,
T,31/12/2017 20:35,45.496387,-73.585442,45,,
T,31/12/2017 20:35,45.49633,-73.585899,51,,
T,31/12/2017 20:35,45.496307,-73.586197,53,,
T,31/12/2017 20:35,45.4963,-73.586449,52,,
T,31/12/2017 20:35,45.496357,-73.586685,51,,
T,31/12/2017 20:35,45.49646,-73.587051,55,,
T,31/12/2017 20:36,45.496471,-73.587547,58,,
T,31/12/2017 20:36,45.496319,-73.587936,56,,
T,31/12/2017 20:36,45.49614,-73.588196,60,,
T,31/12/2017 20:36,45.495907,-73.588638,61,,
T,31/12/2017 20:36,45.495663,-73.589096,62,,
T,31/12/2017 20:36,45.495476,-73.589493,64,,
T,31/12/2017 20:36,45.495224,-73.589996,65,,
T,31/12/2017 20:36,45.495064,-73.590431,66,,
T,31/12/2017 20:36,45.495041,-73.590942,68,,
T,31/12/2017 20:36,45.495029,-73.591476,69,,
T,31/12/2017 20:36,45.495037,-73.592194,73,,
T,31/12/2017 20:36,45.495064,-73.59272,78,,
T,31/12/2017 20:36,45.49511,-73.593285,82,,
T,31/12/2017 20:36,45.495174,-73.593826,83,,
T,31/12/2017 20:36,45.495293,-73.594475,85,,
T,31/12/2017 20:36,45.495384,-73.595085,86,,
T,31/12/2017 20:36,45.495392,-73.595734,89,,
T,31/12/2017 20:36,45.495361,-73.596336,93,,
T,31/12/2017 20:37,45.495384,-73.596817,95,,
T,31/12/2017 20:37,45.495392,-73.597305,92,,
T,31/12/2017 20:37,45.495441,-73.597855,98,,
T,31/12/2017 20:37,45.49548,-73.598221,99,,
T,31/12/2017 20:37,45.495491,-73.59864,100,,
T,31/12/2017 20:37,45.495522,-73.599197,104,,
T,31/12/2017 20:37,45.495533,-73.599693,104,,
T,31/12/2017 20:37,45.495556,-73.600418,106,,
T,31/12/2017 20:37,45.495552,-73.600945,110,,
T,31/12/2017 20:37,45.495491,-73.601479,112,,
T,31/12/2017 20:37,45.495403,-73.602013,112,,
T,31/12/2017 20:37,45.495289,-73.602493,114,,
T,31/12/2017 20:37,45.495235,-73.603241,107,,
T,31/12/2017 20:37,45.49522,-73.603813,105,,
T,31/12/2017 20:37,45.495251,-73.604553,106,,
T,31/12/2017 20:37,45.49527,-73.605301,105,,
T,31/12/2017 20:37,45.495316,-73.606033,101,,
T,31/12/2017 20:38,45.49538,-73.606453,100,,
T,31/12/2017 20:38,45.495434,-73.606697,100,,
T,31/12/2017 20:38,45.495411,-73.606766,102,,
T,31/12/2017 20:38,45.495422,-73.606834,103,,
T,31/12/2017 20:38,45.495514,-73.607147,103,,
T,31/12/2017 20:38,45.495651,-73.607552,102,,
T,31/12/2017 20:38,45.495785,-73.607925,104,,
T,31/12/2017 20:38,45.495941,-73.608429,105,,
T,31/12/2017 20:38,45.49601,-73.608803,104,,
T,31/12/2017 20:38,45.495975,-73.609383,99,,
T,31/12/2017 20:38,45.495956,-73.609863,98,,
T,31/12/2017 20:38,45.495884,-73.610481,98,,
T,31/12/2017 20:38,45.495766,-73.611198,95,,
T,31/12/2017 20:38,45.495689,-73.611732,93,,
T,31/12/2017 20:38,45.495537,-73.612434,89,,
T,31/12/2017 20:39,45.49548,-73.612976,90,,
T,31/12/2017 20:39,45.495464,-73.613449,89,,
T,31/12/2017 20:39,45.495461,-73.614067,86,,
T,31/12/2017 20:39,45.495464,-73.614616,87,,
T,31/12/2017 20:39,45.495502,-73.614838,87,,
T,31/12/2017 20:39,45.495476,-73.614899,85,,
T,31/12/2017 20:39,45.495533,-73.61512,84,,
T,31/12/2017 20:39,45.495663,-73.61557,83,,
T,31/12/2017 20:39,45.495934,-73.616074,81,,
T,31/12/2017 20:39,45.496128,-73.616455,82,,
T,31/12/2017 20:39,45.496338,-73.616898,80,,
T,31/12/2017 20:39,45.496456,-73.617111,82,,
T,31/12/2017 20:39,45.496552,-73.617294,82,,
T,31/12/2017 20:39,45.496655,-73.617516,84,,
T,31/12/2017 20:39,45.496861,-73.617989,84,,
T,31/12/2017 20:40,45.496998,-73.618301,82,,
T,31/12/2017 20:40,45.497162,-73.618599,81,,
T,31/12/2017 20:40,45.497349,-73.618942,81,,
T,31/12/2017 20:40,45.497597,-73.6194,81,,
T,31/12/2017 20:40,45.497875,-73.619873,78,,
T,31/12/2017 20:40,45.498104,-73.62027,78,,
T,31/12/2017 20:40,45.498367,-73.620743,79,,
T,31/12/2017 20:40,45.498627,-73.621231,81,,
T,31/12/2017 20:40,45.498878,-73.621689,78,,
T,31/12/2017 20:40,45.499065,-73.622055,77,,
T,31/12/2017 20:40,45.499256,-73.622299,79,,
T,31/12/2017 20:41,45.499302,-73.622353,81,,
T,31/12/2017 20:41,45.499405,-73.622803,82,,
T,31/12/2017 20:41,45.499554,-73.623161,83,,
T,31/12/2017 20:41,45.499748,-73.623528,80,,
T,31/12/2017 20:41,45.499924,-73.624084,78,,
T,31/12/2017 20:41,45.50013,-73.624603,78,,
T,31/12/2017 20:41,45.500294,-73.624863,78,,
T,31/12/2017 20:41,45.500454,-73.625168,74,,
T,31/12/2017 20:41,45.50058,-73.625351,72,,
T,31/12/2017 20:41,45.500698,-73.625542,72,,
T,31/12/2017 20:41,45.500824,-73.625542,70,,
T,31/12/2017 20:41,45.501091,-73.625275,69,,
T,31/12/2017 20:41,45.501408,-73.625,70,,
T,31/12/2017 20:41,45.501633,-73.624817,70,,
T,31/12/2017 20:41,45.502003,-73.624496,71,,
T,31/12/2017 20:42,45.502281,-73.624214,75,,
T,31/12/2017 20:42,45.502712,-73.623848,75,,
T,31/12/2017 20:42,45.502983,-73.62355,74,,
T,31/12/2017 20:42,45.503361,-73.623199,71,,
T,31/12/2017 20:42,45.503658,-73.62294,72,,
T,31/12/2017 20:42,45.503857,-73.622757,71,,
T,31/12/2017 20:42,45.503948,-73.622673,72,,
T,31/12/2017 20:42,45.504089,-73.622818,70,,
T,31/12/2017 20:42,45.504173,-73.623039,72,,
T,31/12/2017 20:42,45.504223,-73.62323,73,,
T,31/12/2017 20:42,45.504177,-73.623161,74,,
T,31/12/2017 20:42,45.504196,-73.62323,75,,
T,31/12/2017 20:43,45.50425,-73.623222,80,,
T,31/12/2017 20:43,45.504265,-73.623146,81,,
T,31/12/2017 20:43,45.504219,-73.623177,86,,
T,31/12/2017 20:43,45.504253,-73.62326,89,,
T,31/12/2017 20:43,45.50425,-73.623329,85,,
T,31/12/2017 20:44,45.50425,-73.623253,91,,
T,31/12/2017 20:44,45.504169,-73.623131,86,,
T,31/12/2017 20:44,45.504112,-73.623024,82,,
T,31/12/2017 20:45,45.50407,-73.62291,82,,
T,31/12/2017 20:45,45.50399,-73.622787,84,,
T,31/12/2017 20:45,45.503834,-73.622841,77,,
T,31/12/2017 20:45,45.503651,-73.622993,75,,
