typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:08,45.507342,-73.663069,41.7,,
T,1/1/2018 2:08,45.508153,-73.662581,42,,
T,1/1/2018 2:08,45.508772,-73.662188,42.2,,
T,1/1/2018 2:08,45.50952,-73.661704,42.4,,
T,1/1/2018 2:08,45.510282,-73.661204,42.1,,
T,1/1/2018 2:08,45.510903,-73.660807,42,,
T,1/1/2018 2:08,45.511492,-73.660417,42.1,,
T,1/1/2018 2:08,45.512076,-73.660054,42,,
T,1/1/2018 2:08,45.512657,-73.659691,41.9,,
T,1/1/2018 2:08,45.513312,-73.65928,41.8,,
T,1/1/2018 2:08,45.513978,-73.658845,41.9,,
T,1/1/2018 2:08,45.514774,-73.658337,41.9,,
T,1/1/2018 2:08,45.515493,-73.657853,41.7,,
T,1/1/2018 2:09,45.516076,-73.657454,41.7,,
T,1/1/2018 2:09,45.516862,-73.656938,41.9,,
T,1/1/2018 2:09,45.517491,-73.656522,42.1,,
T,1/1/2018 2:09,45.518092,-73.656109,42.8,,
T,1/1/2018 2:09,45.518653,-73.655766,43.5,,
T,1/1/2018 2:09,45.51938,-73.655304,44,,
T,1/1/2018 2:09,45.519976,-73.654925,44.3,,
T,1/1/2018 2:09,45.520696,-73.654438,44.7,,
T,1/1/2018 2:09,45.521289,-73.654078,44.9,,
T,1/1/2018 2:09,45.522037,-73.65362,44.4,,
T,1/1/2018 2:09,45.522639,-73.653249,44.5,,
T,1/1/2018 2:09,45.523249,-73.652914,44.7,,
T,1/1/2018 2:09,45.523856,-73.652606,44.6,,
T,1/1/2018 2:09,45.52447,-73.65232,44.6,,
T,1/1/2018 2:10,45.525255,-73.652002,44.4,,
T,1/1/2018 2:10,45.525878,-73.651772,44.2,,
T,1/1/2018 2:10,45.526516,-73.651544,44,,
T,1/1/2018 2:10,45.52716,-73.651301,43.8,,
T,1/1/2018 2:10,45.527775,-73.651049,43.5,,
T,1/1/2018 2:10,45.528325,-73.650687,43.2,,
T,1/1/2018 2:10,45.528834,-73.650209,42.6,,
T,1/1/2018 2:10,45.529367,-73.649686,41.8,,
T,1/1/2018 2:10,45.530062,-73.649048,41,,
T,1/1/2018 2:10,45.530658,-73.648593,40.6,,
T,1/1/2018 2:10,45.531407,-73.64809,41.3,,
T,1/1/2018 2:10,45.531998,-73.647733,41.6,,
T,1/1/2018 2:10,45.532794,-73.64723,41.7,,
T,1/1/2018 2:10,45.533603,-73.646704,41.3,,
T,1/1/2018 2:11,45.534267,-73.646265,40.6,,
T,1/1/2018 2:11,45.534937,-73.645818,40,,
T,1/1/2018 2:11,45.535581,-73.6454,40,,
T,1/1/2018 2:11,45.536215,-73.644996,41,,
T,1/1/2018 2:11,45.536987,-73.644519,41.7,,
T,1/1/2018 2:11,45.537627,-73.644124,41.5,,
T,1/1/2018 2:11,45.53825,-73.64369,41.4,,
T,1/1/2018 2:11,45.538998,-73.6432,41.2,,
T,1/1/2018 2:11,45.539582,-73.642816,41.4,,
T,1/1/2018 2:11,45.54031,-73.642373,41.7,,
T,1/1/2018 2:11,45.540989,-73.641947,42,,
T,1/1/2018 2:11,45.541521,-73.641618,42.4,,
T,1/1/2018 2:11,45.542038,-73.641283,42.4,,
T,1/1/2018 2:11,45.54256,-73.640932,42.1,,
T,1/1/2018 2:12,45.543203,-73.640495,42.1,,
