typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:41,45.509189,-73.561147,28,,
T,31/12/2017 21:41,45.509903,-73.560498,29,,
T,31/12/2017 21:41,45.510685,-73.55991,30,,
T,31/12/2017 21:41,45.511112,-73.559406,28,,
T,31/12/2017 21:41,45.510887,-73.558919,26,,
T,31/12/2017 21:42,45.510663,-73.558433,23,,
T,31/12/2017 21:42,45.510556,-73.558201,22,,
T,31/12/2017 21:42,45.510161,-73.557373,18,,
T,31/12/2017 21:42,45.510055,-73.557141,18,,
T,31/12/2017 21:43,45.509632,-73.557269,17,,
T,31/12/2017 21:43,45.508834,-73.557649,18,,
T,31/12/2017 21:43,45.507966,-73.558296,19,,
T,31/12/2017 21:44,45.507588,-73.558859,18,,
T,31/12/2017 21:44,45.507934,-73.559652,20,,
T,31/12/2017 21:44,45.508262,-73.5604,22,,
T,31/12/2017 21:44,45.508533,-73.560987,25,,
T,31/12/2017 21:45,45.508648,-73.561237,26,,
T,31/12/2017 21:45,45.509016,-73.562002,28,,
T,31/12/2017 21:45,45.509464,-73.562938,29,,
T,31/12/2017 21:45,45.509793,-73.563661,29,,
T,31/12/2017 21:46,45.510183,-73.564502,29,,
T,31/12/2017 21:46,45.510442,-73.565006,28,,
T,31/12/2017 21:46,45.510632,-73.565394,29,,
T,31/12/2017 21:46,45.511166,-73.566554,28,,
T,31/12/2017 21:46,45.511721,-73.567758,33,,
T,31/12/2017 21:47,45.512249,-73.568902,42,,
T,31/12/2017 21:47,45.512424,-73.569279,47,,
T,31/12/2017 21:47,45.512879,-73.56916,48,,
T,31/12/2017 21:48,45.512777,-73.568674,47,,
T,31/12/2017 21:48,45.512541,-73.568164,43,,
T,31/12/2017 21:48,45.51229,-73.567636,38,,
T,31/12/2017 21:48,45.512122,-73.567281,32,,
T,31/12/2017 21:48,45.511902,-73.566778,29,,
T,31/12/2017 21:49,45.512292,-73.566418,28,,
T,31/12/2017 21:49,45.512954,-73.566209,28,,
T,31/12/2017 21:49,45.513735,-73.565962,29,,
T,31/12/2017 21:49,45.514436,-73.565732,28,,
T,31/12/2017 21:49,45.515164,-73.565492,29,,
T,31/12/2017 21:50,45.515726,-73.565304,29,,
T,31/12/2017 21:50,45.516318,-73.565118,30,,
T,31/12/2017 21:50,45.516968,-73.56466,30,,
T,31/12/2017 21:50,45.516355,-73.563276,30,,
T,31/12/2017 21:51,45.515698,-73.561878,31,,
T,31/12/2017 21:51,45.51516,-73.56123,31,,
T,31/12/2017 21:51,45.514493,-73.561856,32,,
T,31/12/2017 21:51,45.513713,-73.562546,32,,
T,31/12/2017 21:51,45.513551,-73.562689,31,,
T,31/12/2017 21:52,45.513549,-73.562954,32,,
T,31/12/2017 21:52,45.513918,-73.563794,32,,
T,31/12/2017 21:52,45.513929,-73.564289,30,,
T,31/12/2017 21:52,45.513619,-73.564008,30,,
T,31/12/2017 21:52,45.513468,-73.564303,30,,
T,31/12/2017 21:53,45.51343,-73.564749,29,,
T,31/12/2017 21:53,45.51308,-73.565241,28,,
T,31/12/2017 21:53,45.513336,-73.56579,28,,
T,31/12/2017 21:54,45.513327,-73.566093,28,,
T,31/12/2017 21:54,45.512831,-73.566349,28,,
T,31/12/2017 21:54,45.512998,-73.566725,28,,
T,31/12/2017 21:54,45.513263,-73.567294,31,,
T,31/12/2017 21:54,45.513531,-73.56788,40,,
T,31/12/2017 21:55,45.513858,-73.568628,50,,
T,31/12/2017 21:55,45.514151,-73.569228,51,,
