typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:41,45.509064,-73.561344,33.3,,
T,31/12/2017 21:41,45.50929,-73.561136,32.3,,
T,31/12/2017 21:41,45.509628,-73.560814,30.3,,
T,31/12/2017 21:41,45.510018,-73.560491,31.3,,
T,31/12/2017 21:41,45.510319,-73.560204,32.3,,
T,31/12/2017 21:41,45.510652,-73.559943,31.3,,
T,31/12/2017 21:41,45.510953,-73.559698,33.3,,
T,31/12/2017 21:41,45.511098,-73.559592,32.3,,
T,31/12/2017 21:41,45.511107,-73.559458,33.3,,
T,31/12/2017 21:41,45.511036,-73.559274,31.3,,
T,31/12/2017 21:41,45.510943,-73.559098,27.3,,
T,31/12/2017 21:41,45.510833,-73.558876,23.3,,
T,31/12/2017 21:41,45.510768,-73.558639,20.3,,
T,31/12/2017 21:41,45.510687,-73.558461,21.3,,
T,31/12/2017 21:42,45.510647,-73.55836,21.3,,
T,31/12/2017 21:42,45.510622,-73.558241,21.3,,
T,31/12/2017 21:42,45.510521,-73.55801,21.3,,
T,31/12/2017 21:42,45.510385,-73.557676,21.3,,
T,31/12/2017 21:42,45.510235,-73.557372,20.3,,
T,31/12/2017 21:42,45.510173,-73.557308,21.3,,
T,31/12/2017 21:42,45.510107,-73.557226,20.3,,
T,31/12/2017 21:42,45.510062,-73.557122,20.3,,
T,31/12/2017 21:43,45.50985,-73.557139,23.3,,
T,31/12/2017 21:43,45.509704,-73.557208,23.3,,
T,31/12/2017 21:43,45.509632,-73.557232,27.3,,
T,31/12/2017 21:43,45.509331,-73.557419,27.3,,
T,31/12/2017 21:43,45.508973,-73.557602,27.3,,
T,31/12/2017 21:43,45.508681,-73.557793,25.3,,
T,31/12/2017 21:43,45.508434,-73.557954,23.3,,
T,31/12/2017 21:43,45.508031,-73.558239,21.3,,
T,31/12/2017 21:44,45.507673,-73.558614,19.3,,
T,31/12/2017 21:44,45.507589,-73.55874,19.3,,
T,31/12/2017 21:44,45.507646,-73.558985,19.3,,
T,31/12/2017 21:44,45.507786,-73.559279,19.3,,
T,31/12/2017 21:44,45.507947,-73.559679,18.3,,
T,31/12/2017 21:44,45.508074,-73.560064,17.3,,
T,31/12/2017 21:44,45.508199,-73.560276,18.3,,
T,31/12/2017 21:44,45.508282,-73.560461,17.3,,
T,31/12/2017 21:44,45.508399,-73.560731,17.3,,
T,31/12/2017 21:44,45.508505,-73.560986,17.3,,
T,31/12/2017 21:45,45.508516,-73.561083,18.3,,
T,31/12/2017 21:45,45.508594,-73.561233,19.3,,
T,31/12/2017 21:45,45.508722,-73.561522,18.3,,
T,31/12/2017 21:45,45.508883,-73.561797,20.3,,
T,31/12/2017 21:45,45.509099,-73.56221,18.3,,
T,31/12/2017 21:45,45.50931,-73.56271,18.3,,
T,31/12/2017 21:45,45.509472,-73.563092,20.3,,
T,31/12/2017 21:45,45.509638,-73.563399,21.3,,
T,31/12/2017 21:45,45.509745,-73.563579,19.3,,
T,31/12/2017 21:45,45.509695,-73.563678,16.3,,
T,31/12/2017 21:45,45.50981,-73.563909,16.3,,
T,31/12/2017 21:46,45.509983,-73.564243,17.3,,
T,31/12/2017 21:46,45.510196,-73.56462,16.3,,
T,31/12/2017 21:46,45.510331,-73.564896,17.3,,
T,31/12/2017 21:46,45.510397,-73.565039,18.3,,
T,31/12/2017 21:46,45.510418,-73.56511,22.3,,
T,31/12/2017 21:46,45.510611,-73.565492,20.3,,
T,31/12/2017 21:46,45.510842,-73.565908,20.3,,
T,31/12/2017 21:46,45.511047,-73.566322,21.3,,
T,31/12/2017 21:46,45.511193,-73.566698,21.3,,
T,31/12/2017 21:46,45.511461,-73.567279,21.3,,
T,31/12/2017 21:46,45.511715,-73.567784,22.3,,
T,31/12/2017 21:47,45.51193,-73.568242,24.3,,
T,31/12/2017 21:47,45.512161,-73.568738,28.3,,
T,31/12/2017 21:47,45.512313,-73.569034,30.3,,
T,31/12/2017 21:47,45.512384,-73.569206,33.3,,
T,31/12/2017 21:47,45.512376,-73.569302,34.3,,
T,31/12/2017 21:47,45.512548,-73.569426,35.3,,
T,31/12/2017 21:47,45.512778,-73.569301,37.3,,
T,31/12/2017 21:47,45.512913,-73.569213,37.3,,
T,31/12/2017 21:47,45.512909,-73.56906,40.3,,
T,31/12/2017 21:48,45.512809,-73.568814,41.3,,
T,31/12/2017 21:48,45.512683,-73.568709,45.3,,
T,31/12/2017 21:48,45.512575,-73.568564,49.3,,
T,31/12/2017 21:48,45.512478,-73.568237,47.3,,
T,31/12/2017 21:48,45.512405,-73.568035,43.3,,
T,31/12/2017 21:48,45.512279,-73.567741,43.3,,
T,31/12/2017 21:48,45.512213,-73.567518,38.3,,
T,31/12/2017 21:48,45.512149,-73.567351,39.3,,
T,31/12/2017 21:48,45.512093,-73.56723,38.3,,
T,31/12/2017 21:48,45.511961,-73.566974,32.3,,
T,31/12/2017 21:48,45.511893,-73.566824,28.3,,
T,31/12/2017 21:48,45.511867,-73.566709,27.3,,
T,31/12/2017 21:49,45.511996,-73.566509,26.3,,
T,31/12/2017 21:49,45.512259,-73.566421,25.3,,
T,31/12/2017 21:49,45.512506,-73.566357,25.3,,
T,31/12/2017 21:49,45.512795,-73.566254,24.3,,
T,31/12/2017 21:49,45.512997,-73.566184,24.3,,
T,31/12/2017 21:49,45.513331,-73.566093,24.3,,
T,31/12/2017 21:49,45.513639,-73.565987,23.3,,
T,31/12/2017 21:49,45.51399,-73.565884,23.3,,
T,31/12/2017 21:49,45.514325,-73.565778,23.3,,
T,31/12/2017 21:49,45.514712,-73.565653,24.3,,
T,31/12/2017 21:49,45.515004,-73.565544,24.3,,
T,31/12/2017 21:49,45.515257,-73.565486,26.3,,
T,31/12/2017 21:49,45.515542,-73.565395,27.3,,
T,31/12/2017 21:49,45.515721,-73.565331,28.3,,
T,31/12/2017 21:50,45.515797,-73.565289,21.3,,
T,31/12/2017 21:50,45.51602,-73.565229,22.3,,
T,31/12/2017 21:50,45.516309,-73.565128,22.3,,
T,31/12/2017 21:50,45.516677,-73.564994,25.3,,
T,31/12/2017 21:50,45.516939,-73.564838,27.3,,
T,31/12/2017 21:50,45.516797,-73.564366,26.3,,
T,31/12/2017 21:50,45.516561,-73.563813,25.3,,
T,31/12/2017 21:50,45.516257,-73.563118,24.3,,
T,31/12/2017 21:50,45.515918,-73.5624,26.3,,
T,31/12/2017 21:51,45.515658,-73.561887,26.3,,
T,31/12/2017 21:51,45.515375,-73.561382,28.3,,
T,31/12/2017 21:51,45.515155,-73.5613,29.3,,
T,31/12/2017 21:51,45.514861,-73.561601,30.3,,
T,31/12/2017 21:51,45.514681,-73.561741,28.3,,
T,31/12/2017 21:51,45.514347,-73.562041,28.3,,
T,31/12/2017 21:51,45.514034,-73.562295,28.3,,
T,31/12/2017 21:51,45.513741,-73.562584,31.3,,
T,31/12/2017 21:51,45.513593,-73.56269,28.3,,
T,31/12/2017 21:51,45.513615,-73.562788,28.3,,
T,31/12/2017 21:51,45.51354,-73.56292,27.3,,
T,31/12/2017 21:52,45.513682,-73.563243,26.3,,
T,31/12/2017 21:52,45.513833,-73.563574,25.3,,
T,31/12/2017 21:52,45.513957,-73.563857,24.3,,
T,31/12/2017 21:52,45.514073,-73.56409,22.3,,
T,31/12/2017 21:52,45.514038,-73.564181,23.3,,
T,31/12/2017 21:52,45.513977,-73.56426,23.3,,
T,31/12/2017 21:52,45.513888,-73.56433,25.3,,
T,31/12/2017 21:52,45.513748,-73.564365,27.3,,
T,31/12/2017 21:52,45.513661,-73.564132,27.3,,
T,31/12/2017 21:52,45.513573,-73.564012,27.3,,
T,31/12/2017 21:52,45.513433,-73.564096,26.3,,
T,31/12/2017 21:52,45.513505,-73.564379,27.3,,
T,31/12/2017 21:52,45.513561,-73.564539,27.3,,
T,31/12/2017 21:53,45.513436,-73.564733,26.3,,
T,31/12/2017 21:53,45.513178,-73.564923,24.3,,
T,31/12/2017 21:53,45.513051,-73.565064,25.3,,
T,31/12/2017 21:53,45.513184,-73.565422,25.3,,
T,31/12/2017 21:53,45.513306,-73.565735,26.3,,
T,31/12/2017 21:53,45.513361,-73.565846,27.3,,
T,31/12/2017 21:54,45.513397,-73.565923,31.3,,
T,31/12/2017 21:54,45.513286,-73.566154,29.3,,
T,31/12/2017 21:54,45.512996,-73.56626,29.3,,
T,31/12/2017 21:54,45.512902,-73.566397,27.3,,
T,31/12/2017 21:54,45.512923,-73.566495,28.3,,
T,31/12/2017 21:54,45.513017,-73.566683,27.3,,
T,31/12/2017 21:54,45.513104,-73.566875,25.3,,
T,31/12/2017 21:54,45.513195,-73.567093,26.3,,
T,31/12/2017 21:54,45.513281,-73.567267,28.3,,
T,31/12/2017 21:54,45.51341,-73.567531,29.3,,
T,31/12/2017 21:54,45.513545,-73.56781,31.3,,
T,31/12/2017 21:54,45.513712,-73.568127,30.3,,
T,31/12/2017 21:55,45.513851,-73.568563,33.3,,
T,31/12/2017 21:55,45.513924,-73.568647,36.3,,
T,31/12/2017 21:55,45.513941,-73.568752,42.3,,
T,31/12/2017 21:55,45.514028,-73.568963,43.3,,
T,31/12/2017 21:55,45.514206,-73.569308,44.3,,
T,31/12/2017 21:55,45.514425,-73.569723,44.3,,
T,31/12/2017 21:55,45.514604,-73.570063,43.3,,
T,31/12/2017 21:55,45.514789,-73.570431,42.3,,
T,31/12/2017 21:55,45.514998,-73.5708,42.3,,
T,31/12/2017 21:55,45.515162,-73.571115,42.3,,
