typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 22:10,45.52587,-73.559435,45,,
T,31/12/2017 22:10,45.525409,-73.558458,49,,
T,31/12/2017 22:10,45.524971,-73.557372,42,,
T,31/12/2017 22:10,45.525221,-73.556343,37,,
T,31/12/2017 22:10,45.525737,-73.555534,36,,
T,31/12/2017 22:10,45.525481,-73.554048,33,,
T,31/12/2017 22:11,45.524977,-73.552296,37,,
T,31/12/2017 22:11,45.524333,-73.550386,41,,
T,31/12/2017 22:11,45.523603,-73.548825,47,,
T,31/12/2017 22:11,45.522871,-73.547249,53,,
T,31/12/2017 22:11,45.522439,-73.54543,57,,
T,31/12/2017 22:11,45.522104,-73.543574,62,,
T,31/12/2017 22:12,45.52178,-73.541737,62,,
T,31/12/2017 22:12,45.521413,-73.539705,54,,
T,31/12/2017 22:12,45.521006,-73.537444,47,,
T,31/12/2017 22:12,45.520701,-73.535225,42,,
T,31/12/2017 22:12,45.520818,-73.533052,42,,
T,31/12/2017 22:12,45.521017,-73.530665,42,,
T,31/12/2017 22:13,45.52121,-73.52838,47,,
T,31/12/2017 22:13,45.521367,-73.526433,51,,
T,31/12/2017 22:13,45.521536,-73.524424,48,,
T,31/12/2017 22:13,45.521753,-73.522062,40,,
T,31/12/2017 22:13,45.521951,-73.519711,33,,
T,31/12/2017 22:13,45.521851,-73.517863,29,,
T,31/12/2017 22:14,45.522226,-73.517581,29,,
T,31/12/2017 22:14,45.522252,-73.518113,27,,
T,31/12/2017 22:14,45.522054,-73.519157,30,,
T,31/12/2017 22:14,45.521871,-73.520715,37,,
T,31/12/2017 22:14,45.521718,-73.522465,45,,
T,31/12/2017 22:14,45.521533,-73.524461,51,,
T,31/12/2017 22:15,45.521365,-73.526458,58,,
T,31/12/2017 22:15,45.521204,-73.528458,47,,
T,31/12/2017 22:15,45.521012,-73.530724,41,,
T,31/12/2017 22:15,45.520811,-73.533135,43,,
T,31/12/2017 22:15,45.520762,-73.535373,39,,
T,31/12/2017 22:15,45.52104,-73.537633,42,,
T,31/12/2017 22:16,45.521425,-73.539772,49,,
T,31/12/2017 22:16,45.521786,-73.541772,54,,
T,31/12/2017 22:16,45.522149,-73.543831,60,,
T,31/12/2017 22:16,45.52256,-73.546093,58,,
T,31/12/2017 22:16,45.523281,-73.548139,49,,
T,31/12/2017 22:16,45.524161,-73.550017,38,,
T,31/12/2017 22:17,45.524829,-73.551739,32,,
