typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:53,45.499225,-73.608365,172,,
T,31/12/2017 20:53,45.49938,-73.608212,173,,
T,31/12/2017 20:53,45.499605,-73.607829,175,,
T,31/12/2017 20:53,45.499914,-73.607343,178,,
T,31/12/2017 20:53,45.500234,-73.60715,181,,
T,31/12/2017 20:54,45.500426,-73.607592,181,,
T,31/12/2017 20:54,45.500459,-73.607932,181,,
T,31/12/2017 20:54,45.500208,-73.608233,179,,
T,31/12/2017 20:54,45.500465,-73.608423,178,,
T,31/12/2017 20:54,45.500772,-73.608315,179,,
T,31/12/2017 20:55,45.500958,-73.608531,180,,
T,31/12/2017 20:55,45.501103,-73.60896,179,,
T,31/12/2017 20:55,45.501364,-73.609076,179,,
T,31/12/2017 20:55,45.501678,-73.608934,182,,
T,31/12/2017 20:55,45.501599,-73.60855,183,,
T,31/12/2017 20:56,45.501441,-73.607953,183,,
T,31/12/2017 20:56,45.501876,-73.60793,186,,
T,31/12/2017 20:56,45.50205,-73.607673,188,,
T,31/12/2017 20:56,45.502214,-73.607181,189,,
T,31/12/2017 20:56,45.502544,-73.606947,191,,
T,31/12/2017 20:57,45.502555,-73.606313,192,,
T,31/12/2017 20:57,45.502645,-73.605829,193,,
T,31/12/2017 20:57,45.50245,-73.605447,193,,
T,31/12/2017 20:57,45.502138,-73.605354,192,,
T,31/12/2017 20:57,45.50218,-73.605105,191,,
T,31/12/2017 20:58,45.502623,-73.604698,193,,
T,31/12/2017 20:58,45.502815,-73.604287,194,,
T,31/12/2017 20:58,45.502743,-73.603872,194,,
T,31/12/2017 20:58,45.502788,-73.603297,195,,
T,31/12/2017 20:58,45.502633,-73.603152,194,,
T,31/12/2017 20:59,45.502646,-73.602819,194,,
T,31/12/2017 20:59,45.50273,-73.602539,195,,
T,31/12/2017 20:59,45.502687,-73.602132,196,,
T,31/12/2017 20:59,45.502508,-73.601816,197,,
T,31/12/2017 20:59,45.5023,-73.601441,199,,
