 88.2716049383, 86.941580756, 88.8888888889, 86.2745098039, 88.4615384615, 89.7637795276, 89.3805309735, 90.1265822785, 89.014084507, 89.6825396825
,, 88.3076923077, 88.2716049383, 87.0967741935,, 84.0989399293,, 86.9822485207, 93.5185185185
 74.7787610619, 80.4964539007, 76.9547325103, 72.8155339806, 80.0, 78.0575539568, 76.5625, 81.3559322034, 77.3076923077, 84.2105263158
 88.253968254, 88.2911392405, 88.178913738, 89.7727272727,, 90.0262467192, 89.4886363636, 90.2116402116, 91.3043478261, 92.4944812362
 87.573964497, 79.5053003534, 71.5639810427, 69.587628866, 75.0, 76.1316872428, 73.9910313901, 75.7085020243, 73.4234234234, 83.8526912181
 84.9765258216, 84.5410628019, 84.331797235, 85.3773584906, 85.5263157895, 84.3601895735, 84.8341232227, 85.8407079646, 86.1904761905, 84.5410628019
 89.5833333333, 89.928057554, 90.6666666667, 88.4057971014, 88.9763779528, 89.4039735099, 88.8111888112, 88.5135135135, 90.3614457831,
 94.9275362319, 95.4621848739, 94.7467166979, 95.126705653, 95.3301127214, 94.6983546618, 94.8766603416, 95.2919020716, 94.9248120301, 95.2296819788
 78.1350482315, 77.7049180328, 78.073089701, 60.6382978723, 79.8165137615, 75.5020080321, 74.358974359, 79.6774193548, 77.0114942529, 78.7581699346
 91.4807302231, 91.6512059369, 91.6030534351, 91.1111111111, 91.9385796545, 91.5915915916, 89.4601542416, 90.6976744186, 91.6363636364, 91.3696060038
 82.1052631579, 87.2340425532, 80.1619433198, 80.4444444444, 81.0909090909, 79.3388429752, 79.6680497925, 89.3827160494, 82.7309236948, 81.5217391304
 63.025210084, 73.6526946108, 78.3505154639, 77.2277227723, 80.9302325581, 73.595505618, 56.4356435644, 74.5098039216, 72.5490196078, 76.0736196319
