typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:52,45.548409,-73.636202,48,,
T,01/01/2018 2:52,45.547493,-73.637074,47.4,,
T,01/01/2018 2:52,45.546587,-73.637828,47.1,,
T,01/01/2018 2:52,45.545905,-73.638416,46.9,,
T,01/01/2018 2:52,45.54507,-73.639144,47,,
T,01/01/2018 2:52,45.54428,-73.639836,47.1,,
T,01/01/2018 2:52,45.543434,-73.640508,46.9,,
T,01/01/2018 2:52,45.542706,-73.640997,46.8,,
T,01/01/2018 2:52,45.541817,-73.641563,46,,
T,01/01/2018 2:52,45.541108,-73.642015,45.4,,
T,01/01/2018 2:52,45.540392,-73.642464,44.7,,
T,01/01/2018 2:52,45.539637,-73.642921,44.2,,
T,01/01/2018 2:52,45.538891,-73.643375,43.7,,
T,01/01/2018 2:53,45.538159,-73.643861,43.8,,
T,01/01/2018 2:53,45.537424,-73.644342,43.8,,
T,01/01/2018 2:53,45.536653,-73.644849,43.5,,
T,01/01/2018 2:53,45.535706,-73.645462,42.7,,
T,01/01/2018 2:53,45.534917,-73.645948,42.2,,
T,01/01/2018 2:53,45.534156,-73.646452,42.6,,
T,01/01/2018 2:53,45.533263,-73.647093,43.6,,
T,01/01/2018 2:53,45.532399,-73.647704,43.5,,
T,01/01/2018 2:53,45.53148,-73.64832,43,,
T,01/01/2018 2:53,45.53074,-73.648805,42.9,,
T,01/01/2018 2:53,45.53003,-73.649298,43.2,,
T,01/01/2018 2:53,45.529204,-73.650044,44.7,,
T,01/01/2018 2:53,45.528572,-73.65071,44.6,,
T,01/01/2018 2:53,45.527921,-73.651332,44.5,,
T,01/01/2018 2:54,45.527053,-73.65182,44.3,,
T,01/01/2018 2:54,45.526078,-73.652045,44.6,,
T,01/01/2018 2:54,45.525296,-73.652189,44.4,,
T,01/01/2018 2:54,45.524368,-73.652493,44.4,,
T,01/01/2018 2:54,45.523565,-73.652875,44.5,,
T,01/01/2018 2:54,45.522587,-73.653412,44.8,,
T,01/01/2018 2:54,45.521721,-73.653952,45.1,,
T,01/01/2018 2:54,45.521137,-73.65432,45.6,,
T,01/01/2018 2:54,45.520581,-73.654678,46.1,,
T,01/01/2018 2:54,45.519819,-73.655155,46.7,,
T,01/01/2018 2:54,45.519147,-73.655583,46.5,,
T,01/01/2018 2:54,45.518255,-73.656167,45.4,,
T,01/01/2018 2:54,45.517561,-73.656624,44.6,,
T,01/01/2018 2:55,45.516735,-73.657187,44.2,,
T,01/01/2018 2:55,45.515901,-73.657746,43.9,,
T,01/01/2018 2:55,45.515249,-73.658193,43.9,,
T,01/01/2018 2:55,45.51461,-73.658612,43.9,,
T,01/01/2018 2:55,45.513802,-73.659125,43.5,,
T,01/01/2018 2:55,45.513169,-73.65953,43.3,,
T,01/01/2018 2:55,45.512524,-73.65993,43,,
T,01/01/2018 2:55,45.511885,-73.66034,42.8,,
T,01/01/2018 2:55,45.511064,-73.660869,42.6,,
T,01/01/2018 2:55,45.510336,-73.66134,42.8,,
T,01/01/2018 2:55,45.509544,-73.661856,43.7,,
T,01/01/2018 2:55,45.509007,-73.6622,44.1,,
T,01/01/2018 2:55,45.508488,-73.662525,44.1,,
T,01/01/2018 2:55,45.507954,-73.662875,44.1,,
T,01/01/2018 2:56,45.507227,-73.663292,44.1,,
T,01/01/2018 2:56,45.506648,-73.66363,44.4,,
T,01/01/2018 2:56,45.506086,-73.663958,44.8,,
T,01/01/2018 2:56,45.505424,-73.664381,45,,
T,01/01/2018 2:56,45.504947,-73.664699,45.2,,
T,01/01/2018 2:56,45.504563,-73.665089,45.3,,
T,01/01/2018 2:56,45.50416,-73.665613,45.1,,
T,01/01/2018 2:56,45.503788,-73.665811,44.8,,
T,01/01/2018 2:56,45.503379,-73.665816,44.2,,
T,01/01/2018 2:56,45.502991,-73.665648,43.8,,
T,01/01/2018 2:56,45.50265,-73.665154,44,,
T,01/01/2018 2:56,45.502459,-73.664642,44.3,,
T,01/01/2018 2:56,45.50218,-73.664238,44.6,,
T,01/01/2018 2:56,45.501692,-73.663787,44.5,,
T,01/01/2018 2:57,45.501134,-73.66327,44.4,,
T,01/01/2018 2:57,45.500674,-73.662791,44.2,,
T,01/01/2018 2:57,45.50027,-73.662321,44,,
T,01/01/2018 2:57,45.499984,-73.661966,43.7,,
T,01/01/2018 2:57,45.499669,-73.661579,43.4,,
T,01/01/2018 2:57,45.499302,-73.661037,43.1,,
T,01/01/2018 2:57,45.498782,-73.66025,42.7,,
T,01/01/2018 2:57,45.498104,-73.659148,43.4,,
T,01/01/2018 2:57,45.497572,-73.658301,43.9,,
T,01/01/2018 2:57,45.49694,-73.657322,44.3,,
T,01/01/2018 2:57,45.496333,-73.656338,43.7,,
T,01/01/2018 2:57,45.495835,-73.655557,43.2,,
T,01/01/2018 2:57,45.49522,-73.6546,42.8,,
