typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:41,45.509198,-73.56114,36,,
T,31/12/2017 21:41,45.509905,-73.560496,36,,
T,31/12/2017 21:41,45.510689,-73.559907,35,,
T,31/12/2017 21:41,45.511135,-73.559455,33,,
T,31/12/2017 21:41,45.510949,-73.559052,31,,
T,31/12/2017 21:41,45.51069,-73.558491,28,,
T,31/12/2017 21:42,45.510572,-73.558235,28,,
T,31/12/2017 21:42,45.510218,-73.557497,25,,
T,31/12/2017 21:42,45.510115,-73.557273,25,,
T,31/12/2017 21:43,45.509978,-73.557077,27,,
T,31/12/2017 21:43,45.509672,-73.557247,25,,
T,31/12/2017 21:43,45.508943,-73.55768,23,,
T,31/12/2017 21:43,45.508117,-73.55818,23,,
T,31/12/2017 21:44,45.507581,-73.558843,22,,
T,31/12/2017 21:44,45.507911,-73.559598,22,,
T,31/12/2017 21:44,45.508251,-73.560376,28,,
T,31/12/2017 21:44,45.508534,-73.560989,29,,
T,31/12/2017 21:45,45.508643,-73.561225,32,,
T,31/12/2017 21:45,45.50899,-73.56195,33,,
T,31/12/2017 21:45,45.509481,-73.562976,34,,
T,31/12/2017 21:45,45.509812,-73.563702,33,,
T,31/12/2017 21:46,45.510172,-73.564481,33,,
T,31/12/2017 21:46,45.510515,-73.565144,31,,
T,31/12/2017 21:46,45.510968,-73.566117,31,,
T,31/12/2017 21:46,45.511437,-73.567144,32,,
T,31/12/2017 21:47,45.511999,-73.568359,40,,
T,31/12/2017 21:47,45.512382,-73.56919,44,,
T,31/12/2017 21:47,45.512571,-73.56942,47,,
T,31/12/2017 21:47,45.512971,-73.569235,50,,
T,31/12/2017 21:48,45.512747,-73.568608,47,,
T,31/12/2017 21:48,45.512452,-73.567974,40,,
T,31/12/2017 21:48,45.51219,-73.567427,35,,
T,31/12/2017 21:48,45.511964,-73.566925,32,,
T,31/12/2017 21:48,45.511868,-73.566686,33,,
T,31/12/2017 21:49,45.512526,-73.566344,32,,
T,31/12/2017 21:49,45.513152,-73.566148,34,,
T,31/12/2017 21:49,45.513873,-73.565917,33,,
T,31/12/2017 21:49,45.514584,-73.565684,31,,
T,31/12/2017 21:49,45.515371,-73.565425,31,,
T,31/12/2017 21:50,45.515819,-73.565271,29,,
T,31/12/2017 21:50,45.516434,-73.565082,29,,
T,31/12/2017 21:50,45.51698,-73.564686,31,,
T,31/12/2017 21:50,45.516412,-73.5634,31,,
T,31/12/2017 21:51,45.515754,-73.561996,32,,
T,31/12/2017 21:51,45.515201,-73.561191,33,,
T,31/12/2017 21:51,45.514633,-73.561725,33,,
T,31/12/2017 21:51,45.513868,-73.56241,37,,
T,31/12/2017 21:51,45.513467,-73.562763,34,,
T,31/12/2017 21:52,45.513856,-73.563655,31,,
T,31/12/2017 21:52,45.514062,-73.56415,30,,
T,31/12/2017 21:52,45.513693,-73.564234,30,,
T,31/12/2017 21:52,45.513418,-73.564151,33,,
T,31/12/2017 21:52,45.513532,-73.564612,31,,
T,31/12/2017 21:53,45.513079,-73.565083,31,,
T,31/12/2017 21:53,45.513348,-73.565744,31,,
T,31/12/2017 21:54,45.513429,-73.565993,33,,
T,31/12/2017 21:54,45.512886,-73.56623,32,,
T,31/12/2017 21:54,45.512998,-73.566725,32,,
T,31/12/2017 21:54,45.513229,-73.567222,30,,
T,31/12/2017 21:54,45.513566,-73.56796,38,,
T,31/12/2017 21:55,45.513885,-73.568689,43,,
T,31/12/2017 21:55,45.513992,-73.568915,44,,
T,31/12/2017 21:55,45.514435,-73.569789,41,,
T,31/12/2017 21:55,45.514909,-73.570724,43,,
T,31/12/2017 21:55,45.515211,-73.57132,45,,
T,31/12/2017 21:56,45.515543,-73.57207,45,,
T,31/12/2017 21:56,45.515979,-73.573012,45,,
T,31/12/2017 21:56,45.516353,-73.573804,48,,
T,31/12/2017 21:56,45.516245,-73.574099,48,,
T,31/12/2017 21:56,45.515973,-73.574332,50,,
T,31/12/2017 21:57,45.515772,-73.573929,48,,
T,31/12/2017 22:00,45.515657,-73.573679,59,,
T,31/12/2017 22:00,45.515342,-73.572993,56,,
T,31/12/2017 22:00,45.515032,-73.572318,56,,
T,31/12/2017 22:01,45.51481,-73.571793,58,,
T,31/12/2017 22:01,45.514519,-73.57115,56,,
T,31/12/2017 22:01,45.514137,-73.570318,57,,
T,31/12/2017 22:01,45.51377,-73.569519,57,,
T,31/12/2017 22:02,45.513588,-73.569124,46,,
T,31/12/2017 22:03,45.514332,-73.568617,47,,
T,31/12/2017 22:03,45.514524,-73.568529,46,,
T,31/12/2017 22:04,45.515362,-73.568152,47,,
T,31/12/2017 22:04,45.515836,-73.567934,54,,
T,31/12/2017 22:04,45.516746,-73.567543,54,,
T,31/12/2017 22:05,45.517695,-73.567102,51,,
T,31/12/2017 22:05,45.517936,-73.566998,47,,
T,31/12/2017 22:05,45.518648,-73.566666,47,,
T,31/12/2017 22:05,45.519095,-73.566463,47,,
T,31/12/2017 22:05,45.520072,-73.566027,48,,
T,31/12/2017 22:06,45.521338,-73.565572,49,,
T,31/12/2017 22:06,45.522342,-73.565535,52,,
T,31/12/2017 22:06,45.522546,-73.565523,56,,
T,31/12/2017 22:07,45.523579,-73.565294,55,,
T,31/12/2017 22:07,45.52481,-73.564908,50,,
T,31/12/2017 22:07,45.525285,-73.564761,51,,
T,31/12/2017 22:07,45.526283,-73.56444,49,,
T,31/12/2017 22:08,45.527194,-73.56416,46,,
T,31/12/2017 22:08,45.52787,-73.563731,44,,
T,31/12/2017 22:08,45.527388,-73.562709,41,,
T,31/12/2017 22:08,45.527174,-73.562255,38,,
T,31/12/2017 22:08,45.527048,-73.561987,36,,
T,31/12/2017 22:09,45.526704,-73.561256,32,,
T,31/12/2017 22:09,45.526578,-73.560985,36,,
T,31/12/2017 22:09,45.526286,-73.560347,46,,
