typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:52,45.545774,-73.638619,45,,
T,01/01/2018 2:52,45.544131,-73.639984,44,,
T,01/01/2018 2:52,45.542363,-73.641245,44,,
T,01/01/2018 2:52,45.540589,-73.642375,44,,
T,01/01/2018 2:52,45.538739,-73.643552,44,,
T,01/01/2018 2:53,45.536857,-73.644713,44,,
T,01/01/2018 2:53,45.534945,-73.645961,43,,
T,01/01/2018 2:53,45.533104,-73.647208,43,,
T,01/01/2018 2:53,45.531296,-73.648414,43,,
T,01/01/2018 2:53,45.529524,-73.649693,43,,
T,01/01/2018 2:53,45.527891,-73.651292,43,,
T,01/01/2018 2:54,45.526057,-73.65202,44,,
T,01/01/2018 2:54,45.524185,-73.65256,45,,
T,01/01/2018 2:54,45.522247,-73.653647,45,,
T,01/01/2018 2:54,45.520726,-73.654547,45,,
T,01/01/2018 2:54,45.519148,-73.655549,45,,
T,01/01/2018 2:54,45.5174,-73.656789,45,,
T,01/01/2018 2:55,45.515734,-73.657872,44,,
T,01/01/2018 2:55,45.514137,-73.658916,44,,
T,01/01/2018 2:55,45.512535,-73.659921,43,,
T,01/01/2018 2:55,45.510888,-73.660976,43,,
T,01/01/2018 2:55,45.50925,-73.662026,43,,
T,01/01/2018 2:55,45.507922,-73.662813,43,,
T,01/01/2018 2:56,45.506483,-73.663712,43,,
T,01/01/2018 2:56,45.505178,-73.664558,43,,
T,01/01/2018 2:56,45.504239,-73.665559,43,,
T,01/01/2018 2:56,45.503268,-73.665798,43,,
T,01/01/2018 2:56,45.502551,-73.664895,44,,
T,01/01/2018 2:56,45.501793,-73.663896,45,,
T,01/01/2018 2:57,45.50067,-73.662758,46,,
T,01/01/2018 2:57,45.499831,-73.661845,46,,
T,01/01/2018 2:57,45.498923,-73.660425,45,,
T,01/01/2018 2:57,45.497587,-73.65824,46,,
T,01/01/2018 2:57,45.496354,-73.656299,47,,
T,01/01/2018 2:58,45.495106,-73.654366,48,,
T,01/01/2018 2:58,45.493845,-73.652228,49,,
T,01/01/2018 2:58,45.49274,-73.650001,50,,
T,01/01/2018 2:58,45.491802,-73.647783,50,,
T,01/01/2018 2:58,45.490827,-73.645352,50,,
T,01/01/2018 2:58,45.489765,-73.642989,51,,
T,01/01/2018 2:59,45.488663,-73.640564,52,,
T,01/01/2018 2:59,45.487619,-73.638222,54,,
T,01/01/2018 2:59,45.486646,-73.636075,56,,
T,01/01/2018 2:59,45.485663,-73.63393,58,,
T,01/01/2018 2:59,45.48462,-73.631586,61,,
T,01/01/2018 2:59,45.483638,-73.629381,68,,
T,01/01/2018 3:00,45.482588,-73.626984,73,,
T,01/01/2018 3:00,45.481606,-73.624782,76,,
T,01/01/2018 3:00,45.480793,-73.622939,82,,
T,01/01/2018 3:00,45.479671,-73.621082,88,,
T,01/01/2018 3:00,45.478087,-73.619598,90,,
T,01/01/2018 3:00,45.476601,-73.617733,87,,
T,01/01/2018 3:01,45.475536,-73.615781,80,,
T,01/01/2018 3:01,45.474392,-73.613428,73,,
T,01/01/2018 3:01,45.473547,-73.61154,64,,
T,01/01/2018 3:01,45.472642,-73.609545,56,,
T,01/01/2018 3:01,45.471734,-73.607516,50,,
T,01/01/2018 3:01,45.470883,-73.605614,46,,
T,01/01/2018 3:02,45.469983,-73.603509,41,,
T,01/01/2018 3:02,45.469453,-73.601451,34,,
T,01/01/2018 3:02,45.469701,-73.599518,28,,
T,01/01/2018 3:02,45.470378,-73.59808,23,,
T,01/01/2018 3:02,45.471382,-73.597018,25,,
T,01/01/2018 3:02,45.472616,-73.596385,30,,
T,01/01/2018 3:03,45.474034,-73.595823,32,,
T,01/01/2018 3:03,45.475655,-73.595197,35,,
T,01/01/2018 3:03,45.477258,-73.594391,35,,
T,01/01/2018 3:03,45.478746,-73.592832,34,,
T,01/01/2018 3:03,45.47998,-73.590959,33,,
T,01/01/2018 3:03,45.481137,-73.58907,33,,
T,01/01/2018 3:04,45.482347,-73.587189,37,,
T,01/01/2018 3:04,45.483594,-73.585257,41,,
T,01/01/2018 3:04,45.484781,-73.583326,43,,
T,01/01/2018 3:04,45.485871,-73.581564,42,,
T,01/01/2018 3:04,45.486847,-73.58005,35,,
T,01/01/2018 3:04,45.487894,-73.579252,32,,
T,01/01/2018 3:05,45.488882,-73.577985,39,,
T,01/01/2018 3:05,45.48977,-73.576989,47,,
T,01/01/2018 3:05,45.490683,-73.577103,51,,
T,01/01/2018 3:06,45.491021,-73.577407,49,,
T,01/01/2018 3:06,45.491563,-73.577062,49,,
T,01/01/2018 3:06,45.492002,-73.57666,47,,
T,01/01/2018 3:07,45.492585,-73.576105,46,,
T,01/01/2018 3:07,45.493243,-73.575477,44,,
T,01/01/2018 3:08,45.493706,-73.575044,42,,
T,01/01/2018 3:08,45.493556,-73.574445,42,,
T,01/01/2018 3:08,45.492988,-73.573255,36,,
T,01/01/2018 3:09,45.492632,-73.572488,27,,
T,01/01/2018 3:09,45.492067,-73.571324,24,,
T,01/01/2018 3:09,45.491427,-73.569976,16,,
T,01/01/2018 3:09,45.490859,-73.568784,15,,
T,01/01/2018 3:10,45.490367,-73.567758,16,,
T,01/01/2018 3:10,45.490221,-73.567443,18,,
T,01/01/2018 3:10,45.490252,-73.567079,18,,
T,01/01/2018 3:14,45.490416,-73.566934,19,,
T,01/01/2018 3:14,45.490417,-73.566934,19,,
