type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 1:27,45.49250521,-73.56377628,136.2,,
T,01/01/2018 1:27,45.49250521,-73.56377628,136.2,,
T,01/01/2018 1:27,45.49284498,-73.56394833,141.2,,
T,01/01/2018 1:27,45.49288232,-73.56391296,137.2,,
T,01/01/2018 1:27,45.49291352,-73.56383153,138.2,,
T,01/01/2018 1:27,45.49290165,-73.56374046,138.2,,
T,01/01/2018 1:29,45.49286929,-73.56362101,136.2,,
T,01/01/2018 1:29,45.49286805,-73.56354765,135.2,,
T,01/01/2018 1:29,45.49280358,-73.56343573,126.2,,
T,01/01/2018 1:31,45.49287251,-73.56339293,111.2,,
T,01/01/2018 1:36,45.4929182,-73.56348844,101.2,,
T,01/01/2018 1:36,45.4929654,-73.56358838,90.2,,
T,01/01/2018 1:37,45.4929437,-73.56370525,70.2,,
T,01/01/2018 1:37,45.49284277,-73.56377005,61.2,,
T,01/01/2018 1:38,45.4927148,-73.56388315,41.2,,
T,01/01/2018 1:38,45.49264514,-73.56394015,39.2,,
T,01/01/2018 1:49,45.49261285,-73.56404589,34.2,,
T,01/01/2018 1:49,45.49264107,-73.5642253,34.2,,
T,01/01/2018 1:49,45.49284023,-73.56455171,31.3,,
T,01/01/2018 1:49,45.49294153,-73.56477823,31.3,,
T,01/01/2018 1:49,45.49271988,-73.56506512,29.3,,
T,01/01/2018 1:49,45.49223142,-73.56545259,28.3,,
T,01/01/2018 1:49,45.49192865,-73.56569077,28.3,,
T,01/01/2018 1:49,45.49150374,-73.56608418,26.3,,
T,01/01/2018 1:49,45.4911579,-73.56637178,25.3,,
T,01/01/2018 1:49,45.49074939,-73.56669032,24.3,,
T,01/01/2018 1:49,45.49047571,-73.5669357,24.3,,
T,01/01/2018 1:49,45.49029675,-73.56710991,24.3,,
T,01/01/2018 1:50,45.49023746,-73.56717379,24.3,,
T,01/01/2018 1:50,45.49004502,-73.56733937,23.3,,
T,01/01/2018 1:50,45.48975898,-73.56757018,24.3,,
T,01/01/2018 1:50,45.48950332,-73.56776323,24.3,,
T,01/01/2018 1:50,45.48917539,-73.56804249,24.3,,
T,01/01/2018 1:50,45.48892705,-73.56822969,24.3,,
T,01/01/2018 1:50,45.48864457,-73.56841632,24.3,,
T,01/01/2018 1:50,45.48846664,-73.56851404,22.3,,
T,01/01/2018 1:50,45.48830037,-73.56860597,21.3,,
T,01/01/2018 1:50,45.48811336,-73.56871548,20.3,,
T,01/01/2018 1:50,45.48799079,-73.5687851,20.3,,
T,01/01/2018 1:51,45.48790475,-73.56884526,21.3,,
T,01/01/2018 1:51,45.48782906,-73.56888945,21.3,,
T,01/01/2018 1:51,45.4875827,-73.56906227,21.3,,
T,01/01/2018 1:51,45.48735704,-73.56920405,19.3,,
T,01/01/2018 1:51,45.48718398,-73.56931741,20.3,,
T,01/01/2018 1:51,45.486929,-73.56947957,19.3,,
T,01/01/2018 1:51,45.4866751,-73.56965748,16.3,,
T,01/01/2018 1:51,45.48646924,-73.56983466,17.3,,
T,01/01/2018 1:51,45.48628605,-73.56999671,18.3,,
T,01/01/2018 1:51,45.48596897,-73.57031691,19.3,,
T,01/01/2018 1:51,45.48574496,-73.57061673,19.3,,
T,01/01/2018 1:51,45.48546844,-73.57106781,19.3,,
T,01/01/2018 1:51,45.48524523,-73.57145261,18.3,,
T,01/01/2018 1:52,45.48500929,-73.57185255,17.3,,
T,01/01/2018 1:52,45.48468547,-73.5723654,16.3,,
T,01/01/2018 1:52,45.48442792,-73.57278391,17.3,,
T,01/01/2018 1:52,45.48411062,-73.573293,17.3,,
T,01/01/2018 1:52,45.48385878,-73.57370759,17.3,,
T,01/01/2018 1:52,45.48363755,-73.57406681,19.3,,
T,01/01/2018 1:52,45.48351287,-73.57428319,20.3,,
T,01/01/2018 1:52,45.48348057,-73.57434187,21.3,,
T,01/01/2018 1:52,45.48333162,-73.57458286,21.3,,
T,01/01/2018 1:52,45.48314457,-73.57489544,22.3,,
T,01/01/2018 1:53,45.48298782,-73.57514653,22.3,,
T,01/01/2018 1:53,45.48280897,-73.57544576,22.3,,
T,01/01/2018 1:53,45.48276006,-73.57553962,23.3,,
T,01/01/2018 1:53,45.48258425,-73.5758281,22.3,,
T,01/01/2018 1:53,45.48238702,-73.57614202,22.3,,
T,01/01/2018 1:53,45.48215937,-73.57650603,23.3,,
T,01/01/2018 1:53,45.48196124,-73.57682051,23.3,,
