typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 20:53,45.499185,-73.608139,172,,
T,31/12/2017 20:53,45.49934,-73.608281,172,,
T,31/12/2017 20:53,45.499548,-73.607925,174,,
T,31/12/2017 20:53,45.499888,-73.607381,177,,
T,31/12/2017 20:53,45.500204,-73.607077,180,,
T,31/12/2017 20:54,45.500344,-73.607398,181,,
T,31/12/2017 20:54,45.500528,-73.607831,180,,
T,31/12/2017 20:54,45.500371,-73.608018,179,,
T,31/12/2017 20:54,45.50023,-73.608361,178,,
T,31/12/2017 20:54,45.500575,-73.608405,178,,
T,31/12/2017 20:55,45.500866,-73.608397,179,,
T,31/12/2017 20:55,45.501101,-73.608952,179,,
T,31/12/2017 20:55,45.501307,-73.609085,179,,
T,31/12/2017 20:55,45.501618,-73.608973,181,,
T,31/12/2017 20:55,45.501622,-73.608598,183,,
T,31/12/2017 20:56,45.501394,-73.608124,183,,
T,31/12/2017 20:56,45.50168,-73.607939,184,,
T,31/12/2017 20:56,45.502015,-73.60793,187,,
T,31/12/2017 20:56,45.502087,-73.607378,188,,
T,31/12/2017 20:56,45.502318,-73.607076,190,,
T,31/12/2017 20:57,45.502537,-73.606773,191,,
T,31/12/2017 20:57,45.502559,-73.606205,192,,
T,31/12/2017 20:57,45.502644,-73.605786,192,,
T,31/12/2017 20:57,45.502431,-73.605435,192,,
T,31/12/2017 20:57,45.502077,-73.605307,191,,
T,31/12/2017 20:57,45.50238,-73.604921,192,,
T,31/12/2017 20:58,45.502815,-73.604521,193,,
T,31/12/2017 20:58,45.502712,-73.60407,194,,
T,31/12/2017 20:58,45.502765,-73.603592,194,,
T,31/12/2017 20:58,45.502689,-73.603182,194,,
T,31/12/2017 20:59,45.502612,-73.602929,194,,
T,31/12/2017 20:59,45.502697,-73.602648,194,,
T,31/12/2017 20:59,45.502684,-73.602127,195,,
T,31/12/2017 20:59,45.502503,-73.601806,197,,
T,31/12/2017 20:59,45.502291,-73.601425,198,,
T,31/12/2017 21:00,45.502003,-73.600882,201,,
T,31/12/2017 21:00,45.50173,-73.600334,202,,
T,31/12/2017 21:00,45.501558,-73.599986,202,,
T,31/12/2017 21:00,45.501297,-73.599483,204,,
T,31/12/2017 21:00,45.501166,-73.599229,204,,
T,31/12/2017 21:00,45.500973,-73.599054,204,,
T,31/12/2017 21:01,45.500653,-73.59945,201,,
T,31/12/2017 21:01,45.500469,-73.599681,200,,
T,31/12/2017 21:01,45.500054,-73.600211,197,,
T,31/12/2017 21:01,45.49974,-73.600912,194,,
T,31/12/2017 21:02,45.499796,-73.601722,193,,
T,31/12/2017 21:02,45.49983,-73.602273,193,,
T,31/12/2017 21:02,45.499373,-73.602622,191,,
T,31/12/2017 21:02,45.499105,-73.602854,189,,
T,31/12/2017 21:02,45.498919,-73.603134,187,,
T,31/12/2017 21:02,45.499107,-73.603914,188,,
T,31/12/2017 21:03,45.499215,-73.604845,188,,
T,31/12/2017 21:03,45.499454,-73.605536,190,,
T,31/12/2017 21:03,45.499278,-73.605981,188,,
T,31/12/2017 21:03,45.499146,-73.606495,185,,
T,31/12/2017 21:03,45.498794,-73.606731,179,,
T,31/12/2017 21:04,45.498725,-73.606266,178,,
T,31/12/2017 21:04,45.498803,-73.605559,177,,
