typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:10,45.494923,-73.596367,108,,
T,31/12/2017 21:10,45.49485,-73.596046,104,,
T,31/12/2017 21:10,45.494671,-73.595596,108,,
T,31/12/2017 21:10,45.494617,-73.595184,109,,
T,31/12/2017 21:10,45.494595,-73.594673,105,,
T,31/12/2017 21:10,45.494602,-73.59433,103,,
T,31/12/2017 21:10,45.494678,-73.593933,100,,
T,31/12/2017 21:10,45.494804,-73.59343,99,,
T,31/12/2017 21:10,45.494907,-73.593079,93,,
T,31/12/2017 21:10,45.494968,-73.592735,90,,
T,31/12/2017 21:10,45.49498,-73.592499,91,,
T,31/12/2017 21:10,45.495014,-73.592308,87,,
T,31/12/2017 21:10,45.495037,-73.592148,87,,
T,31/12/2017 21:10,45.495022,-73.591637,78,,
T,31/12/2017 21:10,45.495003,-73.591125,74,,
T,31/12/2017 21:10,45.495026,-73.590752,70,,
T,31/12/2017 21:10,45.495098,-73.590111,69,,
T,31/12/2017 21:11,45.495201,-73.589424,66,,
T,31/12/2017 21:11,45.495327,-73.588745,63,,
T,31/12/2017 21:11,45.495537,-73.588112,60,,
T,31/12/2017 21:11,45.49575,-73.587692,61,,
T,31/12/2017 21:11,45.49596,-73.587349,62,,
T,31/12/2017 21:11,45.496235,-73.586937,61,,
T,31/12/2017 21:11,45.496418,-73.586739,60,,
T,31/12/2017 21:11,45.496677,-73.586464,60,,
T,31/12/2017 21:11,45.496983,-73.586212,62,,
T,31/12/2017 21:11,45.497219,-73.585968,64,,
T,31/12/2017 21:11,45.497429,-73.585838,60,,
T,31/12/2017 21:11,45.497768,-73.585617,61,,
T,31/12/2017 21:11,45.497974,-73.585434,58,,
T,31/12/2017 21:11,45.49826,-73.585182,56,,
T,31/12/2017 21:11,45.498554,-73.584923,55,,
T,31/12/2017 21:11,45.498775,-73.584732,56,,
T,31/12/2017 21:11,45.498974,-73.584473,55,,
T,31/12/2017 21:12,45.499287,-73.584152,58,,
T,31/12/2017 21:12,45.499508,-73.583832,58,,
T,31/12/2017 21:12,45.499886,-73.583549,60,,
T,31/12/2017 21:12,45.500179,-73.583298,60,,
T,31/12/2017 21:12,45.500412,-73.583046,56,,
T,31/12/2017 21:12,45.50069,-73.582794,57,,
T,31/12/2017 21:12,45.5009,-73.582573,52,,
T,31/12/2017 21:12,45.501053,-73.582336,51,,
T,31/12/2017 21:12,45.501129,-73.582237,52,,
T,31/12/2017 21:12,45.50116,-73.582314,46,,
T,31/12/2017 21:12,45.50119,-73.582207,47,,
T,31/12/2017 21:12,45.501381,-73.581947,46,,
T,31/12/2017 21:13,45.501591,-73.581619,47,,
T,31/12/2017 21:13,45.501888,-73.581299,45,,
T,31/12/2017 21:13,45.502209,-73.581017,47,,
