0,45.5068304853,-73.6633280642,128169246
1,45.5069987589,-73.6632252389,128169246
2,45.5071553019,-73.6631295816,128169246
3,45.5073162943,-73.6630312056,128169246
4,45.5075241843,-73.6629645502,404295692
5,45.5076922969,-73.6628722588,471722609
6,45.5078064482,-73.6627881837,409068391
7,45.5079630956,-73.6626359709,128169246
8,45.5081240879,-73.6625375949,128169246
9,45.5082850802,-73.6624392188,128169246
10,45.5084429271,-73.6623892102,453946153
11,45.5085841833,-73.6623015379,471722611
12,45.5087443709,-73.6621496363,128169246
13,45.5089010486,-73.6620501531,128169246
14,45.5090486761,-73.6619564165,128169246
15,45.5091963035,-73.6618626799,128169246
16,45.5093484561,-73.6617660701,128169246
17,45.5095006087,-73.6616694602,128169246
18,45.5096527612,-73.6615728504,128169246
19,45.5098120406,-73.6614717154,128169246
20,45.5099693543,-73.6613723973,26134904
21,45.510119037,-73.6612818727,26134904
22,45.5102731479,-73.6611886701,26134904
23,45.5104301526,-73.6610937173,26134904
24,45.510590958,-73.6609956839,26134904
25,45.510743333,-73.6608994442,26134904
26,45.510895708,-73.6608032046,26134904
27,45.5110480831,-73.6607069649,26134904
28,45.511200447,-73.6606107072,26134904
29,45.5113527963,-73.6605144246,26134904
30,45.5114935098,-73.660425558,26134904
31,45.5116413776,-73.6603321815,26134904
32,45.5117866079,-73.660240463,26134904
33,45.5119344718,-73.6601470807,26134904
34,45.5120823357,-73.6600536984,26134904
35,45.5122230508,-73.6599648308,26134904
36,45.5123731861,-73.6598753639,437561680
37,45.5125161897,-73.6597904204,437561680
38,45.5126665851,-73.6597010862,437561680
39,45.5128169806,-73.659611752,437561680
40,45.5129909414,-73.65950842,437561680
41,45.5131531196,-73.659412087,437561680
42,45.513324817,-73.6593033317,437561680
43,45.5134912148,-73.6591976595,437561680
44,45.5136621381,-73.6590891133,437561680
45,45.5138259353,-73.6589850927,437561680
46,45.5139968586,-73.6588765465,437561680
47,45.5141606558,-73.6587725258,437561680
48,45.5143315791,-73.6586639797,437561680
49,45.5144900907,-73.6585605934,437561680
50,45.5146361884,-73.6584646512,437561680
51,45.5147868744,-73.6583656958,437561680
52,45.5149375605,-73.6582667405,437561680
53,45.5150882465,-73.6581677851,437561680
54,45.5152319456,-73.6580734181,437561680
55,45.5153710565,-73.6579820641,437561680
56,45.5155147556,-73.6578876971,437561680
57,45.5156608534,-73.6577917548,437561680
58,45.5158091408,-73.6576943746,437561680
59,45.5159598268,-73.6575954193,437561680
60,45.5161105128,-73.657496464,437561680
61,45.5162608142,-73.6573954083,437561680
62,45.5164099823,-73.6572941823,437561680
63,45.5165659972,-73.6571883099,437561680
64,45.5167266586,-73.6570792844,437561680
65,45.5168826736,-73.6569734121,437561680
66,45.5170433349,-73.6568643866,437561680
67,45.5171993499,-73.6567585142,437561680
68,45.5173553648,-73.6566526419,437561680
69,45.5175091792,-73.6565482628,437561680
70,45.5176583473,-73.6564470368,437561680
71,45.5178190086,-73.6563380113,437561680
72,45.5179681766,-73.6562367853,437561680
73,45.5181104977,-73.6561402057,437561680
74,45.5182550193,-73.6560421327,437561680
75,45.5183880477,-73.6559518592,437561680
76,45.518521076,-73.6558615856,437561680
77,45.5186532167,-73.6557750009,37891140
78,45.5187931939,-73.6556849655,37891140
79,45.5189356948,-73.6555933067,37891140
80,45.5190802218,-73.6555003448,37891140
81,45.5192272725,-73.6554057595,37891140
82,45.5193834227,-73.6553053213,37891140
83,45.5195304734,-73.6552107361,37891140
84,45.5196809589,-73.6551196523,636578328
85,45.5198291246,-73.6550186391,37891140
86,45.5199807251,-73.6549211274,37891140
87,45.5201207023,-73.6548310919,37891140
88,45.5202723028,-73.6547335802,37891140
89,45.5204168298,-73.6546406182,37891140
90,45.5205613568,-73.6545476563,37891140
91,45.5207084075,-73.654453071,37891140
92,45.5208487299,-73.6543637596,37891141
93,45.5209963918,-73.6542700745,37891141
94,45.5211440537,-73.6541763893,37891141
95,45.5212917156,-73.6540827041,37891141
96,45.5214393775,-73.6539890189,37891141
97,45.5215915631,-73.6538924637,37891141
98,45.5217437486,-73.6537959084,37891141
99,45.5218868869,-73.6537050933,37891141
100,45.5220345488,-73.6536114081,37891141
101,45.5221757613,-73.6535228301,37891141
102,45.5223307214,-73.6534312203,37891141
103,45.5224856816,-73.6533396106,37891141
104,45.5226392904,-73.6532487997,37891141
