type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:20,45.541981,-73.616229,59,,
T,01/01/2018 2:20,45.542502,-73.617346,58,,
T,01/01/2018 2:21,45.542845,-73.617975,57,,
T,01/01/2018 2:21,45.543449,-73.619099,58,,
T,01/01/2018 2:21,45.543949,-73.620083,57,,
T,01/01/2018 2:21,45.544447,-73.621203,58,,
T,01/01/2018 2:22,45.544933,-73.622512,57,,
T,01/01/2018 2:22,45.545367,-73.623843,57,,
T,01/01/2018 2:22,45.545919,-73.625053,55,,
T,01/01/2018 2:22,45.54644,-73.626322,52,,
T,01/01/2018 2:22,45.546821,-73.627499,50,,
T,01/01/2018 2:22,45.547165,-73.628603,48,,
T,01/01/2018 2:23,45.547514,-73.629777,45,,
T,01/01/2018 2:23,45.547739,-73.630472,42,,
T,01/01/2018 2:23,45.548093,-73.63171,42,,
T,01/01/2018 2:23,45.548561,-73.633128,39,,
T,01/01/2018 2:23,45.549007,-73.63436,35,,
T,01/01/2018 2:24,45.549441,-73.633625,36,,
T,01/01/2018 2:24,45.549932,-73.631888,42,,
T,01/01/2018 2:24,45.550321,-73.630013,48,,
T,01/01/2018 2:24,45.550885,-73.628502,49,,
T,01/01/2018 2:24,45.551773,-73.626737,52,,
T,01/01/2018 2:24,45.552831,-73.624859,53,,
T,01/01/2018 2:25,45.553945,-73.622807,55,,
T,01/01/2018 2:25,45.554877,-73.620637,57,,
T,01/01/2018 2:25,45.555726,-73.618635,56,,
T,01/01/2018 2:25,45.556642,-73.616411,57,,
T,01/01/2018 2:25,45.557632,-73.614123,56,,
T,01/01/2018 2:25,45.558525,-73.611885,57,,
T,01/01/2018 2:26,45.559489,-73.609885,57,,
T,01/01/2018 2:26,45.560821,-73.608172,57,,
T,01/01/2018 2:26,45.562333,-73.606813,56,,
T,01/01/2018 2:26,45.56378,-73.605499,56,,
T,01/01/2018 2:26,45.565201,-73.604231,56,,
T,01/01/2018 2:26,45.566644,-73.602995,57,,
T,01/01/2018 2:27,45.568122,-73.601686,58,,
T,01/01/2018 2:27,45.569609,-73.600343,56,,
T,01/01/2018 2:27,45.571046,-73.599058,54,,
T,01/01/2018 2:27,45.572556,-73.597664,50,,
T,01/01/2018 2:27,45.574115,-73.596272,46,,
T,01/01/2018 2:27,45.575683,-73.594838,47,,
T,01/01/2018 2:28,45.577452,-73.593232,48,,
T,01/01/2018 2:28,45.579124,-73.591713,47,,
T,01/01/2018 2:28,45.58099,-73.590037,51,,
T,01/01/2018 2:28,45.582805,-73.588397,52,,
T,01/01/2018 2:28,45.584664,-73.586723,51,,
T,01/01/2018 2:28,45.586509,-73.585077,47,,
T,01/01/2018 2:29,45.588136,-73.583667,43,,
T,01/01/2018 2:29,45.58966,-73.582255,45,,
T,01/01/2018 2:29,45.590934,-73.580959,45,,
T,01/01/2018 2:29,45.591966,-73.579937,46,,
T,01/01/2018 2:29,45.593156,-73.578374,45,,
T,01/01/2018 2:29,45.594313,-73.57664,41,,
T,01/01/2018 2:30,45.595476,-73.574894,35,,
T,01/01/2018 2:30,45.596684,-73.57331,32,,
T,01/01/2018 2:30,45.59806,-73.571989,32,,
T,01/01/2018 2:30,45.599612,-73.570641,34,,
T,01/01/2018 2:30,45.600459,-73.569576,35,,
T,01/01/2018 2:30,45.59985,-73.568891,41,,
