22.754491018,22.5165562914,25.6756756757,22.8571428571,20.1086956522,18.7192118227,,18.4397163121,19.8433420366,19.8979591837
25.1396648045,21.7283950617,22.5201072386,22.2222222222,30.612244898,20.618556701,,23.9024390244,25.8258258258,22.8855721393
40.1486988848,33.3333333333,38.8692579505,40.625,40.1486988848,43.321299639,31.007751938,35.2941176471,40.9090909091,25.9946949602
19.6721311475,18.3727034121,16.6666666667,18.5567010309,19.5652173913,,,16.0621761658,19.4986072423,15.7407407407
48.4304932735,43.5714285714,42.1052631579,47.0588235294,44.1947565543,36.3636363636,46.1538461538,38.0062305296,,28.125
28.6995515695,28.5714285714,30.6976744186,29.4372294372,24.0663900415,28.3185840708,31.1111111111,26.7782426778,25.8620689655,29.6610169492
19.2771084337,20.5128205128,20.5128205128,15.2380952381,21.9178082192,20.8588957055,18.064516129,20.3592814371,15.4639175258,
8.86075949367,7.65696784074,9.07668231612,8.01393728223,8.30769230769,9.91452991453,8.83392226148,8.71080139373,10.1265822785,10.1351351351
36.0110803324,35.6164383562,34.6153846154,36.4130434783,1.1583011583,37.037037037,,37.0786516854,39.4202898551,34.7593582888
15.7221206581,14.502529511,20.487804878,15.1408450704,14.6788990826,16.4874551971,15.0537634409,16.2361623616,14.7899159664,15.8790170132
26.3929618768,30.6188925081,30.0,19.2468619247,30.3405572755,33.2225913621,30.8724832215,28.013029316,28.1967213115,29.3577981651
55.4744525547,40.625,47.7611940299,53.4351145038,55.4838709677,44.7204968944,56.4885496183,44.2857142857,34.4827586207,41.5730337079
