91.8918918919,91.8918918919,91.8918918919,88.0,91.8918918919,87.5,,89.7435897436,82.5,88.6075949367
90.5660377358,90.5660377358,67.1641791045,49.0066225166,74.4186046512,54.748603352,,40.7079646018,31.6176470588,36.2962962963
96.9696969697,96.9696969697,96.9696969697,99.2366412214,96.9696969697,96.9696969697,95.4545454545,95.4545454545,96.9696969697,95.4545454545
81.6901408451,81.6901408451,83.7837837838,81.6901408451,81.6901408451,,0.0,87.323943662,81.6901408451,79.4520547945
92.5373134328,92.5373134328,92.5373134328,92.5373134328,92.5373134328,92.5373134328,92.5373134328,91.8518518519,92.5373134328,92.5373134328
87.323943662,87.323943662,87.323943662,87.323943662,87.323943662,90.1408450704,84.5070422535,91.4285714286,84.5070422535,90.1408450704
68.9655172414,34.4827586207,97.6744186047,97.6744186047,97.6744186047,93.023255814,28.5714285714,93.023255814,65.5737704918,33.6633663366
95.3488372093,89.8876404494,95.3488372093,94.1176470588,94.1176470588,95.3488372093,95.3488372093,94.1176470588,95.3488372093,95.3488372093
89.1719745223,89.8734177215,89.1719745223,85.8974358974,4.9504950495,90.7894736842,,90.7894736842,88.198757764,90.0
82.5806451613,57.9185520362,82.5806451613,61.8357487923,82.5806451613,82.5806451613,82.5806451613,75.2941176471,82.0512820513,75.7396449704
98.3333333333,97.4789915966,97.4789915966,97.4789915966,97.4789915966,98.3333333333,97.4789915966,88.5496183206,97.4789915966,97.4789915966
100.0,100.0,97.9591836735,100.0,100.0,100.0,98.9898989899,100.0,97.9591836735,93.0693069307
