type,time,latitude,longitude,altitude (m),name,desc
T,30/12/2017 19:51,45.494365,-73.5591,9,,
T,30/12/2017 19:51,45.494443,-73.559035,8.4,,
T,30/12/2017 19:51,45.494506,-73.558986,8.1,,
T,30/12/2017 19:51,45.494677,-73.558848,6.9,,
T,30/12/2017 19:51,45.494871,-73.558689,5.1,,
T,30/12/2017 19:51,45.494952,-73.558626,5,,
T,30/12/2017 19:52,45.495008,-73.558531,5,,
T,30/12/2017 19:52,45.494945,-73.558284,7.6,,
T,30/12/2017 19:52,45.494856,-73.558021,9.9,,
T,30/12/2017 19:52,45.494772,-73.557787,11.4,,
T,30/12/2017 19:52,45.494681,-73.557563,12.3,,
T,30/12/2017 19:52,45.494513,-73.557078,12.2,,
T,30/12/2017 19:52,45.494408,-73.556797,9.6,,
T,30/12/2017 19:52,45.494368,-73.556701,8.7,,
T,30/12/2017 19:52,45.494275,-73.556736,7,,
T,30/12/2017 19:52,45.494154,-73.556841,5.9,,
T,30/12/2017 19:52,45.493995,-73.55697,5.5,,
T,30/12/2017 19:52,45.493834,-73.557058,5.5,,
T,30/12/2017 19:52,45.493699,-73.557153,5.6,,
T,30/12/2017 19:53,45.493471,-73.557324,6.8,,
T,30/12/2017 19:53,45.493249,-73.557487,7.8,,
T,30/12/2017 19:53,45.493022,-73.557654,8.4,,
T,30/12/2017 19:53,45.492772,-73.557811,10.1,,
T,30/12/2017 19:53,45.492492,-73.557989,12.6,,
T,30/12/2017 19:53,45.492236,-73.558163,14.6,,
T,30/12/2017 19:53,45.491999,-73.558278,15.3,,
T,30/12/2017 19:53,45.491647,-73.558261,15.4,,
T,30/12/2017 19:53,45.491285,-73.557959,13.8,,
T,30/12/2017 19:53,45.49098,-73.557692,12.9,,
T,30/12/2017 19:53,45.490755,-73.557553,12.9,,
T,30/12/2017 19:53,45.490499,-73.55747,13.8,,
T,30/12/2017 19:53,45.490096,-73.557366,15.1,,
T,30/12/2017 19:53,45.489773,-73.557278,15.7,,
T,30/12/2017 19:54,45.48947,-73.557199,15.9,,
T,30/12/2017 19:54,45.489328,-73.557171,15.9,,
T,30/12/2017 19:54,45.489264,-73.557157,15.7,,
T,30/12/2017 19:54,45.488926,-73.557112,14.6,,
T,30/12/2017 19:54,45.488552,-73.557145,13.9,,
T,30/12/2017 19:54,45.488089,-73.557212,13.7,,
T,30/12/2017 19:54,45.487794,-73.557265,13.6,,
T,30/12/2017 19:54,45.487684,-73.557288,13.4,,
T,30/12/2017 19:54,45.487439,-73.557331,13,,
T,30/12/2017 19:54,45.487247,-73.557202,12.6,,
T,30/12/2017 19:54,45.48723,-73.556903,12.2,,
T,30/12/2017 19:54,45.487188,-73.556405,11.9,,
T,30/12/2017 19:55,45.487138,-73.556004,11.8,,
T,30/12/2017 19:55,45.487091,-73.555519,11.8,,
T,30/12/2017 19:55,45.487061,-73.555201,12,,
T,30/12/2017 19:55,45.487029,-73.554879,12.1,,
T,30/12/2017 19:55,45.486991,-73.554464,12.2,,
T,30/12/2017 19:55,45.486952,-73.554062,12.4,,
T,30/12/2017 19:55,45.486924,-73.553672,12.5,,
T,30/12/2017 19:55,45.4869,-73.553318,12.7,,
T,30/12/2017 19:55,45.486868,-73.552961,12.9,,
T,30/12/2017 19:55,45.486851,-73.552799,12.9,,
T,30/12/2017 19:56,45.486838,-73.552703,13,,
T,30/12/2017 19:56,45.48681,-73.552427,13.3,,
T,30/12/2017 19:56,45.486752,-73.552344,13.3,,
T,30/12/2017 19:56,45.486558,-73.552381,13.4,,
T,30/12/2017 19:56,45.486321,-73.552435,13.3,,
T,30/12/2017 19:56,45.486217,-73.552458,13.3,,
T,30/12/2017 19:56,45.486155,-73.552544,13.3,,
T,30/12/2017 19:57,45.486169,-73.552655,13.3,,
T,30/12/2017 19:57,45.486192,-73.5529,13.1,,
T,30/12/2017 19:57,45.486217,-73.553128,13.1,,
T,30/12/2017 19:57,45.486251,-73.553421,12.4,,
T,30/12/2017 19:57,45.486304,-73.553694,12.2,,
T,30/12/2017 19:57,45.486336,-73.553804,12.1,,
T,30/12/2017 19:57,45.486355,-73.553905,12.1,,
T,30/12/2017 19:57,45.48638,-73.554138,11.9,,
T,30/12/2017 19:57,45.486405,-73.554404,11.9,,
T,30/12/2017 19:57,45.486423,-73.554578,11.9,,
T,30/12/2017 19:57,45.486453,-73.554686,11.9,,
T,30/12/2017 19:57,45.486561,-73.554695,11.8,,
T,30/12/2017 19:58,45.486645,-73.554678,11.9,,
T,30/12/2017 19:58,45.486726,-73.554664,12.4,,
T,30/12/2017 19:59,45.486808,-73.554645,13.1,,
T,30/12/2017 19:59,45.48691,-73.554606,13.3,,
T,30/12/2017 19:59,45.486991,-73.554583,14,,
T,30/12/2017 19:59,45.487,-73.554352,15.2,,
T,30/12/2017 19:59,45.486982,-73.554046,15.9,,
T,30/12/2017 19:59,45.486968,-73.553677,16.3,,
T,30/12/2017 19:59,45.486944,-73.553391,16.5,,
T,30/12/2017 20:00,45.48693,-73.553248,16.5,,
T,30/12/2017 20:00,45.486916,-73.55313,16.5,,
T,30/12/2017 20:00,45.486875,-73.552765,16.1,,
T,30/12/2017 20:00,45.486844,-73.552477,15.9,,
T,30/12/2017 20:00,45.48685,-73.552377,15.9,,
T,30/12/2017 20:00,45.487059,-73.552207,14.7,,
T,30/12/2017 20:00,45.487433,-73.552154,14.8,,
T,30/12/2017 20:01,45.487729,-73.552148,15.2,,
T,30/12/2017 20:01,45.488022,-73.552119,15.6,,
T,30/12/2017 20:01,45.488306,-73.552076,16,,
T,30/12/2017 20:01,45.48862,-73.55202,16.4,,
T,30/12/2017 20:01,45.488849,-73.551976,16.5,,
T,30/12/2017 20:01,45.489049,-73.551936,16.7,,
T,30/12/2017 20:01,45.489241,-73.551902,17.3,,
T,30/12/2017 20:01,45.489509,-73.551865,17.7,,
T,30/12/2017 20:01,45.489766,-73.551829,18,,
T,30/12/2017 20:01,45.490081,-73.551777,18.3,,
T,30/12/2017 20:01,45.490307,-73.551741,18.4,,
T,30/12/2017 20:01,45.490488,-73.551707,18.5,,
T,30/12/2017 20:01,45.490738,-73.551668,18.8,,
T,30/12/2017 20:01,45.490926,-73.55164,19.4,,
T,30/12/2017 20:02,45.491186,-73.551604,19.5,,
T,30/12/2017 20:02,45.491546,-73.551552,19.7,,
T,30/12/2017 20:02,45.491869,-73.551499,19.8,,
T,30/12/2017 20:02,45.492191,-73.551444,20,,
T,30/12/2017 20:02,45.492465,-73.551394,20.4,,
T,30/12/2017 20:02,45.492858,-73.551324,21.2,,
T,30/12/2017 20:02,45.493214,-73.551264,21.8,,
T,30/12/2017 20:02,45.493667,-73.55118,21.8,,
T,30/12/2017 20:02,45.494008,-73.551125,21.8,,
T,30/12/2017 20:02,45.49438,-73.551056,21.6,,
T,30/12/2017 20:02,45.494838,-73.550996,21.3,,
T,30/12/2017 20:02,45.495116,-73.550957,20.9,,
T,30/12/2017 20:02,45.495203,-73.550947,20.8,,
T,30/12/2017 20:03,45.495422,-73.551052,20.7,,
T,30/12/2017 20:03,45.495644,-73.551471,21.3,,
T,30/12/2017 20:03,45.495826,-73.551808,21.9,,
T,30/12/2017 20:03,45.495996,-73.552142,22,,
T,30/12/2017 20:03,45.4962,-73.552551,21.3,,
T,30/12/2017 20:03,45.496281,-73.552707,21.3,,
T,30/12/2017 20:03,45.496319,-73.552786,21.3,,
T,30/12/2017 20:03,45.496455,-73.552948,21.2,,
T,30/12/2017 20:03,45.496737,-73.552926,21.1,,
T,30/12/2017 20:03,45.497018,-73.552904,20.9,,
T,30/12/2017 20:03,45.497263,-73.552893,20.7,,
T,30/12/2017 20:03,45.497594,-73.552908,20.4,,
T,30/12/2017 20:04,45.497889,-73.552911,20.1,,
T,30/12/2017 20:04,45.49811,-73.552907,19.9,,
T,30/12/2017 20:04,45.498186,-73.55299,20,,
T,30/12/2017 20:04,45.498263,-73.553227,19.8,,
T,30/12/2017 20:04,45.498368,-73.553554,19.2,,
T,30/12/2017 20:04,45.498465,-73.553838,19.1,,
T,30/12/2017 20:04,45.498566,-73.554137,18.9,,
T,30/12/2017 20:04,45.498674,-73.554442,18.5,,
T,30/12/2017 20:04,45.498741,-73.554616,18.4,,
T,30/12/2017 20:04,45.498832,-73.55483,16.5,,
T,30/12/2017 20:04,45.498898,-73.554991,16,,
T,30/12/2017 20:04,45.498954,-73.555079,15.1,,
T,30/12/2017 20:05,45.49903,-73.555054,15.4,,
T,30/12/2017 20:05,45.4992,-73.554938,16.5,,
T,30/12/2017 20:06,45.499236,-73.554769,17.7,,
T,30/12/2017 20:06,45.499147,-73.554444,19.6,,
T,30/12/2017 20:06,45.499045,-73.554108,19.5,,
T,30/12/2017 20:06,45.49894,-73.55379,18.5,,
T,30/12/2017 20:06,45.498813,-73.553411,17.4,,
T,30/12/2017 20:06,45.498746,-73.553224,17.2,,
T,30/12/2017 20:06,45.498715,-73.553132,16.4,,
T,30/12/2017 20:06,45.498729,-73.55288,15.3,,
T,30/12/2017 20:06,45.498965,-73.55283,9.5,,
T,30/12/2017 20:06,45.499293,-73.552855,8,,
T,30/12/2017 20:07,45.499654,-73.552924,7.9,,
T,30/12/2017 20:07,45.499979,-73.55309,9.2,,
T,30/12/2017 20:07,45.500205,-73.553294,9.9,,
T,30/12/2017 20:07,45.500411,-73.553421,10.7,,
T,30/12/2017 20:07,45.500642,-73.553506,11.5,,
T,30/12/2017 20:07,45.50073,-73.553542,11.9,,
T,30/12/2017 20:07,45.500957,-73.55359,13,,
T,30/12/2017 20:07,45.50124,-73.553675,14,,
T,30/12/2017 20:07,45.501455,-73.553742,14.7,,
T,30/12/2017 20:07,45.501642,-73.553782,15.1,,
T,30/12/2017 20:07,45.501754,-73.553793,15.2,,
T,30/12/2017 20:07,45.50187,-73.553809,15.4,,
T,30/12/2017 20:07,45.502034,-73.553824,16.7,,
T,30/12/2017 20:08,45.502222,-73.553839,17.4,,
T,30/12/2017 20:08,45.502304,-73.553844,17.6,,
T,30/12/2017 20:08,45.502592,-73.553878,18.2,,
T,30/12/2017 20:08,45.502914,-73.553896,18.5,,
T,30/12/2017 20:08,45.503132,-73.55391,18.4,,
T,30/12/2017 20:08,45.503365,-73.553906,18.2,,
T,30/12/2017 20:08,45.503556,-73.553877,18,,
T,30/12/2017 20:08,45.50377,-73.553811,17.3,,
T,30/12/2017 20:08,45.504039,-73.553712,15.9,,
T,30/12/2017 20:08,45.504239,-73.553637,14.7,,
T,30/12/2017 20:08,45.504493,-73.553539,13.4,,
T,30/12/2017 20:08,45.504617,-73.5535,13,,
T,30/12/2017 20:08,45.504779,-73.553445,11.3,,
T,30/12/2017 20:09,45.505005,-73.55337,9.2,,
T,30/12/2017 20:09,45.505204,-73.553285,8.5,,
T,30/12/2017 20:09,45.505277,-73.553255,8.4,,
T,30/12/2017 20:09,45.505354,-73.553235,8.5,,
T,30/12/2017 20:09,45.505459,-73.553489,8.8,,
T,30/12/2017 20:09,45.505541,-73.55373,9,,
T,30/12/2017 20:09,45.505493,-73.553832,9.2,,
T,30/12/2017 20:09,45.505374,-73.553908,9.4,,
T,30/12/2017 20:09,45.505263,-73.553991,9.5,,
T,30/12/2017 20:09,45.505168,-73.554053,9.6,,
T,30/12/2017 20:09,45.505045,-73.554126,9.8,,
T,30/12/2017 20:10,45.504906,-73.554205,9.9,,
T,30/12/2017 20:10,45.504747,-73.554289,10.7,,
T,30/12/2017 20:10,45.504614,-73.554349,10.8,,
T,30/12/2017 20:10,45.504532,-73.55438,11,,
T,30/12/2017 20:10,45.504425,-73.554415,11.1,,
T,30/12/2017 20:10,45.504331,-73.55445,11.1,,
T,30/12/2017 20:10,45.504252,-73.554481,11.2,,
T,30/12/2017 20:10,45.504138,-73.554539,11.3,,
T,30/12/2017 20:10,45.503955,-73.554629,11.5,,
T,30/12/2017 20:10,45.503832,-73.554698,11.7,,
T,30/12/2017 20:10,45.503664,-73.55477,11.9,,
T,30/12/2017 20:10,45.503542,-73.554847,12,,
T,30/12/2017 20:10,45.503431,-73.554916,12.2,,
T,30/12/2017 20:11,45.503307,-73.554996,12.4,,
T,30/12/2017 20:11,45.503207,-73.555071,12.5,,
T,30/12/2017 20:11,45.503082,-73.555151,12.5,,
T,30/12/2017 20:11,45.502994,-73.55515,12.6,,
T,30/12/2017 20:11,45.502932,-73.555147,12.6,,
T,30/12/2017 20:11,45.502774,-73.555161,13.4,,
T,30/12/2017 20:11,45.502594,-73.55524,13.5,,
T,30/12/2017 20:11,45.502467,-73.555307,13.6,,
T,30/12/2017 20:11,45.502386,-73.555338,13.6,,
T,30/12/2017 20:12,45.502366,-73.555345,13.7,,
T,30/12/2017 20:12,45.502296,-73.55538,13.8,,
T,30/12/2017 20:12,45.502189,-73.555459,14.2,,
T,30/12/2017 20:12,45.502127,-73.555492,14.6,,
T,30/12/2017 20:12,45.502074,-73.555527,15.2,,
T,30/12/2017 20:12,45.502068,-73.555704,15.7,,
T,30/12/2017 20:12,45.502122,-73.555888,16.2,,
T,30/12/2017 20:12,45.502189,-73.556097,16.8,,
T,30/12/2017 20:12,45.502256,-73.556298,17.2,,
T,30/12/2017 20:12,45.502322,-73.556444,17.5,,
T,30/12/2017 20:12,45.502376,-73.556549,17.9,,
T,30/12/2017 20:13,45.502424,-73.556643,18.4,,
T,30/12/2017 20:13,45.502492,-73.556598,19.8,,
T,30/12/2017 20:13,45.50257,-73.556509,19.7,,
T,30/12/2017 20:13,45.502723,-73.556383,20,,
T,30/12/2017 20:13,45.502834,-73.55628,20.4,,
T,30/12/2017 20:13,45.502975,-73.556124,20.6,,
T,30/12/2017 20:13,45.503044,-73.556054,20.9,,
T,30/12/2017 20:13,45.503122,-73.556127,21,,
T,30/12/2017 20:13,45.503218,-73.556302,21,,
T,30/12/2017 20:13,45.503291,-73.556403,21,,
T,30/12/2017 20:13,45.503369,-73.556561,20.9,,
T,30/12/2017 20:14,45.503426,-73.556675,20.7,,
T,30/12/2017 20:14,45.503512,-73.556819,20.4,,
T,30/12/2017 20:14,45.503653,-73.557048,18,,
T,30/12/2017 20:14,45.503734,-73.557191,17.9,,
T,30/12/2017 20:14,45.503805,-73.5573,17.8,,
T,30/12/2017 20:14,45.50382,-73.557321,17.9,,
T,30/12/2017 20:14,45.503871,-73.557403,18.2,,
T,30/12/2017 20:14,45.503908,-73.557464,19.2,,
T,30/12/2017 20:14,45.504001,-73.557549,20.7,,
T,30/12/2017 20:15,45.504097,-73.557449,21.9,,
T,30/12/2017 20:15,45.504205,-73.557336,23.2,,
T,30/12/2017 20:15,45.504296,-73.557254,24.3,,
T,30/12/2017 20:15,45.504394,-73.55717,25.6,,
T,30/12/2017 20:15,45.504482,-73.557099,26.4,,
T,30/12/2017 20:15,45.504554,-73.557056,28.2,,
T,30/12/2017 20:15,45.504635,-73.556989,29.2,,
T,30/12/2017 20:15,45.504778,-73.556861,30.1,,
T,30/12/2017 20:15,45.50485,-73.556802,30.9,,
