type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 1:32,45.492848,-73.563395,,,
T,01/01/2018 1:32,45.492848,-73.563395,,,
T,01/01/2018 1:37,45.493013,-73.563672,29,,
T,01/01/2018 1:38,45.492788,-73.563843,51,,
T,01/01/2018 1:38,45.492583,-73.563967,55,,
T,01/01/2018 1:49,45.492788,-73.564459,55,,
T,01/01/2018 1:49,45.492534,-73.565117,58,,
T,01/01/2018 1:49,45.49156,-73.565947,60,,
T,01/01/2018 1:49,45.490677,-73.566707,60,,
T,01/01/2018 1:50,45.490246,-73.567084,59,,
T,01/01/2018 1:50,45.489707,-73.567536,60,,
T,01/01/2018 1:50,45.489133,-73.568017,60,,
T,01/01/2018 1:50,45.488542,-73.568415,60,,
T,01/01/2018 1:50,45.488138,-73.568662,59,,
T,01/01/2018 1:51,45.487836,-73.568846,59,,
T,01/01/2018 1:51,45.487268,-73.569212,50,,
T,01/01/2018 1:51,45.486775,-73.569578,50,,
T,01/01/2018 1:51,45.486365,-73.569926,50,,
T,01/01/2018 1:51,45.485754,-73.570569,51,,
T,01/01/2018 1:51,45.485177,-73.571508,51,,
T,01/01/2018 1:52,45.484549,-73.572544,51,,
T,01/01/2018 1:52,45.483799,-73.573794,51,,
T,01/01/2018 1:52,45.483538,-73.574215,50,,
T,01/01/2018 1:52,45.483399,-73.57444,51,,
T,01/01/2018 1:53,45.482973,-73.575133,51,,
T,01/01/2018 1:53,45.482763,-73.575473,50,,
T,01/01/2018 1:53,45.482303,-73.576242,51,,
T,01/01/2018 1:53,45.481785,-73.577103,51,,
T,01/01/2018 1:55,45.48134,-73.577798,49,,
T,01/01/2018 1:55,45.481161,-73.577965,50,,
T,01/01/2018 1:55,45.480568,-73.577579,50,,
T,01/01/2018 1:55,45.479867,-73.57795,51,,
T,01/01/2018 1:55,45.478884,-73.577332,50,,
T,01/01/2018 1:56,45.477921,-73.576239,44,,
T,01/01/2018 1:56,45.476639,-73.574739,43,,
T,01/01/2018 1:56,45.47573,-73.573765,48,,
T,01/01/2018 1:56,45.475042,-73.573622,48,,
T,01/01/2018 1:56,45.475233,-73.574487,52,,
T,01/01/2018 1:56,45.474694,-73.575193,55,,
