typ,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 22:15,45.520854,-73.536068,44.2,,
T,31/12/2017 22:15,45.52105,-73.537209,49.2,,
T,31/12/2017 22:15,45.521208,-73.538065,52.2,,
T,31/12/2017 22:16,45.5214,-73.539141,57.2,,
T,31/12/2017 22:16,45.521558,-73.539993,61.2,,
T,31/12/2017 22:16,45.521733,-73.54099,64.2,,
T,31/12/2017 22:16,45.521862,-73.541787,65.2,,
T,31/12/2017 22:16,45.522012,-73.542625,67.2,,
T,31/12/2017 22:16,45.522185,-73.543645,66.2,,
T,31/12/2017 22:16,45.522343,-73.544476,64.3,,
T,31/12/2017 22:16,45.522544,-73.545609,62.3,,
T,31/12/2017 22:16,45.52272,-73.546529,59.3,,
T,31/12/2017 22:16,45.523069,-73.547532,56.3,,
T,31/12/2017 22:16,45.523437,-73.5483,52.3,,
T,31/12/2017 22:16,45.523887,-73.549264,48.3,,
T,31/12/2017 22:16,45.524305,-73.550169,44.3,,
T,31/12/2017 22:17,45.524696,-73.551019,41.3,,
T,31/12/2017 22:17,45.524901,-73.551722,38.3,,
T,31/12/2017 22:17,45.525152,-73.552565,35.3,,
T,31/12/2017 22:17,45.525368,-73.553368,32.3,,
T,31/12/2017 22:17,45.525555,-73.553963,30.3,,
T,31/12/2017 22:17,45.52586,-73.55462,29.3,,
T,31/12/2017 22:17,45.526186,-73.554957,28.3,,
T,31/12/2017 22:17,45.526467,-73.555052,27.3,,
T,31/12/2017 22:17,45.526897,-73.555215,26.3,,
T,31/12/2017 22:17,45.52721,-73.555536,26.3,,
T,31/12/2017 22:17,45.527464,-73.556078,25.3,,
T,31/12/2017 22:17,45.527741,-73.556668,26.3,,
T,31/12/2017 22:17,45.527942,-73.557089,26.3,,
T,31/12/2017 22:17,45.528007,-73.557226,25.3,,
T,31/12/2017 22:18,45.528049,-73.557288,26.3,,
T,31/12/2017 22:18,45.528228,-73.557644,25.3,,
T,31/12/2017 22:18,45.528399,-73.557992,26.3,,
T,31/12/2017 22:19,45.528712,-73.55862,26.3,,
T,31/12/2017 22:19,45.528918,-73.559007,26.3,,
T,31/12/2017 22:19,45.529125,-73.55918,27.3,,
T,31/12/2017 22:19,45.529416,-73.558912,27.3,,
T,31/12/2017 22:19,45.529564,-73.558739,26.3,,
T,31/12/2017 22:20,45.529633,-73.558682,24.3,,
T,31/12/2017 22:20,45.529877,-73.558476,23.3,,
T,31/12/2017 22:20,45.530209,-73.558163,22.3,,
T,31/12/2017 22:20,45.530285,-73.55808,22.3,,
T,31/12/2017 22:20,45.530235,-73.557725,21.3,,
T,31/12/2017 22:20,45.530051,-73.557348,21.3,,
T,31/12/2017 22:20,45.529748,-73.556704,22.3,,
T,31/12/2017 22:20,45.529511,-73.556231,21.3,,
T,31/12/2017 22:20,45.529344,-73.555868,21.3,,
T,31/12/2017 22:20,45.529114,-73.555368,21.3,,
T,31/12/2017 22:21,45.528891,-73.554887,22.3,,
T,31/12/2017 22:21,45.528611,-73.554262,21.3,,
T,31/12/2017 22:21,45.528283,-73.553562,21.3,,
T,31/12/2017 22:21,45.527967,-73.552913,20.3,,
T,31/12/2017 22:21,45.527757,-73.552449,21.3,,
T,31/12/2017 22:21,45.527562,-73.552042,20.3,,
T,31/12/2017 22:21,45.527445,-73.551789,20.3,,
T,31/12/2017 22:21,45.527167,-73.551213,20.3,,
T,31/12/2017 22:21,45.526952,-73.550792,21.3,,
T,31/12/2017 22:21,45.526902,-73.550688,23.3,,
T,31/12/2017 22:22,45.526863,-73.550612,21.3,,
T,31/12/2017 22:22,45.526586,-73.550698,20.3,,
T,31/12/2017 22:22,45.526229,-73.55103,21.3,,
T,31/12/2017 22:22,45.525866,-73.551349,21.3,,
T,31/12/2017 22:22,45.525714,-73.551461,21.3,,
T,31/12/2017 22:22,45.525637,-73.551525,20.3,,
T,31/12/2017 22:22,45.525561,-73.551592,19.3,,
T,31/12/2017 22:22,45.525471,-73.551644,19.3,,
T,31/12/2017 22:22,45.525339,-73.551457,20.3,,
T,31/12/2017 22:23,45.525097,-73.550959,20.3,,
T,31/12/2017 22:23,45.524977,-73.55068,21.3,,
T,31/12/2017 22:23,45.524931,-73.550571,21.3,,
T,31/12/2017 22:23,45.524901,-73.550491,24.3,,
T,31/12/2017 22:23,45.524687,-73.550023,25.3,,
T,31/12/2017 22:23,45.524409,-73.549443,25.3,,
T,31/12/2017 22:23,45.524019,-73.548683,25.3,,
T,31/12/2017 22:23,45.523794,-73.548268,26.3,,
T,31/12/2017 22:24,45.52376,-73.548195,29.3,,
T,31/12/2017 22:24,45.523647,-73.547968,29.3,,
T,31/12/2017 22:24,45.523433,-73.547564,29.3,,
T,31/12/2017 22:24,45.523203,-73.547103,29.3,,
T,31/12/2017 22:24,45.523023,-73.546761,28.3,,
