id,timestamp,latitude,longitude,altitude,speedInKPH,speedLimit,course,roadConditions,weatherConditionsDescription,visibilityInMiles,temperatureInCelsius,relativeHumidityInFrac,windKPH,windDirectionDegrees,pressureInMb,precipitation1HrMetric,trafficJamFactor,trafficSpeed,trafficLength,accelerationX,accelerationY,accelerationZ,roadTypes,roadTypeFunctionalClass,averageGpsSpeed,accelerometerMagnitude,compositeProbability
1.51E+12,2017-12-31T22:28:42Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.206,1.6885,9.8316,,UNKNOWN,Speed(mps=0.0),9.977666401,0
1.51E+12,2017-12-31T22:28:43Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3281,1.6118,9.6519,,UNKNOWN,Speed(mps=0.0),9.791053184,0
1.51E+12,2017-12-31T22:28:44Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2539,1.7388,9.889,,UNKNOWN,Speed(mps=0.0),10.04391416,0
1.51E+12,2017-12-31T22:28:45Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1581,1.6861,9.7573,,UNKNOWN,Speed(mps=0.0),9.90317283,0
1.51E+12,2017-12-31T22:28:46Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.17,1.54,9.8627,,UNKNOWN,Speed(mps=0.0),9.983654205,0
1.51E+12,2017-12-31T22:28:47Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2371,1.4849,9.7956,,UNKNOWN,Speed(mps=0.0),9.910344282,0
1.51E+12,2017-12-31T22:28:48Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1413,1.5592,9.786,,UNKNOWN,Speed(mps=0.0),9.910442287,0
1.51E+12,2017-12-31T22:28:49Z,45.49757,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1221,1.619,9.798,,UNKNOWN,Speed(mps=0.0),9.93160981,0
1.51E+12,2017-12-31T22:28:50Z,45.49758,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1006,1.6885,9.8076,,UNKNOWN,Speed(mps=0.0),9.952395208,0
1.51E+12,2017-12-31T22:28:51Z,45.49758,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1892,1.6095,9.8555,,UNKNOWN,Speed(mps=0.0),9.987850977,0
1.51E+12,2017-12-31T22:28:52Z,45.49758,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.0958,4.1625,9.628,,UNKNOWN,,10.48970771,
1.51E+12,2017-12-31T22:28:53Z,45.49758,-73.56384,-16,0,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0192,3.1902,9.6256,,UNKNOWN,,10.14050886,
1.51E+12,2017-12-31T22:28:55Z,45.49763,-73.56387,-10,18.288,Speed(mps=9999.0),345,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.7351,2.4286,10.3848,,UNKNOWN,,11.01012902,
1.51E+12,2017-12-31T22:28:56Z,45.49768,-73.56387,-10,13.068,Speed(mps=9999.0),0,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.5113,2.6225,8.7131,,UNKNOWN,Speed(mps=6.675),9.223862832,
1.51E+12,2017-12-31T22:28:57Z,45.49775,-73.56381,-10,23.76,Speed(mps=9999.0),31,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5317,3.3794,10.0327,,UNKNOWN,Speed(mps=9.445),10.59991125,0.893181849
1.51E+12,2017-12-31T22:28:58Z,45.49781,-73.56376,-11,24.3,Speed(mps=9999.0),37,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.5652,2.8692,9.3741,,UNKNOWN,Speed(mps=12.415),9.819649204,0.885985196
1.51E+12,2017-12-31T22:28:59Z,45.49793,-73.56368,-10,43.704,Speed(mps=9999.0),34,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.376,3.2021,8.1574,,UNKNOWN,Speed(mps=13.085),8.771430623,0.141115287
1.51E+12,2017-12-31T22:29:00Z,45.49801,-73.56358,-9,45.684,Speed(mps=9999.0),34,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4143,2.6561,9.6567,,UNKNOWN,Speed(mps=13.32),10.02388979,0.018859793
1.51E+12,2017-12-31T22:29:01Z,45.49809,-73.56348,-11,48.528,Speed(mps=9999.0),34,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3137,2.0046,7.4557,,UNKNOWN,Speed(mps=13.025),7.726855204,0.029519695
1.51E+12,2017-12-31T22:29:02Z,45.49819,-73.56338,-10,47.376,Speed(mps=9999.0),33,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4838,1.5113,8.4784,,UNKNOWN,Speed(mps=13.54),8.625622105,0.086499626
1.51E+12,2017-12-31T22:29:03Z,45.49829,-73.5633,-8,46.404,Speed(mps=9999.0),34,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.7113,1.71,9.8507,,UNKNOWN,Speed(mps=13.73),10.02328979,0.012379453
1.51E+12,2017-12-31T22:29:04Z,45.4984,-73.5632,-9,51.084,Speed(mps=9999.0),32,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3281,1.6981,6.5097,,UNKNOWN,Speed(mps=13.559999999999999),6.735531702,0.009925833
1.51E+12,2017-12-31T22:29:05Z,45.4985,-73.56311,-8,47.772,Speed(mps=9999.0),31,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.5844,0.0216,10.9333,,UNKNOWN,Speed(mps=12.559999999999999),10.94892866,0.282909408
1.51E+12,2017-12-31T22:29:06Z,45.49861,-73.56301,-7,49.86,Speed(mps=9999.0),32,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.503,0.5772,9.5968,,UNKNOWN,Speed(mps=11.61),9.627291368,0.259956908
1.51E+12,2017-12-31T22:29:07Z,45.49866,-73.56292,-7,40.572,Speed(mps=9999.0),36,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.6083,0.8095,10.3393,,UNKNOWN,Speed(mps=9.73),10.38876526,0.645599732
1.51E+12,2017-12-31T22:29:08Z,45.49877,-73.56287,-7,43.02,Speed(mps=9999.0),33,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1221,0.6371,9.9369,,UNKNOWN,Speed(mps=8.14),9.958051337,0.469825094
1.51E+12,2017-12-31T22:29:09Z,45.49879,-73.56281,-6,27.036,Speed(mps=9999.0),35,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3904,-0.6491,9.2663,,UNKNOWN,Speed(mps=6.755),9.297207035,0.444413648
1.51E+12,2017-12-31T22:29:10Z,45.49888,-73.56275,-5,31.572,Speed(mps=9999.0),36,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1653,-0.3784,9.628,,UNKNOWN,Speed(mps=4.13),9.636850868,0.579032226
1.51E+12,2017-12-31T22:29:11Z,45.4989,-73.56272,-5,17.064,Speed(mps=9999.0),46,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.2622,0.4982,9.7429,,UNKNOWN,Speed(mps=4.19),9.836943249,0.001240301
1.51E+12,2017-12-31T22:29:12Z,45.49891,-73.56267,-6,12.672,Speed(mps=9999.0),76,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.2622,1.6597,8.476,,UNKNOWN,Speed(mps=4.805),8.728707174,0.120672596
1.51E+12,2017-12-31T22:29:13Z,45.49892,-73.56262,-7,17.496,Speed(mps=9999.0),79,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.5807,2.2489,10.1022,,UNKNOWN,Speed(mps=5.92),10.46950851,0.336411018
1.51E+12,2017-12-31T22:29:14Z,45.49891,-73.56256,-7,17.1,Speed(mps=9999.0),113,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.7662,3.7458,9.046,,UNKNOWN,Speed(mps=6.824999999999999),10.17413368,0.201257557
1.51E+12,2017-12-31T22:29:15Z,45.49887,-73.56247,-8,25.524,Speed(mps=9999.0),119,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0335,4.9218,8.8855,,UNKNOWN,Speed(mps=7.5649999999999995),10.1576251,0.003340735
1.51E+12,2017-12-31T22:29:16Z,45.49887,-73.56238,-9,23.616,Speed(mps=9999.0),103,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5077,3.6931,9.6759,,UNKNOWN,Speed(mps=11.435),10.36917488,0.372957277
1.51E+12,2017-12-31T22:29:17Z,45.49878,-73.5623,-8,30.852,Speed(mps=9999.0),133,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.3066,3.7123,9.5178,,UNKNOWN,Speed(mps=13.725000000000001),10.2207481,0.209776566
1.51E+12,2017-12-31T22:29:18Z,45.49866,-73.56216,-9,51.48,Speed(mps=9999.0),136,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.697,2.6321,8.8376,,UNKNOWN,Speed(mps=14.614999999999998),9.2475366,0.232317197
1.51E+12,2017-12-31T22:29:19Z,45.49852,-73.56209,-9,47.34,Speed(mps=9999.0),145,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.6011,0.7209,3.6716,,UNKNOWN,Speed(mps=15.419999999999998),3.789678691,0.196054322
1.51E+12,2017-12-31T22:29:20Z,45.49837,-73.56195,-8,57.888,Speed(mps=9999.0),144,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4048,1.2598,11.7907,,UNKNOWN,Speed(mps=14.524999999999999),11.86471936,0.235280985
1.51E+12,2017-12-31T22:29:21Z,45.49826,-73.56186,-9,53.136,Speed(mps=9999.0),145,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-1.5759,0.958,8.3323,,UNKNOWN,Speed(mps=12.899999999999999),8.533958525,0.567144804
1.51E+12,2017-12-31T22:29:22Z,45.49816,-73.56172,-9,51.444,Speed(mps=9999.0),142,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.7496,0.1102,9.434,,UNKNOWN,Speed(mps=11.54),9.46437532,0.446994747
1.51E+12,2017-12-31T22:29:23Z,45.49808,-73.56161,-12,41.436,Speed(mps=9999.0),136,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-1.3843,1.1065,9.1897,,UNKNOWN,Speed(mps=11.56),9.359017835,1.38E-04
1.51E+12,2017-12-31T22:29:24Z,45.49802,-73.56151,-11,41.652,Speed(mps=9999.0),130,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-1.4801,0.7449,10.5381,,UNKNOWN,Speed(mps=11.34),10.66757346,0.016553437
1.51E+12,2017-12-31T22:29:25Z,45.49795,-73.56139,-12,41.58,Speed(mps=9999.0),128,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.776,1.5472,9.8723,,UNKNOWN,Speed(mps=11.46),10.02288936,0.004958895
1.51E+12,2017-12-31T22:29:26Z,45.49786,-73.56129,-11,40.068,Speed(mps=9999.0),134,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2826,2.0525,11.4793,,UNKNOWN,Speed(mps=11.454999999999998),11.66477379,8.64E-06
1.51E+12,2017-12-31T22:29:27Z,45.49781,-73.56115,-12,42.444,Speed(mps=9999.0),126,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3353,1.8657,10.5884,,UNKNOWN,Speed(mps=12.61),10.75674101,0.352590245
1.51E+12,2017-12-31T22:29:28Z,45.49776,-73.56103,-12,40.032,Speed(mps=9999.0),126,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1581,2.304,9.3023,,UNKNOWN,Speed(mps=13.995000000000001),9.58468554,0.461287131
1.51E+12,2017-12-31T22:29:29Z,45.49768,-73.56086,-12,50.76,Speed(mps=9999.0),124,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.376,2.3136,9.5465,,UNKNOWN,Speed(mps=13.935),9.830044924,0.001241329
1.51E+12,2017-12-31T22:29:30Z,45.49761,-73.56072,-14,50.004,Speed(mps=9999.0),123,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0671,2.2657,10.1166,,UNKNOWN,Speed(mps=15.540000000000001),10.36742468,0.510137765
1.51E+12,2017-12-31T22:29:31Z,45.49752,-73.56059,-14,50.328,Speed(mps=9999.0),125,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1916,2.8477,9.7501,,UNKNOWN,Speed(mps=16.54),10.15925961,0.190161004
1.51E+12,2017-12-31T22:29:32Z,45.49742,-73.5604,-16,61.56,Speed(mps=9999.0),123,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0982,0.8359,12.2984,,UNKNOWN,Speed(mps=15.735),12.32716572,0.196054318
1.51E+12,2017-12-31T22:29:33Z,45.49734,-73.56023,-16,57.528,Speed(mps=9999.0),125,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.1796,0.9844,12.0469,,UNKNOWN,Speed(mps=15.565000000000001),12.08838695,0.009801129
1.51E+12,2017-12-31T22:29:34Z,45.49727,-73.56007,-16,55.764,Speed(mps=9999.0),124,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3688,0.8143,8.5814,,UNKNOWN,Speed(mps=15.06),8.627834253,0.08350626
1.51E+12,2017-12-31T22:29:35Z,45.4972,-73.55989,-17,56.304,Speed(mps=9999.0),122,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.467,0.9053,9.3693,,UNKNOWN,Speed(mps=13.504999999999999),9.424512697,0.526190893
1.51E+12,2017-12-31T22:29:36Z,45.49714,-73.55975,-17,52.128,Speed(mps=9999.0),122,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.103,-0.7999,10.5189,,UNKNOWN,Speed(mps=11.719999999999999),10.5497728,0.629308024
1.51E+12,2017-12-31T22:29:37Z,45.49708,-73.55962,-16,45.108,Speed(mps=9999.0),122,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.297,-0.9796,9.2855,,UNKNOWN,Speed(mps=9.1),9.341752267,0.865865839
1.51E+12,2017-12-31T22:29:38Z,45.49703,-73.5595,-15,39.276,Speed(mps=9999.0),123,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0455,-0.6491,10.4854,,UNKNOWN,Speed(mps=6.555),10.50557063,0.85053892
1.51E+12,2017-12-31T22:29:39Z,45.49699,-73.55943,-15,26.244,Speed(mps=9999.0),125,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.4274,-0.9508,10.2986,,UNKNOWN,Speed(mps=6.46),10.44043358,0.00294146
1.51E+12,2017-12-31T22:29:40Z,45.49694,-73.55937,-15,20.952,Speed(mps=9999.0),149,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.5914,0.9556,10.4447,,UNKNOWN,Speed(mps=5.8),10.80371619,0.128792847
1.51E+12,2017-12-31T22:29:41Z,45.4969,-73.55931,-15,25.56,Speed(mps=9999.0),137,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.2777,1.1951,9.0172,,UNKNOWN,Speed(mps=5.675),9.37689059,0.005381816
1.51E+12,2017-12-31T22:29:42Z,45.49689,-73.55926,-14,16.2,Speed(mps=9999.0),121,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.9831,3.0393,9.7382,,UNKNOWN,Speed(mps=6.63),10.39242846,0.261590744
1.51E+12,2017-12-31T22:29:43Z,45.49681,-73.5593,-14,24.66,Speed(mps=9999.0),185,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.1496,3.7698,8.5263,,UNKNOWN,Speed(mps=6.42),9.393123223,0.015094358
1.51E+12,2017-12-31T22:29:44Z,45.49678,-73.55937,-13,23.076,Speed(mps=9999.0),221,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2946,2.6369,9.7214,,UNKNOWN,Speed(mps=7.31),10.07698609,0.229028373
1.51E+12,2017-12-31T22:29:45Z,45.49673,-73.5594,-13,23.148,Speed(mps=9999.0),221,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4455,1.5448,10.5692,,UNKNOWN,Speed(mps=8.684999999999999),10.69078416,0.435296429
1.51E+12,2017-12-31T22:29:46Z,45.49662,-73.55949,-14,29.484,Speed(mps=9999.0),206,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2539,1.4849,11.7595,,UNKNOWN,Speed(mps=9.774999999999999),11.85559925,0.324329079
1.51E+12,2017-12-31T22:29:47Z,45.49654,-73.55964,-14,33.048,Speed(mps=9999.0),217,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4455,0.0814,7.9826,,UNKNOWN,Speed(mps=10.629999999999999),7.995436134,0.21762777
1.51E+12,2017-12-31T22:29:48Z,45.49645,-73.55975,-14,37.332,Speed(mps=9999.0),218,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-2.3878,1.9951,11.9799,,UNKNOWN,Speed(mps=10.47),12.37739944,0.008798675
1.51E+12,2017-12-31T22:29:49Z,45.49637,-73.55986,-16,39.204,Speed(mps=9999.0),222,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.9818,5.0032,5.178,,UNKNOWN,Speed(mps=7.1000000000000005),7.793255127,0.959970379
1.51E+12,2017-12-31T22:29:50Z,45.49631,-73.55993,-18,36.18,Speed(mps=9999.0),221,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0647,-1.14,7.0509,,UNKNOWN,Speed(mps=3.64),7.142756954,0.888016305
1.51E+12,2017-12-31T22:29:51Z,45.49631,-73.56002,-16,14.94,Speed(mps=9999.0),234,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,1.6286,-4.0117,8.5909,,UNKNOWN,Speed(mps=1.99),9.620272224,0.577514098
1.51E+12,2017-12-31T22:29:52Z,45.49628,-73.56005,-16,11.268,Speed(mps=9999.0),226,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.17,-0.5676,8.0305,,UNKNOWN,Speed(mps=0.6799999999999999),8.052328856,0.427546631
1.51E+12,2017-12-31T22:29:53Z,45.49626,-73.56007,-17,3.06,Speed(mps=9999.0),224,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2467,-0.6586,10.4088,,UNKNOWN,Speed(mps=1.115),10.4325324,0.06281611
1.51E+12,2017-12-31T22:29:54Z,45.49625,-73.56007,-17,1.836,Speed(mps=9999.0),223,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.4574,2.1843,9.8244,,UNKNOWN,Speed(mps=1.685),10.07468196,0.099560204
1.51E+12,2017-12-31T22:29:55Z,45.49624,-73.56009,-17,6.192,Speed(mps=9999.0),253,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.6922,2.9746,9.0412,,UNKNOWN,Speed(mps=1.665),9.543096114,1.38E-04
1.51E+12,2017-12-31T22:29:56Z,45.49624,-73.56011,-17,5.94,Speed(mps=9999.0),242,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.5556,3.0393,7.5467,,UNKNOWN,Speed(mps=3.3),8.154674533,0.571109591
1.51E+12,2017-12-31T22:29:57Z,45.49621,-73.56009,-17,6.048,Speed(mps=9999.0),198,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.6179,2.3327,8.1191,,UNKNOWN,Speed(mps=7.225),8.470128364,0.588411953
1.51E+12,2017-12-31T22:29:58Z,45.49618,-73.56014,-17,17.712,Speed(mps=9999.0),232,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.2922,1.7603,12.4134,,UNKNOWN,Speed(mps=8.3),12.54099424,0.317707511
1.51E+12,2017-12-31T22:29:59Z,45.4961,-73.5602,-17,34.308,Speed(mps=9999.0),216,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.6467,1.9208,12.2481,,UNKNOWN,Speed(mps=6.95),12.41465453,0.140250299
1.51E+12,2017-12-31T22:30:00Z,45.49605,-73.56025,-16,25.452,Speed(mps=9999.0),217,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5173,1.4514,6.7971,,UNKNOWN,Speed(mps=7.05),6.96955735,0.003448549
1.51E+12,2017-12-31T22:30:01Z,45.49601,-73.5603,-16,24.588,Speed(mps=9999.0),220,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.7616,1.2358,12.3918,,UNKNOWN,Speed(mps=7.395),12.47653571,0.04010089
1.51E+12,2017-12-31T22:30:02Z,45.49596,-73.56037,-17,26.172,Speed(mps=9999.0),219,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5461,2.0861,10.7225,,UNKNOWN,Speed(mps=7.779999999999999),10.93718632,0.049631051
1.51E+12,2017-12-31T22:30:03Z,45.49588,-73.56039,-16,27.072,Speed(mps=9999.0),206,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.1868,2.4477,11.2566,,UNKNOWN,Speed(mps=8.2),11.52116197,0.058266902
1.51E+12,2017-12-31T22:30:04Z,45.49582,-73.56046,-17,28.944,Speed(mps=9999.0),213,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5532,1.8657,10.9452,,UNKNOWN,Speed(mps=8.3),11.11684622,0.003444096
1.51E+12,2017-12-31T22:30:05Z,45.49576,-73.56053,-16,30.096,Speed(mps=9999.0),216,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.6491,0.0719,13.769,,UNKNOWN,Speed(mps=7.75),13.784479,0.098084888
1.51E+12,2017-12-31T22:30:06Z,45.49569,-73.56057,-17,29.664,Speed(mps=9999.0),209,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.7353,1.2334,10.8255,,UNKNOWN,Speed(mps=7.735),10.92032014,7.78E-05
1.51E+12,2017-12-31T22:30:07Z,45.49564,-73.56062,-17,26.136,Speed(mps=9999.0),213,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5173,1.0418,10.9596,,UNKNOWN,Speed(mps=7.86),11.02115142,0.005166497
1.51E+12,2017-12-31T22:30:08Z,45.49558,-73.5607,-17,29.556,Speed(mps=9999.0),216,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0647,1.4418,8.4257,,UNKNOWN,Speed(mps=7.3149999999999995),8.548414696,0.096418274
1.51E+12,2017-12-31T22:30:09Z,45.49555,-73.56078,-17,27.036,Speed(mps=9999.0),215,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.206,0.4934,10.4159,,UNKNOWN,Speed(mps=6.85),10.4296142,0.071375111
1.51E+12,2017-12-31T22:30:10Z,45.4955,-73.56085,-16,25.632,Speed(mps=9999.0),218,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0503,0.7233,8.0377,,UNKNOWN,Speed(mps=7.885),8.07033545,0.299091173
1.51E+12,2017-12-31T22:30:11Z,45.49545,-73.56091,-16,23.688,Speed(mps=9999.0),219,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.1198,3.3961,12.1835,,UNKNOWN,Speed(mps=8.295),12.64853824,0.056051293
1.51E+12,2017-12-31T22:30:12Z,45.49537,-73.561,-16,33.084,Speed(mps=9999.0),218,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5413,3.4081,13.1942,,UNKNOWN,Speed(mps=8.030000000000001),13.63800077,0.023899442
1.51E+12,2017-12-31T22:30:13Z,45.49533,-73.56097,-18,26.64,Speed(mps=9999.0),205,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.2371,2.6776,8.2389,,UNKNOWN,Speed(mps=8.06),8.666327445,3.11E-04
1.51E+12,2017-12-31T22:30:14Z,45.49523,-73.561,-18,31.176,Speed(mps=9999.0),210,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.3928,-0.1078,11.4985,,UNKNOWN,Speed(mps=7.525),11.50571227,0.093119572
1.51E+12,2017-12-31T22:30:15Z,45.49517,-73.56103,-17,26.856,Speed(mps=9999.0),209,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,2.6944,1.837,4.7876,,UNKNOWN,Speed(mps=7.359999999999999),5.792708703,0.009353915
1.51E+12,2017-12-31T22:30:16Z,45.49509,-73.56106,-16,27.324,Speed(mps=9999.0),205,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.0144,2.3759,5.8534,,UNKNOWN,Speed(mps=7.005),6.317230384,0.042069141
1.51E+12,2017-12-31T22:30:17Z,45.49506,-73.56113,-15,25.668,Speed(mps=9999.0),210,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.5006,0.7712,6.3851,,UNKNOWN,Speed(mps=6.975),6.450957434,3.11E-04
1.51E+12,2017-12-31T22:30:18Z,45.49499,-73.56116,-16,24.768,Speed(mps=9999.0),199,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.3042,-0.5077,9.7573,,UNKNOWN,Speed(mps=4.175),9.775234024,0.898378203
1.51E+12,2017-12-31T22:30:19Z,45.49493,-73.56118,-16,25.452,Speed(mps=9999.0),203,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.1317,-1.1568,9.9537,,UNKNOWN,Speed(mps=1.33),10.0215605,0.434346148
1.51E+12,2017-12-31T22:30:20Z,45.49492,-73.56119,-16,4.608,Speed(mps=9999.0),203,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.012,-0.0144,10.1477,,UNKNOWN,,10.14771731,
1.51E+12,2017-12-31T22:30:21Z,45.4949,-73.56122,-18,4.968,Speed(mps=9999.0),214,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.3425,0.9149,9.7405,,UNKNOWN,,9.789366093,
1.51E+12,2017-12-31T22:30:24Z,45.4949,-73.56123,-18,2.664,Speed(mps=9999.0),53,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.3281,1.5017,9.9202,,UNKNOWN,,10.0385816,
1.51E+12,2017-12-31T22:30:26Z,45.49491,-73.56124,-19,1.008,Speed(mps=9999.0),27,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.3521,1.4226,9.731,,UNKNOWN,,9.840738091,
1.51E+12,2017-12-31T22:30:27Z,45.49491,-73.56125,-19,1.188,Speed(mps=9999.0),206,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.2994,1.3412,9.7166,,UNKNOWN,Speed(mps=0.165),9.813295744,
1.51E+12,2017-12-31T22:30:28Z,45.4949,-73.56124,-21,1.188,Speed(mps=9999.0),65,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.1341,1.4849,9.9034,,UNKNOWN,Speed(mps=0.0),10.01500087,0.00919531
