type,time,latitude,longitude,altitude (m),name,desc
T,31/12/2017 21:28,45.502956,-73.572682,74,,
T,31/12/2017 21:28,45.502658,-73.572732,71,,
T,31/12/2017 21:28,45.502336,-73.572057,57,,
T,31/12/2017 21:29,45.502052,-73.571502,54,,
T,31/12/2017 21:29,45.501895,-73.571195,58,,
T,31/12/2017 21:29,45.501481,-73.57036,49,,
T,31/12/2017 21:29,45.502102,-73.569638,52,,
T,31/12/2017 21:30,45.502619,-73.569147,65,,
T,31/12/2017 21:30,45.502855,-73.568923,70,,
T,31/12/2017 21:31,45.5033,-73.568499,67,,
T,31/12/2017 21:31,45.503709,-73.567883,57,,
T,31/12/2017 21:31,45.503299,-73.567041,47,,
T,31/12/2017 21:31,45.503163,-73.56677,49,,
T,31/12/2017 21:32,45.502822,-73.565871,49,,
T,31/12/2017 21:32,45.5025,-73.565173,60,,
T,31/12/2017 21:32,45.502268,-73.56446,54,,
T,31/12/2017 21:33,45.501413,-73.564844,48,,
T,31/12/2017 21:34,45.501022,-73.56515,43,,
T,31/12/2017 21:34,45.501258,-73.565861,39,,
T,31/12/2017 21:34,45.501462,-73.566263,40,,
T,31/12/2017 21:35,45.50186,-73.567068,38,,
T,31/12/2017 21:35,45.502009,-73.567334,49,,
T,31/12/2017 21:35,45.502242,-73.566947,53,,
T,31/12/2017 21:36,45.502447,-73.566753,59,,
T,31/12/2017 21:36,45.503254,-73.566151,59,,
T,31/12/2017 21:36,45.504183,-73.565413,60,,
T,31/12/2017 21:36,45.504889,-73.564848,56,,
T,31/12/2017 21:37,45.505093,-73.564683,60,,
T,31/12/2017 21:37,45.505925,-73.564032,50,,
T,31/12/2017 21:38,45.506128,-73.563899,50,,
T,31/12/2017 21:38,45.50674,-73.565212,48,,
T,31/12/2017 21:38,45.507094,-73.565972,44,,
T,31/12/2017 21:38,45.507272,-73.566055,45,,
T,31/12/2017 21:39,45.507729,-73.565687,48,,
T,31/12/2017 21:39,45.508097,-73.565371,49,,
T,31/12/2017 21:39,45.50845,-73.565058,57,,
T,31/12/2017 21:40,45.508657,-73.564731,38,,
T,31/12/2017 21:40,45.508285,-73.563874,34,,
T,31/12/2017 21:40,45.507903,-73.563018,30,,
T,31/12/2017 21:40,45.507954,-73.562235,34,,
T,31/12/2017 21:40,45.508416,-73.561838,30,,
T,31/12/2017 21:40,45.508659,-73.561611,29,,
T,31/12/2017 21:41,45.509258,-73.561089,33,,
T,31/12/2017 21:41,45.510358,-73.560149,29,,
T,31/12/2017 21:41,45.511052,-73.559601,36,,
