type,time,latitude,longitude,altitude (m),name,des
T,30/12/2017 19:48,45.493908,-73.562927,6,,
T,30/12/2017 19:48,45.493824,-73.562698,7,,
T,30/12/2017 19:48,45.493748,-73.562553,7,,
T,30/12/2017 19:48,45.493698,-73.562355,8,,
T,30/12/2017 19:48,45.493652,-73.562225,2,,
T,30/12/2017 19:48,45.49371,-73.562225,-8,,
T,30/12/2017 19:48,45.49366,-73.562164,-10,,
T,30/12/2017 19:49,45.493492,-73.562241,-9,,
T,30/12/2017 19:49,45.493393,-73.562286,-11,,
T,30/12/2017 19:49,45.493237,-73.562393,-12,,
T,30/12/2017 19:49,45.493137,-73.56237,-16,,
T,30/12/2017 19:49,45.493034,-73.562279,-22,,
T,30/12/2017 19:49,45.493008,-73.562187,-22,,
T,30/12/2017 19:49,45.492977,-73.562088,-20,,
T,30/12/2017 19:49,45.492897,-73.561943,-20,,
T,30/12/2017 19:49,45.492844,-73.561844,-18,,
T,30/12/2017 19:49,45.492786,-73.561745,-14,,
T,30/12/2017 19:49,45.492718,-73.561569,-10,,
T,30/12/2017 19:49,45.492664,-73.561378,-7,,
T,30/12/2017 19:49,45.492611,-73.561188,-9,,
T,30/12/2017 19:49,45.492569,-73.561058,-8,,
T,30/12/2017 19:49,45.492519,-73.560905,-11,,
T,30/12/2017 19:49,45.492481,-73.560806,-11,,
T,30/12/2017 19:49,45.492447,-73.560722,-12,,
T,30/12/2017 19:50,45.492451,-73.560646,-11,,
T,30/12/2017 19:50,45.492554,-73.560493,-10,,
T,30/12/2017 19:50,45.492668,-73.56041,-7,,
T,30/12/2017 19:50,45.49279,-73.560318,-7,,
T,30/12/2017 19:50,45.492886,-73.560242,-6,,
T,30/12/2017 19:50,45.493004,-73.560143,-7,,
T,30/12/2017 19:50,45.493069,-73.560059,-8,,
T,30/12/2017 19:50,45.493187,-73.559944,-6,,
T,30/12/2017 19:50,45.493294,-73.559868,-5,,
T,30/12/2017 19:50,45.493366,-73.559807,-1,,
T,30/12/2017 19:50,45.493462,-73.559753,-6,,
T,30/12/2017 19:50,45.493656,-73.559647,-11,,
T,30/12/2017 19:50,45.493767,-73.559593,-8,,
T,30/12/2017 19:50,45.493851,-73.559547,-9,,
T,30/12/2017 19:51,45.493931,-73.559532,-4,,
T,30/12/2017 19:51,45.494015,-73.559456,-5,,
T,30/12/2017 19:51,45.494156,-73.559303,-5,,
T,30/12/2017 19:51,45.494278,-73.559151,-6,,
T,30/12/2017 19:51,45.494358,-73.559105,-3,,
T,30/12/2017 19:51,45.494453,-73.559059,0,,
T,30/12/2017 19:51,45.494511,-73.559029,-3,,
T,30/12/2017 19:51,45.494587,-73.558937,-3,,
T,30/12/2017 19:51,45.494743,-73.5588,-5,,
T,30/12/2017 19:51,45.494904,-73.558701,-2,,
T,30/12/2017 19:51,45.495022,-73.558617,-1,,
T,30/12/2017 19:52,45.49511,-73.55851,3,,
T,30/12/2017 19:52,45.495068,-73.558357,-3,,
T,30/12/2017 19:52,45.494961,-73.558189,-3,,
T,30/12/2017 19:52,45.49485,-73.557915,-1,,
T,30/12/2017 19:52,45.494694,-73.557739,-1,,
T,30/12/2017 19:52,45.494564,-73.557449,1,,
T,30/12/2017 19:52,45.494534,-73.557106,-1,,
T,30/12/2017 19:52,45.494526,-73.556808,-3,,
T,30/12/2017 19:52,45.494511,-73.556709,-8,,
T,30/12/2017 19:52,45.494488,-73.556648,-9,,
T,30/12/2017 19:52,45.494373,-73.556702,-7,,
T,30/12/2017 19:52,45.494209,-73.556824,-11,,
T,30/12/2017 19:52,45.494064,-73.556953,-10,,
T,30/12/2017 19:52,45.4939,-73.557053,-10,,
T,30/12/2017 19:52,45.493793,-73.557114,-11,,
T,30/12/2017 19:52,45.493687,-73.557167,-13,,
T,30/12/2017 19:53,45.493561,-73.557259,-13,,
T,30/12/2017 19:53,45.493385,-73.557373,-14,,
T,30/12/2017 19:53,45.493183,-73.55751,-15,,
T,30/12/2017 19:53,45.492973,-73.557648,-12,,
T,30/12/2017 19:53,45.492783,-73.557793,-13,,
T,30/12/2017 19:53,45.492588,-73.55793,-12,,
T,30/12/2017 19:53,45.492279,-73.558151,-11,,
T,30/12/2017 19:53,45.492069,-73.558258,-9,,
T,30/12/2017 19:53,45.491795,-73.558266,-8,,
T,30/12/2017 19:53,45.491482,-73.558121,-9,,
T,30/12/2017 19:53,45.491257,-73.557899,-9,,
T,30/12/2017 19:53,45.490929,-73.55761,-9,,
T,30/12/2017 19:53,45.490707,-73.557549,-10,,
T,30/12/2017 19:53,45.490528,-73.557495,-9,,
T,30/12/2017 19:53,45.490265,-73.557434,-6,,
T,30/12/2017 19:53,45.490005,-73.557358,-9,,
T,30/12/2017 19:53,45.489685,-73.557289,-9,,
T,30/12/2017 19:54,45.489483,-73.557251,-8,,
T,30/12/2017 19:54,45.489342,-73.557228,-10,,
T,30/12/2017 19:54,45.489075,-73.557152,-13,,
T,30/12/2017 19:54,45.488773,-73.557144,-12,,
T,30/12/2017 19:54,45.488373,-73.557182,-15,,
T,30/12/2017 19:54,45.487827,-73.557289,-16,,
T,30/12/2017 19:54,45.487732,-73.557297,-14,,
T,30/12/2017 19:54,45.487556,-73.557312,-14,,
T,30/12/2017 19:54,45.487358,-73.55735,-13,,
T,30/12/2017 19:54,45.48727,-73.557213,-12,,
T,30/12/2017 19:54,45.487267,-73.55703,-10,,
T,30/12/2017 19:54,45.487251,-73.556747,-11,,
T,30/12/2017 19:55,45.487202,-73.55616,-12,,
T,30/12/2017 19:55,45.48716,-73.555847,-11,,
T,30/12/2017 19:55,45.487106,-73.555466,-12,,
T,30/12/2017 19:55,45.487072,-73.555176,-12,,
T,30/12/2017 19:55,45.487038,-73.554871,-8,,
T,30/12/2017 19:55,45.487019,-73.554634,-8,,
T,30/12/2017 19:55,45.486984,-73.554214,-9,,
T,30/12/2017 19:55,45.486958,-73.553917,-8,,
T,30/12/2017 19:55,45.486923,-73.553528,-10,,
T,30/12/2017 19:55,45.486889,-73.553223,-12,,
T,30/12/2017 19:55,45.486874,-73.553017,-11,,
T,30/12/2017 19:55,45.486847,-73.552818,-10,,
T,30/12/2017 19:55,45.486893,-73.552795,-10,,
T,30/12/2017 19:56,45.48687,-73.552574,-11,,
T,30/12/2017 19:56,45.486847,-73.552429,-11,,
T,30/12/2017 19:56,45.486794,-73.552376,-11,,
T,30/12/2017 19:56,45.48661,-73.552406,-12,,
T,30/12/2017 19:56,45.486469,-73.552452,-13,,
T,30/12/2017 19:56,45.486263,-73.55249,-12,,
T,30/12/2017 19:56,45.48621,-73.552528,-13,,
T,30/12/2017 19:56,45.486149,-73.552582,-15,,
T,30/12/2017 19:57,45.486179,-73.552666,-15,,
T,30/12/2017 19:57,45.486202,-73.552834,-15,,
T,30/12/2017 19:57,45.486217,-73.553009,-14,,
T,30/12/2017 19:57,45.486237,-73.5532,-12,,
T,30/12/2017 19:57,45.486259,-73.553391,-13,,
T,30/12/2017 19:57,45.486298,-73.553619,-11,,
T,30/12/2017 19:57,45.48634,-73.553757,-12,,
T,30/12/2017 19:57,45.48637,-73.553879,-10,,
T,30/12/2017 19:57,45.486378,-73.553993,-10,,
T,30/12/2017 19:57,45.48637,-73.55423,-11,,
T,30/12/2017 19:57,45.486412,-73.554482,-10,,
T,30/12/2017 19:57,45.486423,-73.554596,-10,,
T,30/12/2017 19:57,45.486511,-73.554703,-8,,
T,30/12/2017 19:57,45.48658,-73.554695,-6,,
T,30/12/2017 19:58,45.486637,-73.55468,-8,,
T,30/12/2017 19:58,45.486717,-73.554642,-10,,
T,30/12/2017 19:59,45.486763,-73.554604,-16,,
T,30/12/2017 19:59,45.486828,-73.554581,-19,,
T,30/12/2017 19:59,45.4869,-73.554512,-19,,
T,30/12/2017 19:59,45.486931,-73.554337,-14,,
T,30/12/2017 19:59,45.486954,-73.554131,-12,,
T,30/12/2017 19:59,45.486969,-73.55381,-12,,
T,30/12/2017 19:59,45.486935,-73.553619,-9,,
T,30/12/2017 20:00,45.486912,-73.553421,-8,,
T,30/12/2017 20:00,45.486866,-73.553284,-10,,
T,30/12/2017 20:00,45.486874,-73.553009,-11,,
T,30/12/2017 20:00,45.486893,-73.552788,-12,,
T,30/12/2017 20:00,45.486881,-73.552559,-12,,
T,30/12/2017 20:00,45.486858,-73.55249,-8,,
T,30/12/2017 20:00,45.486855,-73.552406,-9,,
T,30/12/2017 20:00,45.486942,-73.552307,-10,,
T,30/12/2017 20:00,45.487171,-73.552238,-10,,
T,30/12/2017 20:00,45.487392,-73.552208,-11,,
T,30/12/2017 20:01,45.487675,-73.55217,-8,,
T,30/12/2017 20:01,45.487976,-73.552116,-10,,
T,30/12/2017 20:01,45.488197,-73.552071,-12,,
T,30/12/2017 20:01,45.488464,-73.552048,-13,,
T,30/12/2017 20:01,45.488625,-73.55201,-16,,
T,30/12/2017 20:01,45.488831,-73.551941,-14,,
T,30/12/2017 20:01,45.488945,-73.551926,-15,,
T,30/12/2017 20:01,45.489094,-73.551903,-15,,
T,30/12/2017 20:01,45.489349,-73.551842,-13,,
T,30/12/2017 20:01,45.489517,-73.551804,-15,,
T,30/12/2017 20:01,45.489784,-73.551773,-17,,
T,30/12/2017 20:01,45.490067,-73.551743,-19,,
T,30/12/2017 20:01,45.49028,-73.551704,-20,,
T,30/12/2017 20:01,45.490421,-73.551674,-19,,
T,30/12/2017 20:01,45.490623,-73.551628,-16,,
T,30/12/2017 20:01,45.490742,-73.55159,-18,,
T,30/12/2017 20:01,45.491001,-73.55143,-15,,
T,30/12/2017 20:02,45.491356,-73.551582,-14,,
T,30/12/2017 20:02,45.491566,-73.551514,-16,,
T,30/12/2017 20:02,45.491772,-73.551483,-17,,
T,30/12/2017 20:02,45.49202,-73.551437,-17,,
T,30/12/2017 20:02,45.492226,-73.551422,-19,,
T,30/12/2017 20:02,45.492493,-73.551376,-17,,
T,30/12/2017 20:02,45.492706,-73.551338,-19,,
T,30/12/2017 20:02,45.492958,-73.551292,-19,,
T,30/12/2017 20:02,45.493328,-73.551239,-21,,
T,30/12/2017 20:02,45.493717,-73.551178,-16,,
T,30/12/2017 20:02,45.494057,-73.551109,-14,,
T,30/12/2017 20:02,45.494339,-73.551071,-14,,
T,30/12/2017 20:02,45.494602,-73.551041,-15,,
T,30/12/2017 20:02,45.494896,-73.55101,-12,,
T,30/12/2017 20:02,45.495132,-73.550972,-11,,
T,30/12/2017 20:02,45.495197,-73.550957,-10,,
T,30/12/2017 20:03,45.495346,-73.55098,-11,,
T,30/12/2017 20:03,45.495461,-73.551147,-12,,
T,30/12/2017 20:03,45.495647,-73.551506,-11,,
T,30/12/2017 20:03,45.495781,-73.551781,-9,,
T,30/12/2017 20:03,45.495941,-73.552094,-7,,
T,30/12/2017 20:03,45.496067,-73.552353,-9,,
T,30/12/2017 20:03,45.496212,-73.552628,-11,,
T,30/12/2017 20:03,45.496265,-73.552734,-13,,
T,30/12/2017 20:03,45.496403,-73.552933,-15,,
T,30/12/2017 20:03,45.496555,-73.552963,-18,,
T,30/12/2017 20:03,45.496792,-73.55294,-15,,
T,30/12/2017 20:03,45.496937,-73.552917,-15,,
T,30/12/2017 20:03,45.497173,-73.552902,-14,,
T,30/12/2017 20:03,45.497341,-73.552887,-20,,
T,30/12/2017 20:03,45.497559,-73.552895,-22,,
T,30/12/2017 20:04,45.497814,-73.552887,-21,,
T,30/12/2017 20:04,45.497993,-73.552902,-16,,
T,30/12/2017 20:04,45.498074,-73.552925,-11,,
T,30/12/2017 20:04,45.498158,-73.552979,-13,,
T,30/12/2017 20:04,45.49823,-73.553169,-11,,
T,30/12/2017 20:04,45.498287,-73.553352,-10,,
T,30/12/2017 20:04,45.498356,-73.553558,-10,,
T,30/12/2017 20:04,45.498497,-73.553719,-8,,
T,30/12/2017 20:04,45.498501,-73.554001,-5,,
T,30/12/2017 20:04,45.498604,-73.554161,-2,,
T,30/12/2017 20:04,45.498707,-73.554337,-3,,
T,30/12/2017 20:04,45.498814,-73.554459,-6,,
T,30/12/2017 20:04,45.498875,-73.554611,-3,,
T,30/12/2017 20:04,45.498894,-73.554741,-3,,
T,30/12/2017 20:04,45.498951,-73.554955,-5,,
T,30/12/2017 20:04,45.498993,-73.555054,-2,,
T,30/12/2017 20:04,45.4991,-73.555069,-3,,
T,30/12/2017 20:05,45.499115,-73.555008,-7,,
T,30/12/2017 20:05,45.499203,-73.554909,-6,,
T,30/12/2017 20:05,45.499367,-73.554802,-14,,
T,30/12/2017 20:06,45.499428,-73.554688,-15,,
T,30/12/2017 20:06,45.499264,-73.554367,-12,,
T,30/12/2017 20:06,45.499161,-73.554123,-13,,
T,30/12/2017 20:06,45.499058,-73.553772,-9,,
T,30/12/2017 20:06,45.498985,-73.553513,-11,,
T,30/12/2017 20:06,45.498917,-73.553268,-10,,
T,30/12/2017 20:06,45.498878,-73.553162,-8,,
T,30/12/2017 20:06,45.498844,-73.553223,-6,,
T,30/12/2017 20:06,45.498829,-73.553139,-3,,
T,30/12/2017 20:06,45.498806,-73.552971,-3,,
T,30/12/2017 20:06,45.498924,-73.55291,-4,,
T,30/12/2017 20:06,45.499172,-73.552933,-4,,
T,30/12/2017 20:07,45.499352,-73.552948,-8,,
T,30/12/2017 20:07,45.499699,-73.553032,-14,,
T,30/12/2017 20:07,45.499928,-73.553162,-16,,
T,30/12/2017 20:07,45.500092,-73.553291,-15,,
T,30/12/2017 20:07,45.500259,-73.553406,-16,,
T,30/12/2017 20:07,45.500446,-73.553505,-17,,
T,30/12/2017 20:07,45.500629,-73.553574,-16,,
T,30/12/2017 20:07,45.50074,-73.553604,-15,,
T,30/12/2017 20:07,45.500904,-73.553635,-19,,
T,30/12/2017 20:07,45.501076,-73.553658,-20,,
T,30/12/2017 20:07,45.501305,-73.553726,-14,,
T,30/12/2017 20:07,45.501469,-73.553764,-15,,
T,30/12/2017 20:07,45.501648,-73.553795,-14,,
T,30/12/2017 20:07,45.501709,-73.553795,-16,,
T,30/12/2017 20:07,45.501827,-73.553802,-14,,
T,30/12/2017 20:07,45.501896,-73.553825,-19,,
T,30/12/2017 20:07,45.502026,-73.553848,-21,,
T,30/12/2017 20:08,45.502148,-73.553856,-20,,
T,30/12/2017 20:08,45.502254,-73.553864,-27,,
T,30/12/2017 20:08,45.502426,-73.553886,-24,,
T,30/12/2017 20:08,45.502594,-73.553902,-24,,
T,30/12/2017 20:08,45.50285,-73.553917,-20,,
T,30/12/2017 20:08,45.503078,-73.553917,-22,,
T,30/12/2017 20:08,45.503235,-73.553925,-23,,
T,30/12/2017 20:08,45.503422,-73.553902,-22,,
T,30/12/2017 20:08,45.50362,-73.553886,-25,,
T,30/12/2017 20:08,45.50375,-73.553841,-15,,
T,30/12/2017 20:08,45.503906,-73.553795,-13,,
T,30/12/2017 20:08,45.504074,-73.553734,-15,,
T,30/12/2017 20:08,45.504284,-73.553665,-12,,
T,30/12/2017 20:08,45.504429,-73.553604,-14,,
T,30/12/2017 20:08,45.504608,-73.553543,-15,,
T,30/12/2017 20:08,45.504696,-73.55352,-17,,
T,30/12/2017 20:08,45.504807,-73.553444,-18,,
T,30/12/2017 20:09,45.50502,-73.553383,-22,,
T,30/12/2017 20:09,45.505196,-73.553284,-22,,
T,30/12/2017 20:09,45.505299,-73.55323,-12,,
T,30/12/2017 20:09,45.50539,-73.553192,-17,,
T,30/12/2017 20:09,45.505505,-73.553436,-18,,
T,30/12/2017 20:09,45.50555,-73.553589,-17,,
T,30/12/2017 20:09,45.505566,-73.553688,-15,,
T,30/12/2017 20:09,45.505554,-73.553802,-10,,
T,30/12/2017 20:09,45.505547,-73.553886,-9,,
T,30/12/2017 20:09,45.505447,-73.554001,-8,,
T,30/12/2017 20:09,45.505367,-73.554062,-6,,
T,30/12/2017 20:09,45.505329,-73.554138,-10,,
T,30/12/2017 20:09,45.505211,-73.554176,-7,,
T,30/12/2017 20:10,45.505104,-73.554276,-3,,
T,30/12/2017 20:10,45.504951,-73.554382,-6,,
T,30/12/2017 20:10,45.504772,-73.554443,-9,,
T,30/12/2017 20:10,45.504642,-73.554459,-9,,
T,30/12/2017 20:10,45.504551,-73.554482,-9,,
T,30/12/2017 20:10,45.504463,-73.554497,-11,,
T,30/12/2017 20:10,45.504379,-73.554527,-11,,
T,30/12/2017 20:10,45.504303,-73.554535,-16,,
T,30/12/2017 20:10,45.504261,-73.554573,-15,,
T,30/12/2017 20:10,45.504208,-73.554642,-16,,
T,30/12/2017 20:10,45.504116,-73.55468,-16,,
T,30/12/2017 20:10,45.503956,-73.554733,-16,,
T,30/12/2017 20:10,45.503803,-73.554832,-16,,
T,30/12/2017 20:10,45.503693,-73.554848,-14,,
T,30/12/2017 20:10,45.503559,-73.554871,-14,,
T,30/12/2017 20:10,45.503468,-73.554924,-12,,
T,30/12/2017 20:11,45.503338,-73.554985,-5,,
T,30/12/2017 20:11,45.503208,-73.555,-8,,
T,30/12/2017 20:11,45.503159,-73.555054,-7,,
T,30/12/2017 20:11,45.503105,-73.555145,-8,,
T,30/12/2017 20:11,45.503017,-73.555161,-7,,
T,30/12/2017 20:11,45.502918,-73.555214,-14,,
T,30/12/2017 20:11,45.502922,-73.555336,-11,,
T,30/12/2017 20:11,45.502827,-73.555435,-12,,
T,30/12/2017 20:11,45.502705,-73.555466,-10,,
T,30/12/2017 20:11,45.502541,-73.555458,-11,,
T,30/12/2017 20:11,45.50246,-73.555489,-11,,
T,30/12/2017 20:11,45.502373,-73.555519,-12,,
T,30/12/2017 20:11,45.502419,-73.555634,-19,,
T,30/12/2017 20:12,45.502365,-73.555626,-19,,
T,30/12/2017 20:12,45.502323,-73.555611,-14,,
T,30/12/2017 20:12,45.502205,-73.555687,-7,,
T,30/12/2017 20:12,45.502201,-73.555893,-7,,
T,30/12/2017 20:12,45.50219,-73.556015,-7,,
T,30/12/2017 20:12,45.502251,-73.556206,-3,,
T,30/12/2017 20:12,45.502346,-73.556374,-2,,
T,30/12/2017 20:12,45.502426,-73.556534,-1,,
T,30/12/2017 20:12,45.502464,-73.556664,-3,,
T,30/12/2017 20:13,45.502483,-73.556732,-1,,
T,30/12/2017 20:13,45.502537,-73.556717,0,,
T,30/12/2017 20:13,45.502613,-73.556648,-3,,
T,30/12/2017 20:13,45.502693,-73.556602,-6,,
T,30/12/2017 20:13,45.502796,-73.556519,-7,,
T,30/12/2017 20:13,45.502876,-73.55645,-9,,
T,30/12/2017 20:13,45.50296,-73.556351,-10,,
T,30/12/2017 20:13,45.503033,-73.556282,-12,,
T,30/12/2017 20:13,45.503098,-73.556229,-12,,
T,30/12/2017 20:13,45.503143,-73.556168,-14,,
T,30/12/2017 20:13,45.503201,-73.556091,-12,,
T,30/12/2017 20:13,45.50325,-73.55619,-11,,
T,30/12/2017 20:13,45.503288,-73.556305,-12,,
T,30/12/2017 20:13,45.503323,-73.556419,-12,,
T,30/12/2017 20:13,45.503357,-73.556534,-9,,
T,30/12/2017 20:13,45.503429,-73.556633,-7,,
T,30/12/2017 20:14,45.503513,-73.556664,-7,,
T,30/12/2017 20:14,45.503616,-73.556686,-8,,
T,30/12/2017 20:14,45.503693,-73.556877,-7,,
T,30/12/2017 20:14,45.503754,-73.557053,-8,,
T,30/12/2017 20:14,45.503784,-73.557213,-6,,
T,30/12/2017 20:14,45.50383,-73.55735,-5,,
T,30/12/2017 20:14,45.503834,-73.557426,1,,
T,30/12/2017 20:14,45.503883,-73.557526,7,,
T,30/12/2017 20:15,45.503967,-73.557503,11,,
T,30/12/2017 20:15,45.504101,-73.557388,11,,
T,30/12/2017 20:15,45.504219,-73.557274,11,,
T,30/12/2017 20:15,45.504311,-73.557236,11,,
T,30/12/2017 20:15,45.504379,-73.557205,10,,
T,30/12/2017 20:15,45.504475,-73.557243,13,,
T,30/12/2017 20:15,45.50452,-73.55722,19,,
T,30/12/2017 20:15,45.50462,-73.557137,17,,
T,30/12/2017 20:15,45.504715,-73.55703,13,,
T,30/12/2017 20:15,45.50481,-73.556908,6,,
T,30/12/2017 20:15,45.504902,-73.556786,5,,
