typ,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 2:30,45.595122,-73.575656,28,,
T,01/01/2018 2:30,45.596305,-73.573855,22,,
T,01/01/2018 2:30,45.59752,-73.572495,16,,
T,01/01/2018 2:30,45.599085,-73.571151,21,,
T,01/01/2018 2:30,45.600281,-73.570002,18,,
T,01/01/2018 2:30,45.600233,-73.569186,24,,
T,01/01/2018 2:31,45.59941,-73.56892,37,,
T,01/01/2018 2:31,45.599538,-73.569893,28,,
T,01/01/2018 2:31,45.600276,-73.571413,32,,
T,01/01/2018 2:31,45.600959,-73.572999,26,,
T,01/01/2018 2:31,45.601503,-73.574251,26,,
T,01/01/2018 2:31,45.602068,-73.575555,25,,
T,01/01/2018 2:32,45.602682,-73.576983,27,,
T,01/01/2018 2:32,45.603268,-73.578335,28,,
T,01/01/2018 2:32,45.603464,-73.578798,22,,
T,01/01/2018 2:32,45.60402,-73.580096,18,,
T,01/01/2018 2:32,45.604631,-73.581497,27,,
T,01/01/2018 2:32,45.605128,-73.582642,29,,
T,01/01/2018 2:33,45.605688,-73.583942,32,,
T,01/01/2018 2:33,45.605976,-73.583932,34,,
T,01/01/2018 2:33,45.606599,-73.583407,33,,
T,01/01/2018 2:33,45.6069,-73.5834,32,,
T,01/01/2018 2:37,45.606577,-73.583414,36,,
T,01/01/2018 2:37,45.605915,-73.583987,33,,
T,01/01/2018 2:37,45.605993,-73.584668,34,,
T,01/01/2018 2:37,45.606568,-73.58599,33,,
T,01/01/2018 2:37,45.607202,-73.585706,33,,
T,01/01/2018 2:37,45.608061,-73.584249,33,,
T,01/01/2018 2:38,45.60881,-73.583257,33,,
T,01/01/2018 2:38,45.609,-73.58307,34,,
T,01/01/2018 2:38,45.610017,-73.582076,36,,
T,01/01/2018 2:38,45.610693,-73.581484,37,,
T,01/01/2018 2:38,45.610393,-73.58028,36,,
T,01/01/2018 2:39,45.609691,-73.578132,37,,
T,01/01/2018 2:39,45.609108,-73.575939,31,,
T,01/01/2018 2:39,45.608284,-73.573523,28,,
T,01/01/2018 2:39,45.607224,-73.571163,27,,
T,01/01/2018 2:39,45.605899,-73.569324,21,,
T,01/01/2018 2:39,45.604305,-73.568597,18,,
T,01/01/2018 2:40,45.602467,-73.568894,17,,
T,01/01/2018 2:40,45.600975,-73.569989,20,,
T,01/01/2018 2:40,45.599253,-73.571446,15,,
T,01/01/2018 2:40,45.59755,-73.573016,23,,
T,01/01/2018 2:40,45.596137,-73.574824,20,,
T,01/01/2018 2:40,45.595313,-73.575716,26,,
T,01/01/2018 2:41,45.594518,-73.577208,19,,
T,01/01/2018 2:41,45.593576,-73.578442,29,,
T,01/01/2018 2:41,45.592561,-73.579993,26,,
T,01/01/2018 2:41,45.591274,-73.581336,37,,
T,01/01/2018 2:41,45.589941,-73.582382,30,,
T,01/01/2018 2:41,45.58849,-73.583722,22,,
T,01/01/2018 2:42,45.5869,-73.585141,20,,
T,01/01/2018 2:42,45.585577,-73.586432,13,,
T,01/01/2018 2:42,45.584261,-73.587611,20,,
T,01/01/2018 2:42,45.583232,-73.588661,33,,
T,01/01/2018 2:42,45.581912,-73.589714,42,,
T,01/01/2018 2:42,45.580618,-73.590858,46,,
T,01/01/2018 2:43,45.579431,-73.591883,43,,
T,01/01/2018 2:43,45.578238,-73.592871,31,,
T,01/01/2018 2:43,45.576951,-73.593982,40,,
T,01/01/2018 2:43,45.575502,-73.595243,36,,
T,01/01/2018 2:43,45.574092,-73.596541,33,,
T,01/01/2018 2:43,45.572716,-73.597827,34,,
T,01/01/2018 2:44,45.571323,-73.599004,36,,
T,01/01/2018 2:44,45.569877,-73.600337,31,,
T,01/01/2018 2:44,45.568456,-73.601788,31,,
T,01/01/2018 2:44,45.567081,-73.602928,38,,
T,01/01/2018 2:44,45.565647,-73.604122,50,,
T,01/01/2018 2:44,45.564616,-73.605076,50,,
T,01/01/2018 2:45,45.563585,-73.606072,41,,
T,01/01/2018 2:45,45.562777,-73.606965,37,,
T,01/01/2018 2:45,45.562266,-73.607152,45,,
T,01/01/2018 2:45,45.562271,-73.606437,37,,
T,01/01/2018 2:45,45.56257,-73.606182,43,,
T,01/01/2018 2:45,45.562658,-73.605725,52,,
T,01/01/2018 2:46,45.56217,-73.604639,44,,
T,01/01/2018 2:46,45.561887,-73.60455,39,,
T,01/01/2018 2:46,45.561854,-73.604812,45,,
T,01/01/2018 2:46,45.561937,-73.605209,46,,
T,01/01/2018 2:47,45.56241,-73.605916,45,,
T,01/01/2018 2:48,45.562574,-73.606104,47,,
T,01/01/2018 2:48,45.5633,-73.605634,31,,
T,01/01/2018 2:48,45.564226,-73.604903,33,,
T,01/01/2018 2:48,45.564553,-73.605164,36,,
T,01/01/2018 2:48,45.564332,-73.605464,45,,
T,01/01/2018 2:49,45.563304,-73.606412,50,,
T,01/01/2018 2:49,45.562488,-73.607356,51,,
T,01/01/2018 2:49,45.561738,-73.60777,51,,
T,01/01/2018 2:49,45.561337,-73.608068,51,,
T,01/01/2018 2:49,45.560968,-73.608409,52,,
T,01/01/2018 2:49,45.560443,-73.608929,51,,
T,01/01/2018 2:50,45.559986,-73.609438,51,,
T,01/01/2018 2:50,45.559429,-73.610328,54,,
T,01/01/2018 2:50,45.55865,-73.611864,56,,
T,01/01/2018 2:50,45.557748,-73.614079,45,,
T,01/01/2018 2:50,45.55676,-73.616474,40,,
T,01/01/2018 2:50,45.555771,-73.619042,41,,
T,01/01/2018 2:51,45.554709,-73.621603,40,,
T,01/01/2018 2:51,45.553564,-73.623768,40,,
T,01/01/2018 2:51,45.552255,-73.626117,43,,
T,01/01/2018 2:51,45.550976,-73.628651,47,,
T,01/01/2018 2:51,45.55028,-73.631346,37,,
T,01/01/2018 2:51,45.54964,-73.634165,32,,
T,01/01/2018 2:52,45.548232,-73.636413,36,,
T,01/01/2018 2:52,45.546402,-73.638052,35,,
T,01/01/2018 2:52,45.544771,-73.639465,35,,
T,01/01/2018 2:52,45.543156,-73.640789,39,,
T,01/01/2018 2:52,45.541313,-73.641919,38,,
T,01/01/2018 2:52,45.539558,-73.64311,35,,
T,01/01/2018 2:53,45.537624,-73.644268,33,,
T,01/01/2018 2:53,45.535777,-73.645503,30,,
T,01/01/2018 2:53,45.533855,-73.646808,29,,
T,01/01/2018 2:53,45.532116,-73.64796,30,,
T,01/01/2018 2:53,45.530249,-73.649171,27,,
T,01/01/2018 2:53,45.528597,-73.650718,31,,
