type,time,latitude,longitude,altitude (m),name,desc
T,01/01/2018 1:53,45.481677,-73.577212,20.3,,
T,01/01/2018 1:53,45.48143,-73.57761,22.3,,
T,01/01/2018 1:53,45.481372,-73.577722,22.3,,
T,01/01/2018 1:55,45.481324,-73.577821,18.3,,
T,01/01/2018 1:55,45.481273,-73.577922,19.3,,
T,01/01/2018 1:55,45.481227,-73.577993,17.3,,
T,01/01/2018 1:55,45.481026,-73.577857,17.3,,
T,01/01/2018 1:55,45.480731,-73.57762,19.3,,
T,01/01/2018 1:55,45.480513,-73.577588,18.3,,
T,01/01/2018 1:55,45.480272,-73.577791,19.3,,
T,01/01/2018 1:55,45.479851,-73.577929,18.3,,
T,01/01/2018 1:55,45.479482,-73.577849,18.3,,
T,01/01/2018 1:55,45.479116,-73.577595,19.3,,
T,01/01/2018 1:55,45.478688,-73.577135,15.3,,
T,01/01/2018 1:55,45.478326,-73.576706,12.3,,
T,01/01/2018 1:56,45.477973,-73.576296,12.3,,
T,01/01/2018 1:56,45.476577,-73.574679,14.3,,
T,01/01/2018 1:56,45.476079,-73.574233,15.3,,
T,01/01/2018 1:56,45.475716,-73.573817,20.3,,
T,01/01/2018 1:56,45.475443,-73.573592,17.3,,
T,01/01/2018 1:56,45.475172,-73.573498,14.3,,
T,01/01/2018 1:56,45.475046,-73.573757,13.3,,
T,01/01/2018 1:56,45.475171,-73.574115,15.3,,
T,01/01/2018 1:56,45.475274,-73.574517,18.3,,
T,01/01/2018 1:56,45.475133,-73.575017,21.3,,
T,01/01/2018 1:56,45.474679,-73.575186,22.3,,
T,01/01/2018 1:57,45.474229,-73.575299,21.3,,
T,01/01/2018 1:57,45.473798,-73.575577,20.3,,
T,01/01/2018 1:57,45.473358,-73.575956,18.3,,
T,01/01/2018 1:57,45.472931,-73.576386,21.3,,
T,01/01/2018 1:57,45.472381,-73.57692,20.3,,
T,01/01/2018 1:57,45.47192,-73.577357,20.3,,
T,01/01/2018 1:57,45.471301,-73.57792,19.3,,
T,01/01/2018 1:57,45.470471,-73.578637,21.3,,
T,01/01/2018 1:57,45.469862,-73.579146,21.3,,
T,01/01/2018 1:57,45.469264,-73.579544,21.3,,
T,01/01/2018 1:57,45.468583,-73.579923,23.3,,
T,01/01/2018 1:57,45.467839,-73.5803,23.3,,
T,01/01/2018 1:57,45.467256,-73.580621,25.3,,
T,01/01/2018 1:57,45.4666,-73.581179,26.3,,
T,01/01/2018 1:58,45.466161,-73.581719,26.3,,
T,01/01/2018 1:58,45.465682,-73.582335,25.3,,
T,01/01/2018 1:58,45.465233,-73.582731,25.3,,
T,01/01/2018 1:58,45.46486,-73.583206,26.3,,
T,01/01/2018 1:58,45.464706,-73.583901,29.3,,
T,01/01/2018 1:58,45.464681,-73.584982,29.3,,
T,01/01/2018 1:58,45.46466,-73.585806,29.3,,
T,01/01/2018 1:58,45.46467,-73.586615,27.3,,
T,01/01/2018 1:58,45.464672,-73.58762,28.3,,
T,01/01/2018 1:58,45.464662,-73.588653,30.3,,
T,01/01/2018 1:58,45.46464,-73.589533,32.3,,
T,01/01/2018 1:58,45.464649,-73.590659,36.3,,
T,01/01/2018 1:58,45.464645,-73.591527,39.3,,
T,01/01/2018 1:59,45.464673,-73.592629,43.3,,
T,01/01/2018 1:59,45.464769,-73.593524,44.3,,
T,01/01/2018 1:59,45.464951,-73.594384,46.3,,
T,01/01/2018 1:59,45.465278,-73.595316,47.3,,
T,01/01/2018 1:59,45.465689,-73.596151,47.3,,
T,01/01/2018 1:59,45.466229,-73.596935,45.3,,
T,01/01/2018 1:59,45.466679,-73.597509,45.3,,
T,01/01/2018 1:59,45.467142,-73.598063,46.3,,
T,01/01/2018 1:59,45.467599,-73.59858,48.3,,
T,01/01/2018 1:59,45.468169,-73.599247,47.3,,
T,01/01/2018 1:59,45.468749,-73.599935,47.3,,
T,01/01/2018 1:59,45.46927,-73.600618,45.4,,
T,01/01/2018 1:59,45.469715,-73.601307,44.4,,
T,01/01/2018 1:59,45.47016,-73.602253,44.4,,
T,01/01/2018 2:00,45.470448,-73.603054,43.4,,
T,01/01/2018 2:00,45.470688,-73.603883,41.4,,
T,01/01/2018 2:00,45.470947,-73.604763,40.4,,
T,01/01/2018 2:00,45.471243,-73.605658,41.4,,
T,01/01/2018 2:00,45.471536,-73.606428,42.4,,
T,01/01/2018 2:00,45.471877,-73.60722,43.4,,
T,01/01/2018 2:00,45.472238,-73.60801,44.4,,
T,01/01/2018 2:00,45.472544,-73.608783,46.4,,
T,01/01/2018 2:00,45.472933,-73.609817,48.4,,
T,01/01/2018 2:00,45.473284,-73.61057,49.4,,
T,01/01/2018 2:00,45.473754,-73.611668,52.4,,
T,01/01/2018 2:00,45.474108,-73.612484,54.4,,
T,01/01/2018 2:00,45.474566,-73.61351,58.4,,
T,01/01/2018 2:00,45.475039,-73.614524,61.4,,
T,01/01/2018 2:01,45.475451,-73.615314,62.4,,
T,01/01/2018 2:01,45.475843,-73.616035,62.4,,
T,01/01/2018 2:01,45.476032,-73.616367,63.4,,
T,01/01/2018 2:01,45.476032,-73.616367,63.4,,
T,01/01/2018 2:01,45.478176,-73.619287,70.4,,
T,01/01/2018 2:01,45.478704,-73.619782,76.4,,
T,01/01/2018 2:01,45.479371,-73.620416,77.4,,
T,01/01/2018 2:01,45.479852,-73.620931,74.4,,
T,01/01/2018 2:01,45.480292,-73.621567,74.4,,
T,01/01/2018 2:01,45.480686,-73.622282,75.5,,
T,01/01/2018 2:01,45.481161,-73.623319,74.5,,
T,01/01/2018 2:01,45.481667,-73.624448,69.5,,
T,01/01/2018 2:02,45.482064,-73.625376,68.5,,
T,01/01/2018 2:02,45.482481,-73.626235,63.5,,
T,01/01/2018 2:02,45.482771,-73.626881,62.5,,
T,01/01/2018 2:02,45.48315,-73.627768,63.5,,
T,01/01/2018 2:02,45.483519,-73.628605,63.5,,
T,01/01/2018 2:02,45.483906,-73.629519,61.5,,
T,01/01/2018 2:02,45.484416,-73.630627,58.5,,
T,01/01/2018 2:02,45.484799,-73.631535,60.5,,
T,01/01/2018 2:02,45.485293,-73.632585,54.5,,
T,01/01/2018 2:02,45.485679,-73.633445,54.5,,
T,01/01/2018 2:02,45.486054,-73.634361,53.5,,
T,01/01/2018 2:02,45.486453,-73.635233,52.5,,
T,01/01/2018 2:02,45.486842,-73.63609,53.5,,
T,01/01/2018 2:02,45.487221,-73.636945,51.5,,
T,01/01/2018 2:03,45.487677,-73.638054,50.5,,
T,01/01/2018 2:03,45.488147,-73.639119,50.5,,
T,01/01/2018 2:03,45.488527,-73.639934,50.5,,
T,01/01/2018 2:03,45.488972,-73.640941,49.5,,
T,01/01/2018 2:03,45.489336,-73.641619,48.5,,
T,01/01/2018 2:03,45.4897,-73.642632,47.5,,
T,01/01/2018 2:03,45.490122,-73.643541,47.6,,
T,01/01/2018 2:03,45.490453,-73.644238,43.6,,
T,01/01/2018 2:03,45.490878,-73.645152,42.6,,
T,01/01/2018 2:03,45.49123,-73.645864,43.6,,
T,01/01/2018 2:03,45.491549,-73.646602,42.6,,
T,01/01/2018 2:03,45.491938,-73.647604,46.6,,
T,01/01/2018 2:03,45.492272,-73.648383,46.6,,
T,01/01/2018 2:03,45.492591,-73.649182,47.6,,
T,01/01/2018 2:04,45.492901,-73.64998,49.6,,
T,01/01/2018 2:04,45.493216,-73.650702,49.6,,
T,01/01/2018 2:04,45.493635,-73.651634,49.6,,
T,01/01/2018 2:04,45.49403,-73.652393,46.6,,
T,01/01/2018 2:04,45.494456,-73.65309,45.6,,
T,01/01/2018 2:04,45.494996,-73.653887,46.6,,
T,01/01/2018 2:04,45.495458,-73.654612,46.6,,
T,01/01/2018 2:04,45.4959,-73.655306,47.6,,
T,01/01/2018 2:04,45.496442,-73.656146,49.6,,
T,01/01/2018 2:04,45.496872,-73.656826,48.6,,
T,01/01/2018 2:04,45.497296,-73.657473,46.6,,
T,01/01/2018 2:04,45.497828,-73.658344,46.6,,
T,01/01/2018 2:04,45.498292,-73.659091,46.6,,
T,01/01/2018 2:04,45.498791,-73.659879,45.6,,
T,01/01/2018 2:05,45.499419,-73.66085,45.6,,
T,01/01/2018 2:05,45.499854,-73.661546,46.6,,
T,01/01/2018 2:05,45.500322,-73.662195,46.6,,
T,01/01/2018 2:05,45.500821,-73.662785,47.7,,
T,01/01/2018 2:05,45.501365,-73.663334,45.7,,
T,01/01/2018 2:05,45.502025,-73.66394,43.7,,
T,01/01/2018 2:05,45.502545,-73.664321,42.7,,
T,01/01/2018 2:05,45.503118,-73.664699,44.7,,
T,01/01/2018 2:05,45.503658,-73.665084,41.7,,
T,01/01/2018 2:05,45.504052,-73.665677,42.7,,
T,01/01/2018 2:05,45.504267,-73.666323,41.7,,
T,01/01/2018 2:05,45.504353,-73.66681,40.7,,
T,01/01/2018 2:05,45.504413,-73.667521,39.7,,
T,01/01/2018 2:06,45.50435,-73.667999,39.7,,
T,01/01/2018 2:06,45.504236,-73.668599,38.7,,
T,01/01/2018 2:06,45.50417,-73.669092,37.7,,
T,01/01/2018 2:06,45.504351,-73.669297,37.7,,
T,01/01/2018 2:06,45.504717,-73.669207,40.7,,
T,01/01/2018 2:06,45.505117,-73.669101,41.7,,
T,01/01/2018 2:06,45.505267,-73.669072,40.7,,
T,01/01/2018 2:06,45.505354,-73.669081,39.7,,
T,01/01/2018 2:06,45.505205,-73.66922,39.7,,
T,01/01/2018 2:06,45.504675,-73.669389,40.7,,
T,01/01/2018 2:06,45.50432,-73.669416,39.7,,
T,01/01/2018 2:06,45.504065,-73.669377,39.7,,
T,01/01/2018 2:07,45.503742,-73.669163,38.7,,
T,01/01/2018 2:07,45.503431,-73.668668,36.7,,
T,01/01/2018 2:07,45.503401,-73.668519,38.7,,
T,01/01/2018 2:07,45.503359,-73.668424,39.7,,
T,01/01/2018 2:07,45.50309,-73.667839,40.7,,
T,01/01/2018 2:07,45.502856,-73.667376,40.7,,
T,01/01/2018 2:07,45.502845,-73.666634,43.7,,
T,01/01/2018 2:07,45.502994,-73.665981,45.7,,
T,01/01/2018 2:07,45.503262,-73.665494,46.7,,
T,01/01/2018 2:07,45.503676,-73.665155,44.7,,
T,01/01/2018 2:07,45.504198,-73.664975,46.7,,
T,01/01/2018 2:07,45.504762,-73.664714,47.7,,
T,01/01/2018 2:07,45.505525,-73.664215,49.7,,
T,01/01/2018 2:07,45.506166,-73.663807,50.7,,
T,01/01/2018 2:08,45.506812,-73.663417,50.7,,
T,01/01/2018 2:08,45.507618,-73.662917,50.7,,
T,01/01/2018 2:08,45.508255,-73.662521,50.7,,
T,01/01/2018 2:08,45.50904,-73.662045,50.7,,
T,01/01/2018 2:08,45.509795,-73.661561,47.7,,
T,01/01/2018 2:08,45.510572,-73.661076,45.7,,
T,01/01/2018 2:08,45.511182,-73.660704,44.7,,
T,01/01/2018 2:08,45.511756,-73.660324,45.7,,
