4320292,184.374
4320454,357.859
4320455,302.339
4320462,402.722
4320463,876.596
4320484,158.172
4320487,432.736
4320488,152.733
4320505,101.584
4320506,27.42
4320786,145.955
4320787,355.461
4320791,339.153
4320804,94.863
4613815,237.389
4685592,400.483
4686990,220.285
4687530,234.857
4687632,34.459
4813607,322.877
4872825,90.434
4872827,102.228
4872830,318.016
4883068,443.112
4886313,338.753
4886358,143.587
4886366,293.367
4886374,55.492
4886375,225.755
4886376,191.395
4886378,62.327
4889322,330.575
4889333,339.142
4911698,731.257
4911721,122.406
8140256,134.365
8436213,121.653
10530798,391.183
10530799,200.418
10530814,120.069
10981670,269.072
10981673,213.552
11040123,198.991
13500459,321.002
13501273,349.521
13501593,229.14
13501731,258.905
13501732,156.437
13502051,817.023
13502053,174.899
13502054,493.121
13503101,407.124
15834351,153.364
15834714,694.908
15914788,406.476
15915825,83.162
18373384,57.454
18373388,163.798
18562833,75.198
18835340,376.752
19652259,307.14
19652361,638.965
19891259,132.594
19891896,479.006
19891899,95.998
19893611,259.25
19893613,346.21
19894605,264.089
19894612,69.67
19894751,285.203
19895495,173.972
19895498,435.525
19895957,56.13
19896202,63.543
19896203,304.195
19896822,340.063
19897492,200.444
19899276,189.975
19899281,107.761
19899867,130.705
19900939,355.064
19900941,91.585
19900947,243.952
19900948,115.232
19901233,108.99
19903935,739.083
19908068,323.373
19908070,330.401
19908072,21.604
19908073,2280.477
19908076,439.321
19908079,2021.642
19908080,103.578
19909866,106.416
19909867,66.965
19910387,13.693
19912052,140.678
19912269,167.561
19914256,163.322
19937714,72.005
19937715,976.406
19937716,916.205
19938439,710.162
19938440,428.294
19939750,596.022
19939754,85.3
19940216,485.561
19940852,566.403
19940855,64.849
19977261,36.107
20112427,709.062
20112431,289.745
20112435,253.717
20112438,303.566
20112439,869.175
20112440,124.411
20112442,211.526
20112443,688.84
20112444,167.636
20112445,414.811
20112449,188.105
20112451,327.071
20112452,135.175
20112454,311.278
20112458,1103.443
20112461,557.091
20112463,199.19
20112466,465.995
20112467,129.427
20178489,292.843
20178495,152.929
20178595,24.479
20184585,1553.457
20186987,1708.908
20187412,181.651
20187992,130.714
20187993,70.927
20187996,377.839
20188673,152.817
20192248,326.56
20192253,459.866
20192255,157.923
20192257,274.665
20194964,111.141
20194966,508.848
20194983,153.603
20194985,152.31
20194988,143.829
20194992,331.282
20223705,3344.49
20227270,2190.576
20228748,2808.256
20289669,231.429
20291838,71.372
20291839,27.585
20291840,50.627
20296265,572.118
20296267,456.628
20296268,237.396
20296275,188.495
20296277,51.75
20296280,228.98
20296281,249.422
20296282,112.281
20296283,191.522
20296284,132.306
20299587,65.049
20299589,69.129
20316500,13.225
20318107,58.07
20318109,739.719
20318110,736.172
20318112,34.033
20318118,205.093
20318119,91.689
20318126,533.768
20318502,77.146
20318503,88.777
20319593,187.85
20319594,565.609
20319595,292.396
20319599,76.399
20319971,199.774
20319972,272.221
20319974,240.392
20319975,143.184
20319976,82.854
20319977,183
20319979,140.529
20319981,116.636
20320553,103.19
20320554,31.544
20320555,92.742
20322551,278.007
20322552,286.667
20322561,147.074
20413127,1338.817
20413128,294.576
20413130,1144.561
20415457,288.482
20415458,114.135
20441244,373.986
20441250,1006.632
20441254,1342.878
20441255,227.106
20441267,2448.441
20441273,1406.629
20442248,244.405
20442254,170.668
20443208,328.431
20443212,315.436
20444764,378.8
20444765,727.406
20444768,299.281
20444770,347.081
20567440,120.381
20567444,369.722
20572233,146.519
20572234,290.224
20572235,38.508
20572236,293.073
20572237,115.47
20900072,143.596
20900719,174.414
20938278,89.833
20939413,98.648
20939415,588.677
20944925,1198.88
21019647,2067.382
21022027,1809.582
21022028,1827.499
21030166,55.112
21032502,42.619
21172575,664.814
21172587,160.025
21178364,136.998
21181187,218.878
21258129,164.077
21308350,604.445
21308354,82.849
21340763,132.968
22078181,64.137
22884246,211.141
22884250,94.067
22884251,322.335
22884362,550.073
22884411,88.733
22892022,242.085
22892023,271.102
22892025,301.833
22892117,1420.953
22894867,138.766
22894868,105.566
22894883,1613.434
22894891,1614.142
22894892,1664.702
22894894,606.227
22894899,310.273
22894900,309.972
22894902,699.13
22894907,303.985
22894909,51.598
22894910,52.322
22894913,308.64
22894915,202.041
22909918,3021.53
22909919,6449.098
22909923,144.465
22909925,146.094
22909951,281.338
22909952,3027.878
22909953,1112.83
22909954,279.292
22910467,2731.704
22910491,260.263
22910570,1118.95
22910571,219.208
22910783,2032.952
22911157,235.257
22911158,374.342
22915657,140.544
22915782,514.572
22915846,277.825
22915853,720.757
22915857,564.133
22915865,149.203
23026715,248.616
23034860,291.35
23920574,95.916
24166407,284.111
24166415,283.908
24166418,202.458
24172046,43.735
24221195,480.507
24221196,388.967
24221229,475.145
24221231,106.125
24221232,49.928
24263070,158.533
24266481,201.676
24424706,543.428
24457511,97.534
24457559,98.052
24457648,69.289
24851819,963.954
24851822,245.416
24851863,44.434
24851868,89.334
24851890,211.58
25367003,303.988
25367021,525.063
25367028,193.908
25367086,101.482
25367322,68.543
25645776,768.547
25831129,301.579
25831130,305.814
25831131,92.681
25849886,55.472
25849890,30.699
25850427,25.777
25850450,98.09
25850472,249.637
25850481,105.533
25850507,251.918
