0,45.5485450041,-73.6359975179,20223705
1,45.5483632155,-73.6361833917,22909919
2,45.5482025027,-73.636382948,22909919
3,45.5480196998,-73.6365661,22909919
4,45.547844763,-73.6367383706,22909919
5,45.547662084,-73.6369182653,22909919
6,45.547480798,-73.63708512,21022028
7,45.5472929045,-73.6372431826,22909919
8,45.5471121062,-73.6373984642,22909919
9,45.5469407951,-73.6375490939,21022027
10,45.5467630738,-73.6376982368,22909919
11,45.5465882452,-73.6378483914,22909919
12,45.5464276191,-73.6379798436,21019647
13,45.5462479839,-73.6381406306,22909919
14,45.5460797447,-73.6382851258,22909919
15,45.5459291615,-73.6384245891,163589272
16,45.5457423065,-73.6385749404,22909919
17,45.5455652796,-73.6387269831,22909919
18,45.5453638824,-73.6388717573,144841884
19,45.5452379166,-73.6390081445,22909919
20,45.5450778338,-73.6391456343,22909919
21,45.5449183708,-73.6392825919,22909919
22,45.5447381725,-73.6394301023,462744540
23,45.544608566,-73.6395486731,22909919
24,45.5444462956,-73.6396880419,22909919
25,45.5442489633,-73.6398394351,21030166
26,45.5441123021,-73.6399723754,22909919
27,45.5439444506,-73.6401142125,22909919
28,45.5437848121,-73.6402491094,22909919
29,45.5436212058,-73.6403588886,463851681
30,45.5434295564,-73.6404996821,22909919
31,45.5432433414,-73.640624896,22909919
32,45.5429864812,-73.6407722586,20228748
33,45.5428839123,-73.6408619724,22909919
34,45.5427028703,-73.6409813861,22909919
35,45.5425279901,-73.6410967356,22909919
36,45.5424431566,-73.6411928913,455693005
37,45.5421782368,-73.6413274299,22909919
38,45.5420033636,-73.6414427747,22909919
39,45.5418311338,-73.641556376,22909919
40,45.5416571057,-73.6416711635,22909919
41,45.5414830776,-73.6417859509,22909919
42,45.5412996832,-73.6418985067,452031267
43,45.5411298173,-73.6420189584,22909919
44,45.5409563053,-73.6421291176,22909919
45,45.5407825861,-73.6422387186,22909919
46,45.5405217471,-73.6422181398,26134849
47,45.5404262496,-73.6424635346,22909919
48,45.540160909,-73.6424494661,26134849
49,45.5400664744,-73.6426905201,22909919
50,45.5397912082,-73.6426864741,26134849
51,45.5396841506,-73.6429317317,22909919
52,45.53941717,-73.6429260028,37764783
53,45.5393122637,-73.6431704642,26134850
54,45.5391311139,-73.643289709,26134850
55,45.5389499641,-73.6434089537,26134850
56,45.5387696534,-73.6435276461,26134850
57,45.5385885036,-73.6436468909,26134850
58,45.5384055346,-73.6437673331,26134850
59,45.538227889,-73.6438842712,26134850
60,45.5380494044,-73.6440017615,26134850
61,45.5378690936,-73.644120454,26134850
62,45.537598843,-73.6441073144,37764783
63,45.5374969888,-73.6443653979,26134850
64,45.5372114249,-73.6443598786,37764783
65,45.5371019033,-73.6446254692,26134850
66,45.5368231898,-73.6446129754,37764783
67,45.536726299,-73.6448727168,26134850
68,45.5364526448,-73.6448545397,37764783
69,45.5363568569,-73.645115908,26134850
70,45.5360812829,-73.6450966367,37764783
71,45.5359804065,-73.6453637124,26134850
