0.159,0.202,0.145,0.169,0.178,0.162,,0.151,0.185,0.156
0.958,0.466,0.34,0.263,0.86,0.358,,0.698,0.671,0.866
0.144,0.15,0.172,0.145,0.149,0.162,0.156,0.183,0.146,0.13
0.089,0.085,0.092,0.058,0.059,,0.323,0.066,0.255,0.09
0.143,0.166,0.123,0.149,0.189,0.171,0.17,0.138,0.146,0.147
0.27,0.334,0.323,0.296,0.324,0.321,0.273,0.43,0.313,0.337
0.42,0.402,0.438,0.53,0.434,0.312,0.372,0.314,0.379,0.4
6.532,5.025,4.522,4.696,4.546,4.476,5.729,5.021,4.71,5.877
0.329,0.319,0.272,0.303,0.257,0.264,,0.301,0.243,0.338
2.356,2.49,2.578,2.563,2.489,2.602,2.56,2.56,2.537,2.464
5.197,5.454,5.977,8.854,5.929,5.598,5.353,5.681,7.34,5.293
5.522,5.509,5.432,5.737,5.787,5.727,5.442,5.548,5.464,5.548
