0.09,0.102,0.093,0.105,0.144,0.086,0.103,0.094,0.1,0.094
0.369,0.306,0.222,0.149,0.353,0.202,0.481,0.282,0.329,0.115
0.114,0.092,0.128,0.096,0.105,0.113,0.127,0.093,0.064,0.121
0.056,0.045,0.044,0.041,0.427,0.078,0.046,0.067,0.034,0.046
0.075,0.074,0.085,0.07,0.079,0.108,0.086,0.094,0.12,0.1
0.192,0.151,0.157,0.163,0.145,0.227,0.209,0.201,0.18,0.187
0.161,0.147,0.135,0.143,0.176,0.181,0.19,0.181,0.187,0.237
2.037,1.739,2.158,1.663,1.684,1.752,3.032,3.286,2.535,2.928
0.199,0.155,0.221,0.312,0.159,0.172,0.193,0.226,0.245,0.264
0.975,1.028,1.015,1.004,1.039,1.1,1.226,1.173,1.218,1.342
2.147,2.227,4.38,2.892,2.729,2.731,2.643,2.856,5.031,2.953
2.229,2.428,2.281,2.562,2.213,2.376,2.696,2.622,2.634,3.197
