.102,.308,.163,.092,.101,.219,.208,.276,.258,.344
.104,.266,.076,.083,.103,.210,.328,.246,.173,.172
.078,.051,.079,.088,.067,.175,.188,.228,.203,.262
.121,.171,.103,.087,.302,.319,.230,.176,.158,.334
.095,.072,.130,.108,.104,.255,.143,.175,.203,.260
.040,.088,.083,.084,.091,.130,.083,.087,.127,.172
.030,.029,.027,.027,.029,.056,.063,.039,.101,.086
.116,.075,.100,.093,.117,.223,.225,.237,.195,.256
.079,.085,.092,.083,.104,.139,.164,.206,.211,.334
.148,.092,.141,.084,.128,.155,.184,.197,.331,.267
.132,.168,.074,.113,.186,.169,.163,.200,.310,.392
.094,.076,.084,.149,.107,.293,.334,.303,.465,.292
