id,timestamp,latitude,longitude,altitude,speedInKPH,speedLimit,course,roadConditions,weatherConditionsDescription,visibilityInMiles,temperatureInCelsius,relativeHumidityInFrac,windKPH,windDirectionDegrees,pressureInMb,precipitation1HrMetric,trafficJamFactor,trafficSpeed,trafficLength,accelerationX,accelerationY,accelerationZ,roadTypes,roadTypeFunctionalClass,averageGpsSpeed,accelerometerMagnitude,compositeProbability
1.51466E+12,2017-12-30T20:16:30Z,45.5048,-73.55644,57.84887695,5.615999794,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.302432561,-1.105223341,-9.71683751,,UNKNOWN,Speed(mps=1.4950000047683716),9.784166561,6.96E-04
1.51466E+12,2017-12-30T20:16:31Z,45.5048,-73.55643,56.8571167,5.471999931,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.020635026,-1.008437739,-9.786568634,,UNKNOWN,Speed(mps=1.3199999928474426),9.838409328,0.008185133
1.51466E+12,2017-12-30T20:16:32Z,45.5048,-73.55641,57.33728027,5.292000103,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.179101248,-1.123928042,-9.722493812,,UNKNOWN,Speed(mps=1.0449999868869781),9.788880294,0.014010655
1.51466E+12,2017-12-30T20:16:33Z,45.5048,-73.55641,57.47167969,4.211999846,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.339243411,-0.851123726,-9.603412207,,UNKNOWN,Speed(mps=0.800000011920929),9.647021494,0.018981497
1.51466E+12,2017-12-30T20:16:34Z,45.5048,-73.55641,58.66204834,3.31200006,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.541403814,-1.203460428,-9.655336455,,UNKNOWN,Speed(mps=0.5799999982118607),9.745099135,0.014576936
1.51466E+12,2017-12-30T20:16:35Z,45.50479,-73.55639,58.47033691,2.448000026,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.263481893,-0.967077906,-9.974588283,,UNKNOWN,Speed(mps=0.33999999612569803),10.02482288,0.019318765
1.51466E+12,2017-12-30T20:16:36Z,45.50479,-73.55636,58.75561523,1.727999961,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.230830968,-0.947355669,-9.654408702,,UNKNOWN,Speed(mps=0.38999999314546585),9.703523746,8.63E-04
1.51466E+12,2017-12-30T20:16:37Z,45.50478,-73.55636,59.14318848,0.720000011,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.217109199,-1.37406226,-9.690067343,,UNKNOWN,Speed(mps=0.5999999940395355),9.789412067,0.012993989
1.51466E+12,2017-12-30T20:16:38Z,45.50478,-73.55633,61.48400879,2.08799994,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.354326882,-1.000491982,-9.664105219,,UNKNOWN,Speed(mps=0.625),9.722214841,2.15E-04
1.51466E+12,2017-12-30T20:16:39Z,45.50477,-73.55627,61.31829834,2.232000017,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.360222604,-0.892229176,-9.579963994,,UNKNOWN,Speed(mps=0.9100000262260437),9.62816407,0.022138842
1.51467E+12,2017-12-30T20:16:40Z,45.50476,-73.55621,60.40246582,2.267999983,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.082315646,-0.7349002,-9.907460854,,UNKNOWN,Speed(mps=1.1350000500679016),9.935020621,0.017090377
1.51467E+12,2017-12-30T20:16:41Z,45.50476,-73.55615,58.87866211,4.284000206,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.059436056,-1.039846672,-9.749353762,,UNKNOWN,Speed(mps=1.3050000071525574),9.80483108,0.00949277
1.51467E+12,2017-12-30T20:16:42Z,45.50475,-73.55612,58.83905029,3.888000154,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.247291104,-0.815450122,-9.741003983,,UNKNOWN,Speed(mps=1.4649999737739565),9.778203843,0.004417703
1.51467E+12,2017-12-30T20:16:43Z,45.50474,-73.55607,54.88348389,5.507999897,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.217872351,-1.154154838,-9.655231709,,UNKNOWN,Speed(mps=1.2350000143051145),9.726409466,0.011761922
1.51467E+12,2017-12-30T20:16:44Z,45.50474,-73.55604,55.15777588,5.039999914,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.050068742,-1.231906537,-9.621727849,,UNKNOWN,Speed(mps=0.7100000232458112),9.700399342,0.007736727
1.51467E+12,2017-12-30T20:16:45Z,45.50474,-73.55604,54.19848633,3.852000189,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.223124631,-0.88838349,-9.780328745,,UNKNOWN,Speed(mps=0.26500000059604645),9.823127821,0.048953969
1.51467E+12,2017-12-30T20:16:46Z,45.50473,-73.55602,52.38604736,1.259999979,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.227568868,-1.003185459,-9.664958153,,UNKNOWN,Speed(mps=0.2900000065565109),9.71954653,2.16E-04
1.51467E+12,2017-12-30T20:16:47Z,45.50474,-73.55601,49.41229248,0.648000026,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.269377614,-0.863468829,-9.761459444,,UNKNOWN,Speed(mps=0.6449999958276749),9.803276656,0.02867511
1.51467E+12,2017-12-30T20:16:48Z,45.50473,-73.556,49.72412109,1.440000021,Speed(mps=9999.0),113.2461166,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.059540803,-0.550801056,-9.897016149,,UNKNOWN,Speed(mps=0.8599999845027924),9.912510054,0.014326108
1.51467E+12,2017-12-30T20:16:49Z,45.50473,-73.55599,46.26312256,3.203999949,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.111375268,-0.829486129,-9.685892454,,UNKNOWN,Speed(mps=0.9149999916553497),9.721983559,0.001042491
1.51467E+12,2017-12-30T20:16:50Z,45.50472,-73.55598,45.97137451,2.98799994,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.154066877,-0.561993948,-9.782872585,,UNKNOWN,Speed(mps=0.7599999904632568),9.800212743,0.007462079
1.51467E+12,2017-12-30T20:16:51Z,45.50472,-73.55598,46.26416016,3.6,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.162551329,-0.839182646,-9.770527482,,UNKNOWN,Speed(mps=0.25999999046325684),9.807846743,7.22E-04
1.51467E+12,2017-12-30T20:16:52Z,45.50472,-73.55597,48.03302002,1.871999931,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.136978262,-1.094254905,-9.736739312,,UNKNOWN,Speed(mps=0.10499999672174455),9.798992257,8.76E-04
1.51467E+12,2017-12-30T20:16:53Z,45.50472,-73.55597,48.80389404,0,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.134928227,-1.097621751,-9.732639241,,UNKNOWN,Speed(mps=0.3449999913573265),9.795266496,1.72E-04
1.51467E+12,2017-12-30T20:16:54Z,45.50472,-73.55595,48.54425049,0.755999976,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.138295073,-1.228883857,-9.716448452,,UNKNOWN,Speed(mps=0.5150000005960464),9.794827798,2.41E-06
1.51467E+12,2017-12-30T20:16:55Z,45.50472,-73.55593,46.63079834,1.727999961,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.122059393,-1.150653318,-9.723316818,,UNKNOWN,Speed(mps=0.7100000083446503),9.791924811,1.04E-04
1.51467E+12,2017-12-30T20:16:56Z,45.50471,-73.55592,48.50860596,1.980000043,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.104132808,-1.205645137,-9.717705408,,UNKNOWN,Speed(mps=1.0249999761581423),9.792763769,8.80E-06
1.51467E+12,2017-12-30T20:16:57Z,45.50471,-73.55591,47.93988037,3.132000017,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.087253687,-1.654498093,-9.618286184,,UNKNOWN,Speed(mps=1.0949999690055852),9.759938846,0.001503167
1.51467E+12,2017-12-30T20:16:58Z,45.5047,-73.55589,48.12023926,4.247999811,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.259471605,-1.278428868,-9.770258135,,UNKNOWN,,9.856959465,
1.51467E+12,2017-12-30T20:16:59Z,45.5047,-73.55588,47.78424072,3.635999966,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.166501762,-1.062681371,-9.717211604,,UNKNOWN,,9.776564626,
1.51467E+12,2017-12-30T20:17:01Z,45.5047,-73.55587,48.77960205,1.907999897,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.226012637,-1.30501947,-9.68460557,,UNKNOWN,,9.774750257,
1.51467E+12,2017-12-30T20:17:02Z,45.50469,-73.55585,48.94171143,1.907999897,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.158570969,-1.137993977,-9.694257196,,UNKNOWN,Speed(mps=0.5299999713897705),9.762110306,
1.51467E+12,2017-12-30T20:17:03Z,45.50469,-73.55584,47.71899414,1.907999897,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.093044662,-1.332133804,-9.775944364,,UNKNOWN,Speed(mps=0.5399999916553497),9.866728231,3.46E-05
1.51467E+12,2017-12-30T20:17:04Z,45.50468,-73.55584,47.70129395,1.907999897,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.118512982,-1.448566823,-9.546624736,,UNKNOWN,Speed(mps=0.5250000059604645),9.656626482,7.77E-05
1.51467E+12,2017-12-30T20:17:05Z,45.50468,-73.55583,47.49768066,1.980000043,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.105853641,-1.50322944,-9.593087212,,UNKNOWN,Speed(mps=0.3449999988079071),9.710727367,0.008536833
1.51467E+12,2017-12-30T20:17:06Z,45.50468,-73.55582,48.0536499,1.8,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.06506243,-0.91281931,-9.789037654,,UNKNOWN,Speed(mps=0.0949999988079071),9.831720623,0.019134003
1.51467E+12,2017-12-30T20:17:07Z,45.50467,-73.55582,47.82556152,0.683999991,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.196264681,-1.090439146,-9.888516733,,UNKNOWN,Speed(mps=0.14499999582767484),9.950393989,8.59E-04
1.51467E+12,2017-12-30T20:17:08Z,45.50467,-73.55582,48.76885986,0,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,9.88E-04,-0.959730699,-9.733701668,,UNKNOWN,Speed(mps=0.45000000298023224),9.780901398,0.029075784
1.51467E+12,2017-12-30T20:17:09Z,45.50467,-73.55578,50.20367432,1.04399997,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.08806173,-1.444302151,-9.74894974,,UNKNOWN,Speed(mps=1.0149999856948853),9.85574881,0.041928715
1.51467E+12,2017-12-30T20:17:10Z,45.50466,-73.55576,49.82385254,2.196000051,Speed(mps=9999.0),110.9921341,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.055485623,-1.448596751,-9.724169753,,UNKNOWN,Speed(mps=1.769999921321869),9.831632041,0.006986529
1.51467E+12,2017-12-30T20:17:11Z,45.50465,-73.55571,48.13671875,5.111999846,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.087747491,-1.369707806,-9.711854578,,UNKNOWN,Speed(mps=2.0799999237060547),9.80835962,0.005607895
1.51467E+12,2017-12-30T20:17:12Z,45.50463,-73.55566,49.03186035,7.631999588,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.144280578,-1.286314769,-9.782962367,,UNKNOWN,Speed(mps=1.9799999594688416),9.86822047,0.0032033
1.51467E+12,2017-12-30T20:17:13Z,45.50463,-73.55564,47.12121582,7.343999863,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.03645172,-1.171931785,-9.83247745,,UNKNOWN,Speed(mps=1.7599999904632568),9.902139448,0.007703004
1.51467E+12,2017-12-30T20:17:14Z,45.50462,-73.5556,48.94769287,6.911999846,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.174282917,-0.7798663,-9.87382232,,UNKNOWN,Speed(mps=1.5350000262260435),9.906105854,1.94E-04
1.51467E+12,2017-12-30T20:17:15Z,45.50461,-73.55556,50.35113525,5.760000086,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.237834007,-0.843567027,-9.632052844,,UNKNOWN,Speed(mps=1.555000007152557),9.671846377,1.38E-04
1.51467E+12,2017-12-30T20:17:16Z,45.5046,-73.55553,50.81835938,5.292000103,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.225982709,-1.069235498,-9.791940624,,UNKNOWN,Speed(mps=1.5899999737739559),9.852737382,4.23E-04
1.51467E+12,2017-12-30T20:17:17Z,45.5046,-73.5555,50.75860596,5.903999949,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.242098679,-0.776125359,-9.814700503,,UNKNOWN,Speed(mps=1.625),9.848316014,1.55E-04
1.51467E+12,2017-12-30T20:17:18Z,45.50459,-73.55547,51.0715332,5.543999863,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.031528643,-0.996212347,-9.565254618,,UNKNOWN,Speed(mps=1.819999992847443),9.617043672,0.012804924
1.51467E+12,2017-12-30T20:17:19Z,45.50458,-73.55544,50.89007568,6.156000137,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.10290578,-1.748096415,-9.578497546,,UNKNOWN,Speed(mps=1.810000002384186),9.737250428,3.46E-05
1.51467E+12,2017-12-30T20:17:20Z,45.50458,-73.55541,51.1237793,6.947999811,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.002663549,-1.12841717,-9.687972416,,UNKNOWN,Speed(mps=1.5950000286102295),9.753468201,0.002722859
1.51467E+12,2017-12-30T20:17:21Z,45.50457,-73.55539,50.51519775,6.084000206,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.254009832,-0.860101983,-9.84473277,,UNKNOWN,Speed(mps=1.5149999856948855),9.885497445,0.002187215
1.51467E+12,2017-12-30T20:17:22Z,45.50457,-73.55537,50.72381592,5.4,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,0.052388125,-1.165946281,-9.590393735,,UNKNOWN,Speed(mps=1.479999959468842),9.66115041,4.23E-04
1.51467E+12,2017-12-30T20:17:23Z,45.50456,-73.55535,49.65802002,5.507999897,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.208894095,-1.243518415,-9.757673612,,UNKNOWN,Speed(mps=1.3149999976158147),9.838809334,0.009147553
1.51467E+12,2017-12-30T20:17:24Z,45.50456,-73.55534,50.05560303,5.147999811,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,5.99E-05,-1.354055713,-9.728344642,,UNKNOWN,Speed(mps=1.3650000095367436),9.822125857,6.92E-04
1.51467E+12,2017-12-30T20:17:25Z,45.50456,-73.55533,49.33740234,4.320000172,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.137382284,-1.280882924,-9.726339498,,UNKNOWN,Speed(mps=1.5749999880790715),9.811279987,0.001340132
1.51467E+12,2017-12-30T20:17:26Z,45.50455,-73.5553,49.39318848,5.507999897,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.050951604,-1.387798992,-9.657431382,,UNKNOWN,Speed(mps=1.6600000262260441),9.756770111,0.002336935
1.51467E+12,2017-12-30T20:17:27Z,45.50454,-73.55529,49.28192139,5.832000017,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.067651161,-1.379793381,-9.672215577,,UNKNOWN,Speed(mps=1.465000033378601),9.77037157,0.001964525
1.51467E+12,2017-12-30T20:17:28Z,45.50454,-73.55526,49.78497314,6.120000172,Speed(mps=9999.0),110.7177658,UNKNOWN,UNKNOWN,,,,,,,,UNKNOWN,,,-0.060184244,-1.066362456,-9.529910216,,UNKNOWN,Speed(mps=1.4700000286102295),9.589574534,8.64E-06
